ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[8.8, 41.5]",,,,,,,,,,,,0.827128,,,,,,,,,,,64c1aa4d-4c8a-44fd-b036-eae97ee94f66,1312,,"[10.4, 42.6]",3939973,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Orlando Mosquera,104179.0,Goalkeeper,75,Panama,798,"['1ce6f7ab-c8c4-4044-9a5f-ad770746652b', 'e74c8160-0eb6-4f88-98ab-8c9ea30a3e66']",27,,,,,,,,,,,,,,,,,Panama,798,00:36:27.709,Carry,
,,,"[26.6, 3.4]",,,,,,,,,,,,2.155457,,,,,,,,,,,65669900-cea9-40bc-806e-0d867549a7ef,1315,,"[15.6, 15.4]",3939973,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Córdoba Chambers,223971.0,Center Back,75,Panama,798,"['bb52de81-ca97-410c-89b8-37089ac3d5e9', 'c66fb0a9-c602-461d-809f-641fedef135c', 'eff661a2-e418-4285-aa38-e3aee3cfdb89']",30,,,,,,,,,,,,,,,,,Panama,798,00:36:30.266,Carry,True
,,,"[50.1, 10.5]",,,,,,,,,,,,1.053956,,,,,,,,,,,5b0fdd69-771b-4855-9dfe-00e01fa827ec,1320,,"[50.9, 9.1]",3939973,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,75,Panama,798,"['4dc276a2-4114-47cc-86e5-44d9b0cd4e5a', '65927bcf-8b58-41ee-860a-33a9a50c4ae8', 'ddb94080-361b-4a7d-a698-8d1bb9d56f22']",33,,,,,,,,,,,,,,,,,Panama,798,00:36:33.767,Carry,True
,,,"[50.7, 11.9]",,,,,,,,,,,,1.061039,,,,,,,,,,,2d708632-3702-4cef-8630-dd5b050949e1,1323,,"[50.1, 10.5]",3939973,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,75,Panama,798,"['4dc276a2-4114-47cc-86e5-44d9b0cd4e5a', '7e885ece-4594-4a35-a388-95f8bf95a063', '942e5507-929d-4ad2-af98-23b18af0c214']",34,,,,,,,,,,,,,,,,,Panama,798,00:36:34.821,Carry,True
,,,"[61.7, 8.3]",,,,,,,,,,,,1.756211,,,,,,,,,,,afac681d-dd38-4469-8c0c-19888a619466,1326,,"[50.3, 8.0]",3939973,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Córdoba Chambers,223971.0,Center Back,75,Panama,798,"['d59a46fb-52fc-4be1-afea-12209853e531', 'ef326518-b9a4-44bb-a1fd-a54d0b0ff13d']",37,,,,,,,,,,,,,,,,,Panama,798,00:36:37.197,Carry,
,,,"[69.8, 3.1]",,,,,,,,,,,,0.615897,,,,,,,,,,,d832b724-8826-40ef-9594-0499b32cca6c,1329,,"[69.6, 2.6]",3939973,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Javier Davis Grajales,5634.0,Left Wing Back,75,Panama,798,"['3f471111-5f79-4f01-b11c-3971af51fe3b', '59287110-24a9-4685-a13a-e39cf8ff9ba6']",39,,,,,,,,,,,,,,,,,Panama,798,00:36:39.816,Carry,
,,,"[87.4, 20.7]",,,,,,,,,,,,0.814267,,,,,,,,,,,3f0d740a-4ff6-495d-ac6e-370ad98ccf69,1332,,"[80.8, 11.6]",3939973,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roderick Alonso Miller Molina,22256.0,Left Center Back,75,Panama,798,"['38905209-3924-46cd-b73c-fad77a91cdef', '72322230-c0a7-47c7-a772-ee7b98dbfc8c', '747706c6-20b5-4820-a367-b1ce68b1bbc4']",41,,,,,,,,,,,,,,,,,Panama,798,00:36:41.631,Carry,True
,,,"[85.6, 26.1]",,,,,,,,,,,,1.393672,,,,,,,,,,,e75c262f-0f3e-4b37-9752-4294cf937f61,1336,,"[87.4, 20.7]",3939973,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roderick Alonso Miller Molina,22256.0,Left Center Back,75,Panama,798,"['2b789cd0-c535-4333-83ee-8cb7667afb7d', '4d1e225a-0681-4fac-b4e8-cd4ea3195be3', '747706c6-20b5-4820-a367-b1ce68b1bbc4', 'a8b5565e-e9b3-4672-95bd-3d285620aaaf']",42,,,,,,,,,,,,,,,,,Panama,798,00:36:42.446,Carry,True
,,,"[94.7, 34.7]",,,,,,,,,,,,1.715431,,,,,,,,,,,b8336a36-bff4-4459-b714-7568d53a9735,1344,,"[98.3, 27.7]",3939973,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Fajardo Nelson,91089.0,Center Forward,75,Panama,798,"['0d810dbc-03d6-49d7-8b64-90b0c8cb31b0', '12800041-449b-41f1-a78b-e6a33be6a37b']",47,,,,,,,,,,,,,,,,,Panama,798,00:36:47.729,Carry,
,,,"[73.6, 16.5]",,,,,,,,,,,,0.275128,,,,,,,,,,,e8a53436-8f63-4390-ae9b-c5f6fdf1e1f1,1351,,"[73.0, 17.3]",3939973,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maximiliano Javier Araújo Vilches,35492.0,Left Wing,76,Uruguay,783,"['07bac9b2-4802-4f88-8cf2-5e21668c6e54', 'c282687b-60de-431d-aa99-f3ec6df26075']",29,,,,,,,,,,,,,,,,,Uruguay,783,00:37:29.612,Carry,
,,,"[76.3, 11.5]",,,,,,,,,,,,0.124832,,,,,,,,,,,6bdfd729-2073-4cac-94d2-b9a6e45f37ce,1355,,"[71.9, 8.9]",3939973,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Darwin Gabriel Núñez Ribeiro,32478.0,Center Forward,76,Uruguay,783,"['019f71a6-b069-4d76-9c18-af86505057f3', '48073ac1-f156-470b-bd39-5168eb2c6225', '73e9d412-9d53-49e1-b4a0-8c5d6d0b5740']",30,,,,,,,,,,,,,,,,,Uruguay,783,00:37:30.495,Carry,True
,,,"[51.5, 55.9]",,,,,,,,,,,,2.182103,,,,,,,,,,,05e00de1-b8e0-4076-9309-cfa2627f97a8,1360,,"[38.3, 61.9]",3939973,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Córdoba Chambers,223971.0,Center Back,77,Panama,798,"['76c6f4b1-8fcd-4a07-b24c-4ab19442a21c', 'c4ad336d-bed5-4307-80ee-2c95f56a5232']",32,,,,,,,,,,,,,,,,,Panama,798,00:37:32.162,Carry,
,,,"[66.3, 51.3]",,,,,,,,,,,,1.926176,,,,,,,,,,,11b78208-d013-4509-9691-f89f104bdffd,1363,,"[56.9, 51.0]",3939973,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Eliécer Carrasquilla Alcázar,47345.0,Left Defensive Midfield,77,Panama,798,"['51bb2f04-8791-49bb-8c0c-b6e7267c28de', '83a66222-c3f7-4e1a-803b-630a25c99107']",35,,,,,,,,,,,,,,,,,Panama,798,00:37:35.203,Carry,
,,,"[82.6, 26.9]",,,,,,,,,,,,1.567142,,,,,,,,,,,688b0f4d-e0d9-4cd3-8c24-57144f623a51,1366,,"[84.3, 31.9]",3939973,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,77,Panama,798,"['3aa944e7-2db3-43df-972f-c6b1aa76f6c4', 'e1150cc6-d252-424e-9471-640ae9ac1339']",38,,,,,,,,,,,,,,,,,Panama,798,00:37:38.383,Carry,
,,,"[21.0, 74.1]",,,,,,,,,,,,0.054141,,,,,,,,,,,2d30f1db-ac7c-429e-b9ba-a8acbe498f3b,1372,,"[21.0, 74.3]",3939973,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,78,Uruguay,783,"['18114f00-3b23-4f80-9a92-4af90ee1b8a3', '6f31bba7-0a08-4d6a-9415-8df71c2b7e4e', '9807f931-570c-46e8-a18c-be5c12ce711b']",14,,,,,,,,,,,,,,,,,Uruguay,783,00:38:14.180,Carry,True
,,,"[38.8, 77.9]",,,,,,,,,,,,2.496539,,,,,,,,,,,c848745a-c873-4c5f-8c07-b991e0db8826,1375,,"[26.5, 78.9]",3939973,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nahitan Michel Nández Acosta,5247.0,Right Back,78,Uruguay,783,"['6b1a173e-492a-4396-b7d8-a6ea51e8e05a', '93241647-abf7-4308-ac8c-bdf612ea5807']",15,,,,,,,,,,,,,,,,,Uruguay,783,00:38:15.078,Carry,
,,,"[76.9, 15.9]",,,,,,,,,,,,5.801761,,,,,,,,,,,7b2936bb-e218-497d-9963-d94cd1263ce1,1378,,"[62.0, 15.9]",3939973,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximiliano Javier Araújo Vilches,35492.0,Left Wing,78,Uruguay,783,"['ca31ab5e-c6ca-4c5a-9ada-61d37779df6d', 'cfe1ce01-39c2-4ece-ba2f-d0f56fada2a6']",21,,,,,,,,,,,,,,,,,Uruguay,783,00:38:21.977,Carry,
,,,"[115.7, 77.5]",,,,,,,,,,,,0.058817,,,,,,,,,,,08609612-c7c6-44b3-b740-5e9c3a7cbb50,1381,,"[116.3, 77.5]",3939973,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darwin Gabriel Núñez Ribeiro,32478.0,Center Forward,78,Uruguay,783,"['0c562c05-fef7-4d15-9143-7fa8c2db4750', '560538d8-a134-4ca3-803c-59dd1254b987']",32,,,,,,,,,,,,,,,,,Uruguay,783,00:38:32.228,Carry,
,,,"[86.5, 70.7]",,,,,,,,,,,,3.068723,,,,,,,,,,,6a1dfa1a-be19-4a98-8ec7-f200b23bc8cc,1391,,"[96.5, 77.8]",3939973,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,79,Uruguay,783,"['b46eca50-7d29-4d8a-abfa-72953b615cb1', 'ccddcb8a-3062-40a2-b332-5e6ca07a4ea8']",9,,,,,,,,,,,,,,,,,Uruguay,783,00:39:09.502,Carry,
,,,"[117.9, 57.2]",,,,,,,,,,,,1.451994,,,,,,,,,,,9dd5d5a7-a89d-4c11-88f3-bfa87f1acf75,1394,,"[104.8, 56.4]",3939973,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Facundo Pellistri Rebollo,36288.0,Right Wing,79,Uruguay,783,"['6292b72c-a2fd-456d-b3e1-e67cf18b64c0', '9e4fb0f6-8cdc-4aa2-abb3-1bcfebf58b05', 'af97d69d-e2b6-46e3-9292-0375cdad4c0b']",13,,,,,,,,,,,,,,,,,Uruguay,783,00:39:13.618,Carry,True
,,,"[113.6, 76.1]",,,,,,,,,,,,1.967669,,,,,,,,,,,c19fa30c-cdd6-47f7-ba27-1f59599bb687,1406,,"[111.6, 74.9]",3939973,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Ugarte Ribeiro,36659.0,Left Defensive Midfield,80,Uruguay,783,"['887406d1-26fb-4f44-9e19-f9a62bcdd00e', '8d3b2065-bbb0-462f-81d4-4047db5f34e3', 'c4aed117-86b1-4025-ab46-e2f397ba70ec', 'cd10954e-1dd4-41b8-8827-894e292f74f6']",10,,,,,,,,,,,,,,,,,Uruguay,783,00:40:10.160,Carry,True
,,,"[8.1, 42.8]",,,,,,,,,,,,2.228613,,,,,,,,,,,f1fef1b4-926f-4571-abf4-018f045e5637,1422,,"[4.3, 37.3]",3939973,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Orlando Mosquera,104179.0,Goalkeeper,82,Panama,798,"['334608e0-df57-40cb-ab80-931e20ed2cab', '59eb331a-308f-455e-91bb-13496aec9400', 'a4a53e45-795e-4461-8618-7d74930d1f9a']",1,,,,,,,,,,,,,,,,,Panama,798,00:41:01.112,Carry,True
,,,"[34.3, 30.9]",,,,,,,,,,,,14.048436,,,,,,,,,,,e6af701d-5e96-40fb-bc7d-0b6095e4ce85,1428,,"[31.1, 33.1]",3939973,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathías Olivera Miramontes,7104.0,Left Center Back,83,Uruguay,783,"['bce3d23d-2769-442d-87fb-1128c56f3810', 'fdf43994-fed3-4795-b4a2-fb6bc25c196a']",26,,,,,,,,,,,,,,,,,Uruguay,783,00:41:26.480,Carry,
,,,"[56.3, 48.5]",,,,,,,,,,,,0.535306,,,,,,,,,,,58b92a16-f37e-48cc-8893-d36f0c9b5d5a,1431,,"[44.6, 53.2]",3939973,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,83,Uruguay,783,"['742808e9-655e-455c-abd9-ea5b9e02785b', 'ad1c782b-4ff8-44c2-85f9-0c77bfefc8a4']",43,,,,,,,,,,,,,,,,,Uruguay,783,00:41:43.001,Carry,
,,,"[99.6, 31.5]",,,,,,,,,,,,0.591338,,,,,,,,,,,320dc97f-e4df-4cee-a63a-28482f97d6cd,1434,,"[98.5, 32.4]",3939973,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,83,Uruguay,783,"['413d1f44-f594-421b-b2b1-2768d13bce2e', '811f8304-e6c9-43e1-83d9-cc58fa9babed']",45,,,,,,,,,,,,,,,,,Uruguay,783,00:41:45.741,Carry,
,,,"[81.5, 27.7]",,,,,,,,,,,,3.211684,,,,,,,,,,,c022f622-e206-4003-bf99-8ceb2a5cf323,1439,,"[74.7, 10.7]",3939973,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Ugarte Ribeiro,36659.0,Left Defensive Midfield,84,Uruguay,783,"['00d309d4-2a2d-497d-adf1-17a42a33e7db', '96a560d6-7ea3-47e7-854a-ad35791ba789']",3,,,,,,,,,,,,,,,,,Uruguay,783,00:42:03.740,Carry,
,,,"[58.5, 59.6]",,,,,,,,,,,,0.98632,,,,,,,,,,,85886e40-78fb-4997-9c95-31f423aef62c,1449,,"[58.3, 61.6]",3939973,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michael Amir Murillo Bermudez,5641.0,Right Wing Back,85,Panama,798,"['76dfdce8-bc00-42ed-881b-4bc5ac5ab130', '7b6186f1-576f-4f66-84cc-f3e5ea9cfb55', '891f7af0-cbe0-4a1d-b189-f293146fcaa9', 'd7797edd-dd4f-42c8-b1eb-4ba383d6f5b8']",40,,,,,,,,,,,,,,,,,Panama,798,00:42:40.371,Carry,True
,,,"[63.0, 53.8]",,,,,,,,,,,,2.208787,,,,,,,,,,,d2ef7b54-ad24-4068-9c54-39c16bebf558,1453,,"[58.5, 59.6]",3939973,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michael Amir Murillo Bermudez,5641.0,Right Wing Back,85,Panama,798,"['635d05a1-0026-4753-8c34-9f23202fbe59', '80f74530-6dd1-4ed6-b8c2-7e47bf45559d', '891f7af0-cbe0-4a1d-b189-f293146fcaa9', 'd2489078-0c67-4bc0-83fe-6033a9fe92df', 'd7797edd-dd4f-42c8-b1eb-4ba383d6f5b8']",41,,,,,,,,,,,,,,,,,Panama,798,00:42:41.357,Carry,True
,,,"[69.0, 55.6]",,,,,,,,,,,,1.039034,,,,,,,,,,,52e08179-1c6f-4831-b890-14c683f7ca3f,1457,,"[63.0, 53.8]",3939973,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michael Amir Murillo Bermudez,5641.0,Right Wing Back,85,Panama,798,"['7173b5fd-8f7e-4c49-a150-e7ac6fbd3a2d', '80f74530-6dd1-4ed6-b8c2-7e47bf45559d', 'a0b71279-663e-42fe-acd6-45ad8aa0fc64', 'c3b649cd-1b77-4ec2-a8e6-a74f4590aa49']",43,,,,,,,,,,,,,,,,,Panama,798,00:42:43.566,Carry,True
,,,"[91.4, 62.8]",,,,,,,,,,,,2.927457,,,,,,,,,,,1391d672-6039-4801-9c29-d364d11a9766,1464,,"[76.3, 55.1]",3939973,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Luis Rodríguez Francis,5628.0,Right Wing,85,Panama,798,"['4f3bfe13-3fbd-4e17-9e2f-5d655604a97e', '6e80fc53-d6cd-4c18-bdf3-40efaa59e151', '8673fe0d-13cd-4df3-b649-a475f737c07f']",46,,,,,,,,,,,,,,,,,Panama,798,00:42:46.348,Carry,True
,,,"[114.4, 65.8]",,,,,,,,,,,,3.258,,,,,,,,,,,122c366f-96ea-45da-8342-5392f70d3ff6,1471,,"[112.3, 57.3]",3939973,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Luis Rodríguez Francis,5628.0,Right Wing,85,Panama,798,"['65a9ef43-984a-4db1-9b4c-86cfdf7e95e8', '817041a5-5630-4601-ba4a-f487cbd76b13', 'd9b5e855-28e6-429c-b487-44286fa8296f']",52,,,,,,,,,,,,,,,,,Panama,798,00:42:52.072,Carry,True
,,,"[118.3, 75.7]",,,,,,,,,,,,4.242674,,,,,,,,,,,2413872e-74c7-4829-998e-ef17ce25187c,1480,,"[115.9, 56.4]",3939973,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Fajardo Nelson,91089.0,Center Forward,86,Panama,798,"['35f49d23-0e57-41db-a957-acc7ff08fdc7', '3ff3b0ad-c529-4bde-9023-a24efd6a2ea4', '69d43c9c-35b0-4f23-922d-de26ce188cd9']",15,,,,,,,,,,,,,,,,,Panama,798,00:43:15.255,Carry,True
,,,"[13.9, 51.0]",,,,,,,,,,,,0.986529,,,,,,,,,,,fe687593-cf29-4f38-bfd8-c4055a349c99,1498,,"[13.2, 50.8]",3939973,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Orlando Mosquera,104179.0,Goalkeeper,87,Panama,798,"['28e96cb6-5e1c-4bde-923a-95081cd24809', 'd5df385a-a475-4f32-999e-7e3c1c1d51f2']",44,,,,,,,,,,,,,,,,,Panama,798,00:43:44.123,Carry,
,,,"[36.7, 25.9]",,,,,,,,,,,,10.366126,,,,,,,,,,,3d2e7298-65a6-4f3a-b1cb-755b78ef0597,1501,,"[26.5, 25.8]",3939973,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ángel Córdoba Chambers,223971.0,Center Back,87,Panama,798,"['6a2850b3-d393-48e3-b908-efd78efaca70', 'c94271a7-6ce7-418f-90ed-42b976f59a84']",47,,,,,,,,,,,,,,,,,Panama,798,00:43:47.276,Carry,
,,,"[57.7, 66.8]",,,,,,,,,,,,1.509674,,,,,,,,,,,dd030dc6-9128-4f21-8a81-2e147815e739,1504,,"[46.0, 65.8]",3939973,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgardo Isaac Fariña Wynter,260212.0,Right Center Back,87,Panama,798,"['17ff6a58-201e-4559-a9c6-8a7e590dcd40', '1e75f7c7-ef30-459a-bde8-cc41b3b85823']",0,,,,,,,,,,,,,,,,,Panama,798,00:44:00.645,Carry,
,,,"[73.7, 46.4]",,,,,,,,,,,,0.710624,,,,,,,,,,,287dfcb4-474c-4d46-b1b8-bc6c3dc05347,1507,,"[74.2, 46.1]",3939973,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis Rodríguez Francis,5628.0,Right Wing,87,Panama,798,"['8cdbf90f-6934-4dad-948c-da39f302ec8f', '9b3c6644-5008-4c68-b79e-77a362854446', 'b4b6ed1c-9ad6-4453-b5ab-90195ba99299']",3,,,,,,,,,,,,,,,,,Panama,798,00:44:03.338,Carry,True
,,,"[67.1, 36.8]",,,,,,,,,,,,0.658715,,,,,,,,,,,ba06be14-caea-4589-9b6d-3a3dfb30c67f,1514,,"[67.7, 39.3]",3939973,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis Rodríguez Francis,5628.0,Right Wing,87,Panama,798,"['2c3bbde2-85e1-459d-97e5-7f1b239ae4c8', '86a0819f-8130-4dda-b759-54eef85099d7', 'fb3c4c7d-1aaf-4a7f-a23b-420c60221a7d']",5,,,,,,,,,,,,,,,,,Panama,798,00:44:05.363,Carry,True
,,,"[45.1, 49.1]",,,,,,,,,,,,0.214241,,,,,,,,,,,f6e4ec09-ecc8-4962-b47e-069f176f858f,1520,,"[44.8, 49.1]",3939973,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,87,Panama,798,"['2ff64e16-3cef-4ef2-941a-f4602e1f0abe', '45736db1-d945-4342-9085-4fd81c8b0b37', 'c46f423b-bd35-4e4b-ba42-f4f0637edaf4']",7,,,,,,,,,,,,,,,,,Uruguay,783,00:44:07.819,Carry,True
,,,"[68.1, 42.0]",,,,,,,,,,,,2.454736,,,,,,,,,,,0a7be3cd-c5f8-410c-b984-e924c1d48a7b,1523,,"[67.9, 40.6]",3939973,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adalberto Eliécer Carrasquilla Alcázar,47345.0,Left Defensive Midfield,87,Panama,798,"['794940e4-6140-40c4-b0f2-8f224b595d2d', 'a6e4ac01-dc12-4c9f-bf01-48f8ef50cd37', 'e8af4bb7-ba53-458c-a611-e814c56e739c']",9,,,,,,,,,,,,,,,,,Panama,798,00:44:09.141,Carry,True
,,,"[73.1, 38.4]",,,,,,,,,,,,2.545669,,,,,,,,,,,f4c678a2-13ac-433a-8930-893b23173936,1527,,"[56.8, 32.9]",3939973,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Center Attacking Midfield,87,Panama,798,"['b6821ef5-21b0-4147-93f3-ff6702bc4ae0', 'c83def26-da4c-4316-839e-4dadfac9ed9c']",12,,,,,,,,,,,,,,,,,Uruguay,783,00:44:12.441,Carry,
,,,"[110.0, 49.4]",,,,,,,,,,,,0.56312,,,,,,,,,,,fdde4e9f-8791-440c-ae3a-c50a0b0499c4,1531,,"[99.1, 50.8]",3939973,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darwin Gabriel Núñez Ribeiro,32478.0,Center Forward,87,Panama,798,"['4ed8e324-6701-4b5e-ae88-44ed1196bad8', '57c9eca3-3e08-4f31-9643-179177d0d62d', 'b4fda59d-de36-47e2-bbae-2cf1a10bb6eb']",17,,,,,,,,,,,,,,,,,Uruguay,783,00:44:17.285,Carry,True
,,,"[90.8, 45.6]",,,,,,,,,,,,2.727701,,,,,,,,,,,1564d578-9514-4744-82c1-ac1a4b203864,1538,,"[84.3, 38.2]",3939973,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Center Attacking Midfield,87,Panama,798,"['39dfce3b-8e51-4f70-b4dd-92d914ffd902', '6a3364de-b621-46a4-830c-18770b1ccfea']",27,,,,,,,,,,,,,,,,,Uruguay,783,00:44:27.248,Carry,
,,,"[74.1, 59.6]",,,,,,,,,,,,1.982208,,,,,,,,,,,11e25b1d-9c7b-4a80-b1ec-5c5c58e92216,1546,,"[68.3, 66.7]",3939973,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Amir Murillo Bermudez,5641.0,Right Wing Back,88,Panama,798,"['a22bc55d-7416-44f7-92f2-96ba7bf2648b', 'b4aecbd6-6c13-4b0d-b1f9-db56b9f52e5f', 'd5608928-4da1-41eb-9235-96430d9f8c50']",30,,,,,,,,,,,,,,,,,Panama,798,00:45:30.918,Carry,True
,,,"[79.1, 41.7]",,,,,,,,,,,,0.982769,,,,,,,,,,,e3a1e49d-ea91-47d4-b05c-7554202042cb,1550,,"[80.7, 47.2]",3939973,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,88,Panama,798,"['130c79ad-85cc-48b1-b65d-fe81a1477c99', '61bc5979-c681-43da-b3c2-18c6b5b73d43']",33,,,,,,,,,,,,,,,,,Panama,798,00:45:33.780,Carry,
,,,"[62.9, 33.1]",,,,,,,,,,,,0.166218,,,,,,,,,,,4c96e00d-a444-47f3-ba74-bc0340a6b1d6,1553,,"[62.1, 32.7]",3939973,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roderick Alonso Miller Molina,22256.0,Left Center Back,88,Panama,798,"['aa93d6cb-fa70-40bf-a82e-83e3a272d21c', 'f02a2781-05a1-4034-8ae8-3d362aa0e908']",36,,,,,,,,,,,,,,,,,Panama,798,00:45:36.500,Carry,
,,,"[62.7, 35.5]",,,,,,,,,,,,1.48766,,,,,,,,,,,cf27130a-64c6-436e-9c1e-b1b61c808f33,1556,,"[64.5, 37.6]",3939973,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adalberto Eliécer Carrasquilla Alcázar,47345.0,Left Defensive Midfield,88,Panama,798,"['a8358a2c-8501-4c89-aa3f-72b6098a9d9a', 'da14bbb3-c32e-440d-a01b-85d82c46d298']",37,,,,,,,,,,,,,,,,,Panama,798,00:45:37.390,Carry,
,,,"[77.2, 21.4]",,,,,,,,,,,,1.707286,,,,,,,,,,,00395b57-f8b0-4c1f-b38f-91262475bbc9,1559,,"[81.0, 25.8]",3939973,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,88,Panama,798,"['497c8ec4-fb32-472b-8a7a-2913d32664ed', 'ce3bb4ea-0e46-4768-ac3d-398201103e69']",40,,,,,,,,,,,,,,,,,Panama,798,00:45:40.297,Carry,
,,,"[86.0, 1.5]",,,,,,,,,,,,0.414491,,,,,,,,,,,828bd68f-990a-4cee-9794-d115e29a29fb,1562,,"[83.5, 2.3]",3939973,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Erick Javier Davis Grajales,5634.0,Left Wing Back,88,Panama,798,"['22787b87-b424-4b68-9b3e-76fee23f094f', '5c95dcf7-8702-4faf-8838-af13dcd08861', 'fa756b74-52f6-41be-8a55-d35f1e4189ac']",43,,,,,,,,,,,,,,,,,Panama,798,00:45:43.607,Carry,True
