50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,292250c4-7c00-47b4-a18e-63e644b6496e,2772,,"[62.9, 33.5]",3939987,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Andrés Martínez Torres,36917.0,Left Defensive Midfield,159,Venezuela,3563,['bae618cc-2b11-4e2b-96cf-6b8c03bf4439'],6,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:06.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f408054c-baf8-496b-ba85-e57c98cbb680,2775,,"[68.5, 9.4]",3939987,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Frederick Bayoi Makoun Reyes,36147.0,Left Back,159,Venezuela,3563,['f937b78f-bc5b-48aa-96e7-e3b038e01234'],8,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:08.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,15949700-e86e-4221-8249-68a3edf1dbaa,2778,,"[77.2, 2.9]",3939987,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yeferson Julio Soteldo Martínez,25115.0,Left Midfield,159,Venezuela,3563,['80421df4-fcb0-40a5-ad23-ef8b93e96830'],10,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:10.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,61ed9319-d61c-4dc3-9fee-1d72c0ce27e5,2781,,"[75.8, 8.9]",3939987,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Frederick Bayoi Makoun Reyes,36147.0,Left Back,159,Venezuela,3563,['5ddc97f3-6166-4c17-9c8d-76953b9e9328'],11,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:11.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6d320c-f1d4-4c91-b15c-0a62959f1031,2783,,"[81.4, 3.5]",3939987,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yeferson Julio Soteldo Martínez,25115.0,Left Midfield,159,Venezuela,3563,['0cab9097-2f25-42f7-b55a-affcc0151035'],12,,,,,,,,,,,,,,,,,Venezuela,3563,00:45:12.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,76307f24-989a-4909-b598-ea49bb72c5e0,2792,,"[47.2, 66.1]",3939987,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasey Palmer,3317.0,Left Defensive Midfield,160,Jamaica,2305,['a823931b-3c65-4718-a945-e46e667f1036'],18,,,,,,,,,,,,,,,,,Jamaica,2305,00:45:18.443,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,41446ada-2002-4184-9002-bef07faab1e2,2795,,"[93.2, 53.4]",3939987,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shamar Nicholson,31455.0,Center Forward,160,Jamaica,2305,['116efeca-f32c-4d12-ac14-ab853a4f2189'],22,,,,,,,,,,,,,,,,,Jamaica,2305,00:45:22.027,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,28807d79-4d0e-4aab-b7ac-912c8ce2a716,2800,,"[102.4, 69.3]",3939987,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karoy Anderson,206048.0,Right Defensive Midfield,161,Jamaica,2305,['75ee3089-182e-4ac3-8a2e-f92ba9cebb2e'],58,,,,,,,,,,,,,,,,,Jamaica,2305,00:45:58.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5bdddf53-4d3c-4643-ae51-094be6fe8dce,2804,,"[93.4, 63.2]",3939987,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karoy Anderson,206048.0,Right Defensive Midfield,161,Jamaica,2305,['da5b01e8-5c37-41ce-ae1d-ae482c4c22a2'],0,,,,,,,,,,,,,,,,,Jamaica,2305,00:46:00.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8065672e-3360-4f16-9719-b794a8d2c688,2816,,"[61.2, 26.5]",3939987,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Bell,110050.0,Left Wing Back,161,Jamaica,2305,['937098c2-ad3f-40aa-9c52-3e67f8418769'],8,,,,,,,,,,,,,,,,,Jamaica,2305,00:46:08.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,df00ec65-a130-460f-919c-45d884e5e99d,2819,,"[80.6, 3.8]",3939987,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kaheim Dixon,435137.0,Left Attacking Midfield,161,Jamaica,2305,['dcaf564c-3642-4138-8497-f9a4f555697d'],10,,,,,,,,,,,,,,,,,Jamaica,2305,00:46:10.908,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5870664e-f0f4-493e-8bbb-f2f8b2ad5cef,2822,,"[64.3, 8.9]",3939987,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Bell,110050.0,Left Wing Back,161,Jamaica,2305,['d0456cf0-dd1a-4418-9ab8-fde2789d17e0'],12,,,,,,,,,,,,,,,,,Jamaica,2305,00:46:12.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,82290be1-8f49-4be5-a5b0-aac44b71fbbc,2826,,"[67.9, 19.4]",3939987,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karoy Anderson,206048.0,Right Defensive Midfield,161,Jamaica,2305,"['04014338-f71e-487b-a39d-435ce2fcbcb5', '3cd3e892-006c-47d6-9177-71ea60672f55']",14,,,,,,,,,,,,,,,,,Jamaica,2305,00:46:14.995,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,0afe7cc9-53b8-451e-97e8-45ee1205d2d3,2831,,"[52.6, 39.9]",3939987,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michael Hector,16768.0,Center Back,162,Jamaica,2305,['d294385c-583f-464e-bde3-91c075d390ac'],20,,,,,,,,,,,,,,,,,Jamaica,2305,00:46:20.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,233aa152-f998-464d-ac6a-545093c25edc,2834,,"[71.7, 75.9]",3939987,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Richard Larkland King,135988.0,Right Wing Back,162,Jamaica,2305,['6217fccd-fe60-47d4-bc74-5125bf0c38a7'],23,,,,,,,,,,,,,,,,,Jamaica,2305,00:46:23.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cf90509f-d584-44c3-86e0-bce8803c39f0,2837,,"[86.6, 50.3]",3939987,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Shamar Nicholson,31455.0,Center Forward,162,Jamaica,2305,['71d7ffea-9a1f-4edb-a301-61c425f864ad'],26,,,,,,,,,,,,,,,,,Jamaica,2305,00:46:26.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a6707c1-214a-4291-b17e-0384380c3b85,2844,,"[80.8, 59.0]",3939987,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Richard Larkland King,135988.0,Right Wing Back,162,Jamaica,2305,['d9175474-8c50-4c48-abbb-f170bc033a26'],31,,,,,,,,,,,,,,,,,Jamaica,2305,00:46:31.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,06968d84-8228-44d0-88df-6437558c0b0d,2847,,"[101.3, 74.1]",3939987,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alex Marshall,129288.0,Right Attacking Midfield,162,Jamaica,2305,['60a37ce8-659f-4b51-afff-e6d92848b0bf'],33,,,,,,,,,,,,,,,,,Jamaica,2305,00:46:33.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,579ebc3e-b50f-4892-abe9-edc0ef9eabf7,2852,,"[75.0, 4.9]",3939987,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric Kleybel Ramírez Matheus,44304.0,Center Forward,163,Venezuela,3563,['7ea08264-c2c6-4bc4-846b-a7d66410dcaf'],24,,,,,,,,,,,,,,,,,Venezuela,3563,00:47:24.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,976c4f47-e075-4b79-a5a1-0d6df4ac86b7,2854,,"[88.7, 4.8]",3939987,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yeferson Julio Soteldo Martínez,25115.0,Left Midfield,163,Venezuela,3563,['7538dd87-f343-40c6-8d67-d655cf7d2121'],25,,,,,,,,,,,,,,,,,Venezuela,3563,00:47:25.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,49f957b3-0e9e-4686-9643-4863c126cedc,2857,,"[101.7, 29.2]",3939987,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric Kleybel Ramírez Matheus,44304.0,Center Forward,163,Venezuela,3563,['bc18e04b-090e-41f1-bba9-255cf0a5a8b9'],29,,,,,,,,,,,,,,,,,Venezuela,3563,00:47:29.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a533dfc-0c8d-49ec-9df5-b6d3ef513f51,2861,,"[71.0, 27.7]",3939987,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shamar Nicholson,31455.0,Center Forward,164,Jamaica,2305,['851eeea2-4212-41de-9648-5f8a8ee1bd46'],54,,,,,,,,,,,,,,,,,Jamaica,2305,00:47:54.189,Ball Receipt*,
,,,,"[37.3, 40.3]",,,,,,,,,,,0.955026,,,,,,,,,,,,bfae3ddf-dbf6-41ec-8e0a-69705ef8cd8b,7,,"[38.6, 38.4]",3939987,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ethan Pinnock,4610.0,Left Center Back,2,Jamaica,2305,"['6d91c808-d9ed-4c1c-abd8-440ed2545591', 'e1ba290e-7970-47ca-910d-dea7e2224da8']",2,,,,,,,,,,,,,,,,,Jamaica,2305,00:00:02.301,Carry,
,,,,"[30.3, 61.3]",,,,,,,,,,,1.486665,,,,,,,,,,,,4eb4799e-6db5-4a8a-951b-175bc145bfb8,10,,"[35.2, 53.3]",3939987,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Michael Hector,16768.0,Center Back,2,Jamaica,2305,"['2ea9e268-e788-400a-8181-be1af3034d26', '586e2f69-ad89-401c-b3a7-197f2ec7268d']",4,,,,,,,,,,,,,,,,,Jamaica,2305,00:00:04.436,Carry,
,,,,"[51.2, 74.8]",,,,,,,,,,,2.06194,,,,,,,,,,,,8024608d-f9fa-44fb-9250-0e60646807ff,13,,"[52.1, 76.2]",3939987,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Wes Harding,13577.0,Right Wing Back,2,Jamaica,2305,"['1eabd84f-691b-41d4-9aeb-ba2560e6567d', 'ff68c02a-62c3-41a2-bf74-977aedef6708']",7,,,,,,,,,,,,,,,,,Jamaica,2305,00:00:07.232,Carry,
,,,,"[35.1, 43.1]",,,,,,,,,,,1.971933,,,,,,,,,,,,90611968-bf7b-4d9a-b19a-30c2a150a804,16,,"[34.9, 50.1]",3939987,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ethan Pinnock,4610.0,Left Center Back,2,Jamaica,2305,"['93ff18ab-d2c9-4605-8ecd-5d410e87c5a2', 'b22d4deb-b2f2-4b1b-b112-1042bdd81d95']",11,,,,,,,,,,,,,,,,,Jamaica,2305,00:00:11.134,Carry,
,,,,"[15.4, 25.6]",,,,,,,,,,,0.030545002,,,,,,,,,,,,9d53b296-d446-4cc4-bff1-bdc059482c1a,29,,"[16.1, 26.1]",3939987,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Hector,16768.0,Center Back,5,Jamaica,2305,"['28d3d102-d71a-4fd0-ab2a-13ae5f22b901', '8a179a2c-a895-4bc3-87be-edba0ad83818', 'bcd9e228-3f44-493f-9321-9db02a84abb7']",52,,,,,,,,,,,,,,,,,Jamaica,2305,00:00:52.843,Carry,True
,,,,"[62.0, 8.0]",,,,,,,,,,,1.004542,,,,,,,,,,,,627e0c1b-1bbb-4e76-9626-1651c10f2d84,39,,"[62.2, 5.7]",3939987,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Bell,110050.0,Left Wing Back,6,Jamaica,2305,"['3440f3db-6073-4e08-834d-798b5a45e0e4', '3c32f55f-44ab-4579-bb62-707ce56226b0', '650b143b-c960-4b65-bd3c-77008cc92275']",21,,,,,,,,,,,,,,,,,Jamaica,2305,00:01:21.580,Carry,True
,,,,"[41.8, 26.1]",,,,,,,,,,,0.973277,,,,,,,,,,,,6370875b-c139-40fe-b6ed-be7d842a1195,43,,"[45.0, 22.0]",3939987,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ethan Pinnock,4610.0,Left Center Back,6,Jamaica,2305,"['557b9e45-fade-4bf6-8f26-45f297f8b354', 'f285bb4d-1a85-480f-a267-59411b2a1623']",23,,,,,,,,,,,,,,,,,Jamaica,2305,00:01:23.743,Carry,
,,,,"[36.7, 52.9]",,,,,,,,,,,4.41568,,,,,,,,,,,,86764c5d-6fde-4bd2-92bc-172c83795e25,46,,"[36.7, 52.9]",3939987,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Hector,16768.0,Center Back,6,Jamaica,2305,"['2b9b645b-1d44-4366-823c-88b68887084d', 'd03c3c4b-a782-4ba4-b6fa-f31b2aa49496']",26,,,,,,,,,,,,,,,,,Jamaica,2305,00:01:26.069,Carry,
,,,,"[42.4, 21.9]",,,,,,,,,,,3.190027,,,,,,,,,,,,698d9250-f9fc-4200-82f5-aa11106a5229,49,,"[36.1, 25.1]",3939987,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ethan Pinnock,4610.0,Left Center Back,6,Jamaica,2305,"['140e61ae-0a94-4793-a78c-6dab468b30a0', 'f201bcea-d5ec-4121-914c-a5711410e404']",31,,,,,,,,,,,,,,,,,Jamaica,2305,00:01:31.713,Carry,
,,,,"[15.6, 58.1]",,,,,,,,,,,1.33062,,,,,,,,,,,,005c4261-7b42-4b8e-ae6b-1c8a09d5eea8,53,,"[15.8, 66.0]",3939987,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yordan Hernando Osorio Paredes,10337.0,Right Center Back,7,Venezuela,3563,"['049a1c05-b87b-4b2b-824b-b69ca854ec41', 'c2bc45dc-06d8-4fb9-96d8-3d14a01c05e7']",48,,,,,,,,,,,,,,,,,Venezuela,3563,00:01:48.872,Carry,
,,,,"[15.6, 39.6]",,,,,,,,,,,2.584684,,,,,,,,,,,,ef18a990-3bd4-4146-9ba6-0b5629e1447b,56,,"[16.2, 40.7]",3939987,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Enrique Romo Pérez,32012.0,Goalkeeper,7,Venezuela,3563,"['5cf10627-fa05-4995-88db-6f0530f527f0', '7567ac28-869d-48b3-9f44-2aa67550d74a']",52,,,,,,,,,,,,,,,,,Venezuela,3563,00:01:52.379,Carry,
,,,,"[35.3, 57.9]",,,,,,,,,,,2.155914,,,,,,,,,,,,0f0b4fb9-91d0-4cf5-aba6-571610b18842,59,,"[25.0, 58.6]",3939987,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yordan Hernando Osorio Paredes,10337.0,Right Center Back,7,Venezuela,3563,"['1d0dd292-6887-4471-9f85-c6a4a76939a9', '9d262602-51ea-4fd2-84d2-66cc2f5974ec']",56,,,,,,,,,,,,,,,,,Venezuela,3563,00:01:56.389,Carry,
,,,,"[103.7, 58.1]",,,,,,,,,,,1.542525,,,,,,,,,,,,8f95d988-9eb4-423a-86a9-203b1f4d53b8,67,,"[100.6, 61.6]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Telasco José Segovia Pérez,190172.0,Right Center Midfield,7,Venezuela,3563,"['20f9c222-fab2-4d7d-8bfa-68108f7c676e', '35aeb99c-2b7f-46e5-97f4-6b52da6c6f26', '757a7eae-b938-4430-8866-4e1b500101f7']",3,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:03.091,Carry,True
,,,,"[13.2, 5.0]",,,,,,,,,,,2.629899,,,,,,,,,,,,e0fefb78-bc1b-4652-9a48-8a9e02c8799a,72,,"[16.4, 22.0]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ethan Pinnock,4610.0,Left Center Back,7,Venezuela,3563,"['a0e79546-c8a6-4c31-8335-79ea69be4a3a', 'cffe4d4b-d108-4b1c-8922-2759dc591591']",4,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:04.634,Carry,
,,,,"[71.5, 75.1]",,,,,,,,,,,1.504564,,,,,,,,,,,,793b6fe1-aa23-41e6-9653-54f2afda5cd3,75,,"[71.4, 76.0]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander David González Sibulo,24168.0,Right Back,7,Venezuela,3563,"['4f385f97-11f5-481b-8cd9-1dcbe1e91382', '578ae81c-a70e-430e-a3ca-8c8072062ba6']",9,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:09.440,Carry,
,,,,"[69.3, 61.1]",,,,,,,,,,,0.076123,,,,,,,,,,,,843b5f5d-78cb-4b1a-b1ee-7cd45b879060,78,,"[69.3, 61.1]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Andrés Martínez Torres,36917.0,Center Defensive Midfield,7,Venezuela,3563,"['b53a211b-e43b-4d94-8ab0-345a1679ac47', 'e2d972e5-a7c6-45ee-b359-d55395a87aeb']",11,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:11.617,Carry,
,,,,"[75.3, 23.8]",,,,,,,,,,,3.917615,,,,,,,,,,,,59986fd8-4b73-4b5c-ada7-56c4f4c458c8,81,,"[76.9, 57.7]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yangel Clemente Herrera Ravelo,16249.0,Left Center Midfield,7,Venezuela,3563,"['255f2b34-fd2e-4dd6-b75e-f9cf64355af5', '2c86d79c-a186-4794-bdca-6dd7549ed590', 'd44055e1-82f9-4500-9e81-eba0ced0e35d']",12,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:12.453,Carry,True
,,,,"[77.4, 5.7]",,,,,,,,,,,0.721422,,,,,,,,,,,,48988dc0-e4b5-45c9-b9ea-2695ef1447f4,85,,"[76.0, 7.8]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jon Mikel Aramburu Mejías,113450.0,Left Back,7,Venezuela,3563,"['1cee6fc7-4caa-44a2-9b2d-13876bfeb454', 'a509eb1f-0d87-4444-9bd2-1860a5a42e41']",18,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:18.183,Carry,
,,,,"[70.7, 29.3]",,,,,,,,,,,3.332214,,,,,,,,,,,,12faa2ec-5683-403b-a69f-54bc19ead352,88,,"[65.7, 16.5]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yangel Clemente Herrera Ravelo,16249.0,Left Center Midfield,7,Venezuela,3563,"['05b037c0-618d-4952-95bb-e2cf57e081ac', '5a6b7e14-9a2f-4ef1-ab05-0b2f2e24fee3']",19,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:19.560,Carry,
,,,,"[62.3, 50.3]",,,,,,,,,,,0.93392,,,,,,,,,,,,ed1b01ef-a4e6-46bc-afee-222e5992e462,91,,"[61.6, 46.2]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yordan Hernando Osorio Paredes,10337.0,Right Center Back,7,Venezuela,3563,"['9cb910f5-342e-49a2-a2d4-1d02291bbe0b', 'a717eec2-b564-4701-8ba4-3e134b862d10']",24,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:24.134,Carry,
,,,,"[74.6, 76.2]",,,,,,,,,,,0.871249,,,,,,,,,,,,0406e071-d8cc-479d-9d68-41ef08c4164c,94,,"[73.8, 76.2]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander David González Sibulo,24168.0,Right Back,7,Venezuela,3563,"['1759a6db-fae6-4499-b1a0-0190a2457654', '1873d5a9-3213-4189-91fb-1a137f11ad3f']",26,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:26.566,Carry,
,,,,"[82.0, 67.5]",,,,,,,,,,,1.455743,,,,,,,,,,,,98dc916c-2285-4018-8921-baeb53cd279f,100,,"[79.7, 70.7]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander David González Sibulo,24168.0,Right Back,7,Venezuela,3563,"['d6603997-6438-4d6f-bf32-a42253ecb83f', 'fbc0fb64-4908-427b-bc85-6e3f48d1257b']",30,,,,,,,,,,,,,,,,,Venezuela,3563,00:02:30.842,Carry,
,,,,"[32.6, 17.1]",,,,,,,,,,,1.113979,,,,,,,,,,,,533f56d2-df98-4116-a877-ff002f3c1985,106,,"[33.8, 13.7]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Demarai Gray,3312.0,Left Attacking Midfield,8,Jamaica,2305,"['425c9868-5cc2-4f18-ad10-da34bc564eb3', 'f9746eca-7669-4681-a7ae-bae61f5c4963']",33,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:33.688,Carry,
,,,,"[28.5, 35.5]",,,,,,,,,,,1.689385,,,,,,,,,,,,e13d082e-29bc-4721-96a7-098fe263fc16,109,,"[32.2, 31.7]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damion Lowe,49120.0,Right Defensive Midfield,8,Jamaica,2305,"['3b10467f-3677-4e4b-a67a-e354d029b9b4', '90521045-9db4-44a9-be89-088de4d42f3f']",35,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:35.775,Carry,
,,,,"[17.9, 42.2]",,,,,,,,,,,0.352095,,,,,,,,,,,,98bd3855-24d0-431f-a1d4-554d85361cdb,112,,"[17.9, 42.2]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Hector,16768.0,Center Back,8,Jamaica,2305,"['6815b98b-fc73-42e2-9e79-6a02d421d2a5', 'a92d0b29-4cce-4537-a77d-c7e49ca2c9e0']",38,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:38.600,Carry,
,,,,"[21.5, 28.2]",,,,,,,,,,,1.310477,,,,,,,,,,,,7e0a6956-1d4e-4386-8adc-73804f6af39d,115,,"[21.1, 29.8]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ethan Pinnock,4610.0,Left Center Back,8,Jamaica,2305,"['4bd5be24-a793-4250-bdd6-7a0dd1a7b18a', '90d86d43-df6c-4b35-a009-de5db0146fb0', 'b6e1f870-6a62-4ba0-9ace-91fe3b520eac']",39,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:39.990,Carry,True
,,,,"[33.2, 25.4]",,,,,,,,,,,1.153582,,,,,,,,,,,,beca9582-628c-41c5-a1c1-2ef8282d9c0b,119,,"[33.6, 24.1]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasey Palmer,3317.0,Left Defensive Midfield,8,Jamaica,2305,"['b166b7db-bd9a-4ed9-b3f4-3f577576af43', 'b1d3e15b-8b2c-4fb2-adc2-b9eb2c32baf3']",42,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:42.252,Carry,
,,,,"[51.0, 48.5]",,,,,,,,,,,2.584835,,,,,,,,,,,,9db9872f-8a9e-4460-a1b5-00e8a9bfd944,122,,"[43.6, 40.9]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damion Lowe,49120.0,Right Defensive Midfield,8,Jamaica,2305,"['09eede12-b1bf-4327-ae25-4e9fba543cab', '8ee2e605-ae7a-460a-a560-ea5bfa3eb09c', 'cbe84e30-b7cb-4cf4-bf8a-27eb40218911']",44,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:44.853,Carry,True
,,,,"[50.4, 69.8]",,,,,,,,,,,1.246803,,,,,,,,,,,,fb8b7076-22ea-4516-be91-71af47dba45a,126,,"[46.2, 64.9]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Renaldo Showayne Cephas,405926.0,Right Attacking Midfield,8,Jamaica,2305,"['453cdd3c-d335-43f7-8d0a-8aebdc39027f', '58bfd2ac-0dcb-477b-a5ba-0052f84141fb']",49,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:49.835,Carry,
,,,,"[51.0, 62.7]",,,,,,,,,,,1.523757,,,,,,,,,,,,2f889041-2842-4001-aa0b-bef127a082ea,129,,"[48.4, 64.5]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Latibeaudiere,32685.0,Right Center Back,8,Jamaica,2305,"['dbb53931-0d19-45c4-9b39-5934ef121e09', 'dcd601bf-68cf-4e13-9b1a-a7f47245f73a']",52,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:52.309,Carry,
,,,,"[41.1, 36.7]",,,,,,,,,,,0.629347,,,,,,,,,,,,be92b359-ff37-490c-86df-95f98c67712a,132,,"[42.3, 43.4]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ethan Pinnock,4610.0,Left Center Back,8,Jamaica,2305,"['3bc15506-6e50-4cb7-b3b9-fcebc9135e38', '8fe21d37-ed3d-43e3-8cb8-988ce363bbbf']",55,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:55.941,Carry,
,,,,"[59.8, 16.0]",,,,,,,,,,,2.969828,,,,,,,,,,,,365b6d1d-3816-47c5-a4c4-4c913fb3153c,135,,"[50.4, 21.7]",3939987,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasey Palmer,3317.0,Left Defensive Midfield,8,Jamaica,2305,"['09c19e8a-27c4-4cad-ac99-05b783dea87e', '1af8e0fe-1305-460b-93fa-c6f1db700b1c', '925b3608-1276-40bb-83f4-04a103d3cfd8']",57,,,,,,,,,,,,,,,,,Jamaica,2305,00:02:57.997,Carry,True
