50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac16f9d6-c15e-41cf-b0f0-cf97c77901eb,1879,,"[30.8, 59.0]",3939970,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,105,Peru,784,['cd26ee2a-8041-4207-83e2-54f8ebe49dad'],58,,,,,,,,,,,,,,,,,Chile,3562,00:06:58.815,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d5ddf2b-5b58-4a7a-8092-f6e4b5297f79,1885,,"[31.5, 50.4]",3939970,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,105,Peru,784,['e1964214-e17a-4755-bae6-589737ddfb2b'],1,,,,,,,,,,,,,,,,,Chile,3562,00:07:01.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c023aaa-d00b-4d36-bfff-7cba8081ea13,1894,,"[57.2, 20.2]",3939970,52,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Alejandro Dávila Zavala,30944.0,Left Wing,106,Chile,3562,['de5442f4-d65b-47ad-8667-36806ee24095'],35,,,,,,,,,,,,,,,,,Chile,3562,00:07:35.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7915fd2-91e0-43a1-ba83-6f2225503704,1897,,"[74.9, 8.1]",3939970,52,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,106,Chile,3562,['50f6ba32-fd7a-4201-a6b8-349c6548ed05'],37,,,,,,,,,,,,,,,,,Chile,3562,00:07:37.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37fc8dbd-9fb6-4bcb-9080-dd2f21d0ddfe,1900,,"[100.4, 41.7]",3939970,52,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Alejandro Dávila Zavala,30944.0,Left Wing,106,Chile,3562,['b40069ea-6b07-4aae-a1b0-d7a9654e97f7'],43,,,,,,,,,,,,,,,,,Chile,3562,00:07:43.668,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b72aabc-22e2-489b-9886-e275c2eb8e7b,1906,,"[113.4, 44.0]",3939970,53,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Erick Antonio Pulgar Farfán,7175.0,Left Defensive Midfield,107,Chile,3562,['17fce0e5-8d83-49c6-8456-3eaa09542c85'],19,,,,,,,,,,,,,,,,,Chile,3562,00:08:19.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3013a69-e3ff-445a-98d2-782860eef8fe,1910,,"[88.4, 67.2]",3939970,53,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Darío Esteban Osorio Osorio,204925.0,Right Wing,107,Chile,3562,['343f5004-d561-4abb-9df7-23cca35ad4b2'],23,,,,,,,,,,,,,,,,,Chile,3562,00:08:23.518,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,85f18588-bb51-4b30-982f-cfa770702d93,1913,,"[102.0, 74.7]",3939970,53,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcelino Ignacio Nuñez Espinoza,36532.0,Right Defensive Midfield,107,Chile,3562,['a0c5e03c-2977-4eab-8e65-7e2cc9f445f6'],25,,,,,,,,,,,,,,,,,Chile,3562,00:08:25.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c0047a8-2545-4785-ac8f-7042809b6ddd,1915,,"[23.9, 6.0]",3939970,53,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piero Aldair Quispe Córdova,101509.0,Left Center Midfield,108,Peru,784,['14743786-857e-45bb-a587-7de516898ed9'],41,,,,,,,,,,,,,,,,,Peru,784,00:08:41.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651f8cc0-9031-4fbb-bf91-a19f2e4ef8a6,1918,,"[19.7, 2.5]",3939970,53,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Johan López Lanfranco,23749.0,Left Wing Back,108,Peru,784,['8154bcca-193b-44d0-bdf0-d1cc6adab68f'],42,,,,,,,,,,,,,,,,,Peru,784,00:08:42.495,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf40304c-22dd-4c18-86e8-79b83b4fcecd,1921,,"[33.0, 4.2]",3939970,53,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Édison Michael Flores Peralta,5525.0,Left Center Forward,108,Peru,784,['02aa6428-7737-4e72-a1bc-8fbc852b586a'],42,,,,,,,,,,,,,,,,,Peru,784,00:08:42.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9fb1537-78ba-429c-ba2a-ab537446133f,1924,,"[27.2, 8.1]",3939970,54,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wilder José Cartagena Mendoza,6313.0,Center Defensive Midfield,109,Peru,784,['7e3a8dd4-d59f-443e-b1de-0a53a31d4a74'],2,,,,,,,,,,,,,,,,,Peru,784,00:09:02.863,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ec00679-16e7-4cf4-b0d2-c4c560bd7b4f,1927,,"[62.8, 5.7]",3939970,54,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Édison Michael Flores Peralta,5525.0,Left Center Forward,109,Peru,784,['d7ca6de4-5424-4db7-8042-a9626f83f88a'],5,,,,,,,,,,,,,,,,,Peru,784,00:09:05.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39783b64-5035-44e5-89b9-51880b9ac635,1931,,"[65.9, 7.4]",3939970,54,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Piero Aldair Quispe Córdova,101509.0,Left Center Midfield,110,Peru,784,['be95cef1-a960-4925-a40e-9875ddabbd65'],21,,,,,,,,,,,,,,,,,Peru,784,00:09:21.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b1e7a62-778a-471a-a164-642d4b08c600,1934,,"[74.6, 2.0]",3939970,54,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Johan López Lanfranco,23749.0,Left Wing Back,110,Peru,784,['e8747669-d7ff-475d-a834-13a7a9c061a1'],23,,,,,,,,,,,,,,,,,Peru,784,00:09:23.915,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a90e3ce-4e1d-4124-b7c7-23a1f436a3e7,1941,,"[109.3, 59.1]",3939970,54,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gianluca Lapadula Vargas,7143.0,Right Center Forward,110,Peru,784,['7c049dcc-5e1d-4608-9bca-e3857012cca7'],30,,,,,,,,,,,,,,,,,Peru,784,00:09:30.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5330752-31ef-4e77-a04c-c07d914c5362,1943,,"[8.9, 24.4]",3939970,54,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paulo César Díaz Huincales,31012.0,Left Center Back,111,Chile,3562,['d298a43c-b8de-4bdb-8f14-602c4d7e05a6'],47,,,,,,,,,,,,,,,,,Chile,3562,00:09:47.169,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,06d0f5e6-ade9-4721-b59f-b45a3706068c,1946,,"[62.9, 28.0]",3939970,54,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,111,Chile,3562,['ee983a1b-cc15-4d34-8988-97f3f6b70738'],53,,,,,,,,,,,,,,,,,Chile,3562,00:09:53.475,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,38f0437a-a8cf-4f33-a669-3571dd2cf7c2,1948,,"[74.4, 48.4]",3939970,54,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Fernando Peña Flores,10836.0,Right Center Midfield,111,Chile,3562,['3d53ca20-dcb1-439c-a77c-a277e608601a'],55,,,,,,,,,,,,,,,,,Peru,784,00:09:55.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa398c08-9e59-4b06-83d9-c6a97f5f864a,1951,,"[51.9, 25.9]",3939970,54,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,111,Chile,3562,['53fa2712-a972-4847-81f1-cba6260d4930'],56,,,,,,,,,,,,,,,,,Chile,3562,00:09:56.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908bd746-a59c-450b-bf52-7fa226c72fb4,1954,,"[46.0, 30.5]",3939970,54,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelino Ignacio Nuñez Espinoza,36532.0,Right Defensive Midfield,111,Chile,3562,['256db9bc-0ff1-425a-ab73-9f8312d5ab29'],57,,,,,,,,,,,,,,,,,Chile,3562,00:09:57.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7f6567f-092d-4fe6-807d-4e82093ef027,1957,,"[51.1, 40.5]",3939970,54,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,111,Chile,3562,['df46bb1d-153f-40db-9580-0a69452fc3ce'],58,,,,,,,,,,,,,,,,,Chile,3562,00:09:58.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f18664a4-4b66-451e-965c-1fcd833db892,1961,,"[48.8, 72.3]",3939970,55,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mauricio Aníbal Isla Isla,18874.0,Right Back,111,Chile,3562,['1165f934-3599-4f5c-94bf-8506ff88da6a'],1,,,,,,,,,,,,,,,,,Chile,3562,00:10:01.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daeeb994-b8e3-4844-afa4-cb9f1a1329f3,1964,,"[37.9, 63.2]",3939970,55,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Igor Lichnovsky Osorio,26256.0,Right Center Back,111,Chile,3562,['d88fdc88-d211-4a64-a76d-457b8114a6ee'],4,,,,,,,,,,,,,,,,,Chile,3562,00:10:04.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763d5443-e2f6-4ef7-ab0c-c850df86f0e4,1967,,"[33.5, 32.2]",3939970,55,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paulo César Díaz Huincales,31012.0,Left Center Back,111,Chile,3562,['3f4b7dd0-362e-4d47-af72-fe13de5d58d3'],8,,,,,,,,,,,,,,,,,Chile,3562,00:10:08.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e644ec03-d49a-4341-801d-2bfaab96c066,1970,,"[32.3, 52.5]",3939970,55,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Igor Lichnovsky Osorio,26256.0,Right Center Back,111,Chile,3562,['6385a76d-b3f9-4e96-904f-e8641067dbf2'],15,,,,,,,,,,,,,,,,,Chile,3562,00:10:15.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a02c44e-e042-467d-b988-5876cce9ee67,1973,,"[43.9, 73.2]",3939970,55,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mauricio Aníbal Isla Isla,18874.0,Right Back,111,Chile,3562,['25470152-2d90-4e6a-9116-c586d712205b'],17,,,,,,,,,,,,,,,,,Chile,3562,00:10:17.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32b3c572-780a-4371-92a5-661517edee4b,1976,,"[41.0, 68.1]",3939970,55,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Igor Lichnovsky Osorio,26256.0,Right Center Back,111,Chile,3562,['2d484c49-bd59-402c-bdf6-c3acfcaf3bdb'],22,,,,,,,,,,,,,,,,,Chile,3562,00:10:22.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ead899e8-f119-4542-8e5f-f022721751d0,1979,,"[45.2, 36.6]",3939970,55,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paulo César Díaz Huincales,31012.0,Left Center Back,111,Chile,3562,['ba4a769a-7277-4c32-9932-3c32f033a4f6'],25,,,,,,,,,,,,,,,,,Chile,3562,00:10:25.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82c1d785-ed69-48ad-b65e-afe747db8f18,1982,,"[61.9, 6.3]",3939970,55,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,111,Chile,3562,['3c1edbc6-8ae5-42d9-ae7d-bb7a5bfd4360'],27,,,,,,,,,,,,,,,,,Chile,3562,00:10:27.927,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,235c5b7d-f9fb-4f1d-8015-c8c0e35cc4bf,1985,,"[107.4, 67.3]",3939970,55,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,111,Chile,3562,['06b21aca-8db9-43d7-8833-0f57934f3903'],34,,,,,,,,,,,,,,,,,Chile,3562,00:10:34.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1adca16-91fd-478a-973f-d6c5785d8531,1987,,"[74.5, 72.4]",3939970,56,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gianluca Lapadula Vargas,7143.0,Right Center Forward,112,Peru,784,['7af8ed20-b5c3-4232-aa5e-bb73348446e0'],10,,,,,,,,,,,,,,,,,Peru,784,00:11:10.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e29033ee-0fae-43f2-8f50-be7b71ba7534,1989,,"[89.5, 74.1]",3939970,56,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Fernando Peña Flores,10836.0,Right Center Midfield,112,Peru,784,['4d335ec2-7eb9-4e4e-b487-52dfc37501a0'],12,,,,,,,,,,,,,,,,,Peru,784,00:11:12.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7be89781-af98-4647-858d-c60515528ad4,1992,,"[96.7, 74.6]",3939970,56,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andy Jorman Polo Andrade,13435.0,Right Wing Back,112,Peru,784,['1b21fe4b-5f5d-4cb7-bd07-17dcd708b623'],13,,,,,,,,,,,,,,,,,Peru,784,00:11:13.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25603ee9-da6f-4492-8b13-d59ed2f099fe,1995,,"[108.3, 37.5]",3939970,56,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Piero Aldair Quispe Córdova,101509.0,Left Center Midfield,112,Peru,784,['e1545f16-03ab-4591-9dae-7095be441b17'],18,,,,,,,,,,,,,,,,,Peru,784,00:11:18.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8ce33a8-d556-414b-8d8c-dd684ca38b51,1997,,"[108.3, 44.4]",3939970,56,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gianluca Lapadula Vargas,7143.0,Right Center Forward,112,Peru,784,['269f8893-5b50-4d42-b181-c7ed53604ef6'],19,,,,,,,,,,,,,,,,,Peru,784,00:11:19.609,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e72143a-1967-4aaa-b6d8-7e7a97e843c5,2008,,"[46.0, 12.7]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alonso Suazo Urbina,36212.0,Left Back,113,Chile,3562,['78a0f782-45a0-4b93-b9a6-528c8ef5add0'],10,,,,,,,,,,,,,,,,,Chile,3562,00:12:10.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b062b65-3eff-4de0-83e2-50d0aa5a1b67,2013,,"[115.1, 67.1]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andy Jorman Polo Andrade,13435.0,Right Wing Back,114,Peru,784,['49361f72-c803-43d4-bed7-b8cc2cde1a91'],16,,,,,,,,,,,,,,,,,Peru,784,00:12:16.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79b28517-3137-49de-bc09-3a2266186832,2018,,"[69.4, 74.6]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wilder José Cartagena Mendoza,6313.0,Center Defensive Midfield,115,Peru,784,['2f841803-668e-4dd9-aa50-ab232a165f8f'],26,,,,,,,,,,,,,,,,,Peru,784,00:12:26.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86275219-be0d-451f-bfaa-ccc4f9088c67,2023,,"[86.1, 64.7]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Gianpierre Araujo Blanco,33176.0,Right Center Back,115,Peru,784,"['27239075-cb47-4d0c-99f2-7cb15bf0b468', 'c55026f5-957c-425a-b97d-4ec9e60d620e']",28,,,,,,,,,,,,,,,,,Peru,784,00:12:28.213,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dffa62b4-e557-4eee-9646-104ff41c7436,2026,,"[75.0, 72.8]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wilder José Cartagena Mendoza,6313.0,Center Defensive Midfield,115,Peru,784,['cba043e4-3d0a-44cb-b16d-5bc97e8939f4'],30,,,,,,,,,,,,,,,,,Peru,784,00:12:30.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cc0e67b-a5f4-42c1-a903-f7a1769462eb,2029,,"[75.0, 77.1]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Fernando Peña Flores,10836.0,Right Center Midfield,115,Peru,784,['3b77fa86-00e0-44f8-b591-db4d8eb3d4cc'],32,,,,,,,,,,,,,,,,,Peru,784,00:12:32.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d211d385-52a3-46ed-8ab0-50c97c0caf0e,2032,,"[91.2, 73.8]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wilder José Cartagena Mendoza,6313.0,Center Defensive Midfield,115,Peru,784,['3fd19fda-3a72-4a78-80cf-5e879fd98a77'],34,,,,,,,,,,,,,,,,,Peru,784,00:12:34.523,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,86e91e7f-1f6b-40cf-9e5a-87e58ed1cf2b,2035,,"[106.4, 32.2]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Lapadula Vargas,7143.0,Right Center Forward,115,Peru,784,['5e261751-5bf8-4217-b0a5-d71cc6c1f991'],36,,,,,,,,,,,,,,,,,Peru,784,00:12:36.208,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8364fa30-ec02-4093-b540-7617794a40e8,2039,,"[52.0, 42.2]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,116,Chile,3562,['4aa6a94e-d14b-4166-8391-8515680bb5e4'],40,,,,,,,,,,,,,,,,,Chile,3562,00:12:40.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3298dffd-1670-4eed-ab46-f3d92e1f5ceb,2042,,"[40.4, 40.1]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Left Defensive Midfield,116,Chile,3562,['2720ee7e-f4a9-4887-bc34-089ee0e015e1'],41,,,,,,,,,,,,,,,,,Chile,3562,00:12:41.348,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3247c60-7881-4694-9b50-ebb80c050428,2045,,"[68.5, 32.2]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,116,Chile,3562,['6de04740-ba7a-4d0a-ad63-56ae0da9cf9c'],43,,,,,,,,,,,,,,,,,Chile,3562,00:12:43.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08a92f78-629e-4220-845b-3e324dcc1cdb,2047,,"[67.5, 57.0]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andy Jorman Polo Andrade,13435.0,Right Wing Back,116,Chile,3562,['9e424d68-3c34-449a-9cb6-f3dea23ff3a4'],45,,,,,,,,,,,,,,,,,Peru,784,00:12:45.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c138c09-deed-479d-9faf-1856c2fd04c6,2054,,"[63.3, 4.7]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Alejandro Dávila Zavala,30944.0,Left Wing,116,Chile,3562,['8a1e7831-073d-43cc-aafe-b3ed8501c3a1'],50,,,,,,,,,,,,,,,,,Chile,3562,00:12:50.109,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,54f7f970-e179-4c94-896b-cdf88a9fe44c,2057,,"[84.9, 58.7]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darío Esteban Osorio Osorio,204925.0,Right Wing,116,Chile,3562,['7c299386-8415-48c4-9444-c7971228f3a4'],54,,,,,,,,,,,,,,,,,Chile,3562,00:12:54.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c06cb5d7-a2d0-4b71-8019-ed26cf1628d3,2060,,"[45.2, 34.2]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piero Aldair Quispe Córdova,101509.0,Left Center Midfield,117,Peru,784,"['107121d1-1f53-4536-8fca-c25014da1268', '8771c788-83b1-453d-9264-6b93d596beea']",55,,,,,,,,,,,,,,,,,Peru,784,00:12:55.568,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed86b808-607a-48ea-a21a-2311fa71cb29,2063,,"[40.1, 23.8]",3939970,57,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Johan López Lanfranco,23749.0,Left Wing Back,117,Peru,784,['73e41a65-242e-4e72-9cdc-0b73a5e953f9'],57,,,,,,,,,,,,,,,,,Peru,784,00:12:57.867,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f250500-bec1-49a9-a545-65bc71c970f1,2066,,"[64.9, 4.4]",3939970,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Martín Marquinho Callens Asín,15481.0,Left Center Back,117,Peru,784,['597e9efe-74b0-497e-878c-f506f855c5e7'],3,,,,,,,,,,,,,,,,,Peru,784,00:13:03.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af04945b-541c-40a2-9d80-c67b964836a3,2068,,"[58.6, 73.3]",3939970,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erick Antonio Pulgar Farfán,7175.0,Left Defensive Midfield,118,Chile,3562,['b3d11ef1-4c5c-40e8-adbc-0195c2a0da49'],6,,,,,,,,,,,,,,,,,Chile,3562,00:13:06.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feffceeb-c5a9-4663-b06f-c7b302aa3af6,2072,,"[57.6, 77.6]",3939970,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Back,118,Chile,3562,['1dbef33c-b85c-4c07-a66a-0a43dc1cb4a6'],8,,,,,,,,,,,,,,,,,Chile,3562,00:13:08.258,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,12fbd7eb-f168-4c9d-8872-14116df1fb92,2075,,"[32.9, 67.5]",3939970,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Igor Lichnovsky Osorio,26256.0,Right Center Back,118,Chile,3562,['f2f7bf18-f440-4b81-8e86-de1e4f6f5975'],9,,,,,,,,,,,,,,,,,Chile,3562,00:13:09.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b0ed62d-f08e-4b0f-841f-132861d4a3be,2081,,"[22.3, 69.3]",3939970,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Igor Lichnovsky Osorio,26256.0,Right Center Back,119,Chile,3562,['2bb50b55-6707-4999-a63e-7e4abb9b5437'],18,,,,,,,,,,,,,,,,,Chile,3562,00:13:18.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7e099f4-a682-445c-8c0e-767f4d50935e,2084,,"[15.3, 42.1]",3939970,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paulo César Díaz Huincales,31012.0,Left Center Back,119,Chile,3562,['cb313073-38e0-4869-9cc8-da1ba1fc58f5'],21,,,,,,,,,,,,,,,,,Chile,3562,00:13:21.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88813f40-9452-4efc-a15d-6e3e523e9bb2,2087,,"[38.7, 6.4]",3939970,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alonso Suazo Urbina,36212.0,Left Back,119,Chile,3562,['81066535-8f32-4dfe-b6b7-64b7b458d22b'],25,,,,,,,,,,,,,,,,,Chile,3562,00:13:25.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e146fa8-ff8e-405b-a367-a083c26c39eb,2090,,"[41.6, 20.1]",3939970,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelino Ignacio Nuñez Espinoza,36532.0,Right Defensive Midfield,119,Chile,3562,['2df7718f-06e0-4853-a269-dfad9b750c1b'],27,,,,,,,,,,,,,,,,,Chile,3562,00:13:27.004,Ball Receipt*,
