50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[86.4, 15.7]",,,,,,,,,,,,1.340299,,,,,,,,,,,,,,54ae629a-5ab5-404c-9e85-ef04eabc171d,789,,,"[86.4, 15.7]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Mac Allister,27886.0,Right Defensive Midfield,40,Argentina,779,"['18dc0522-39b8-43bb-aa7f-3e7bdc58182e', '37ad2614-1356-40b1-9def-2e1a9676aa6d']",10,,,,,,,,,,,,,,,,,Argentina,779,00:20:10.133,Carry,
,,,"[91.3, 5.0]",,,,,,,,,,,,0.362154,,,,,,,,,,,,,,b9b58b85-db37-49b4-bde9-7c55d5f53b84,792,,,"[91.0, 4.7]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,40,Argentina,779,"['7b84e28b-2546-4775-88d4-6856a77d4da2', 'af10dee6-1633-4016-addb-94a331ffedfa']",12,,,,,,,,,,,,,,,,,Argentina,779,00:20:12.621,Carry,
,,,"[83.3, 11.0]",,,,,,,,,,,,0.248271,,,,,,,,,,,,,,1dbce3cc-2bd5-43bf-b28c-f4640dc0ec31,795,,,"[83.3, 11.4]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Mac Allister,27886.0,Right Defensive Midfield,40,Argentina,779,"['0ca2a699-e47d-4e18-b1b8-80449d9b8587', '6f43b4ba-ab03-40e7-82c4-9f2527a67078', '87e28a2a-cea2-4bf0-b9ea-31e26b691964']",14,,,,,,,,,,,,,,,,,Argentina,779,00:20:14.051,Carry,True
,,,"[87.8, 17.8]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,11506b3a-7e91-4d66-8e25-6c19a2d4dc37,799,,,"[88.5, 18.8]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Fernandez,38718.0,Left Defensive Midfield,40,Argentina,779,"['c272e362-c6de-4a00-9eeb-76c1457ef8c0', 'ca1518a5-09f3-401a-9867-649e4cfad4fd']",14,,,,,,,,,,,,,,,,,Argentina,779,00:20:14.847,Carry,
,,,"[61.0, 45.8]",,,,,,,,,,,,2.893237,,,,,,,,,,,,,,2fc6bf24-0dcc-4de3-90c4-42f6eb502bb1,802,,,"[56.9, 46.2]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,40,Argentina,779,"['383769eb-f146-4332-a404-12c7ae6b0a97', '50ee796f-1d93-4cdf-b206-315bd805b26d']",18,,,,,,,,,,,,,,,,,Argentina,779,00:20:18.756,Carry,
,,,"[75.2, 38.0]",,,,,,,,,,,,0.620042,,,,,,,,,,,,,,c45d202a-a819-4165-930a-598680322fac,805,,,"[75.2, 38.0]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Mac Allister,27886.0,Right Defensive Midfield,40,Argentina,779,"['05bf4936-a3c0-4e9d-89cd-d6d2275df98f', 'c0b2c9ed-7d4e-4ce5-8b80-945db1ab7e62']",22,,,,,,,,,,,,,,,,,Argentina,779,00:20:22.854,Carry,
,,,"[86.0, 48.2]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,4d69b4a6-6f7b-4e41-98c9-8b91d4f3119c,809,,,"[86.7, 48.2]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lautaro Javier Martínez,11456.0,Left Center Forward,40,Argentina,779,"['08bfbb1b-868e-4169-bcf1-3e4256011737', 'c01e30ee-7fc9-4304-82dd-4cec54cb274c']",24,,,,,,,,,,,,,,,,,Argentina,779,00:20:24.339,Carry,
,,,"[62.2, 46.8]",,,,,,,,,,,,1.459055,,,,,,,,,,,,,,c939b798-2594-479f-88ca-77543ad30f5c,812,,,"[58.8, 47.2]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,40,Argentina,779,"['4e17b3ae-9893-4337-8cdd-ee65d753ed97', '72e12409-70b1-4a48-8012-11834ed84c30']",25,,,,,,,,,,,,,,,,,Argentina,779,00:20:25.698,Carry,
,,,"[64.5, 56.0]",,,,,,,,,,,,0.523418,,,,,,,,,,,,,,07ded6d3-ed7e-442c-b0f4-773cdfda666a,815,,,"[64.3, 56.0]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Midfield,40,Argentina,779,"['358f9e19-86bd-41fe-af2b-d5aed5239308', '79455f3d-814e-477a-94a3-00017c23b020']",28,,,,,,,,,,,,,,,,,Argentina,779,00:20:28.184,Carry,
,,,"[62.2, 47.2]",,,,,,,,,,,,0.219047,,,,,,,,,,,,,,35981b46-b244-41bb-90b2-c3d9a78d503e,818,,,"[61.7, 47.4]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,40,Argentina,779,"['3babcc4a-051a-41bf-a406-549ea7b57d01', '8c54665e-fc61-4bd3-a9e6-326f7d22798f']",30,,,,,,,,,,,,,,,,,Argentina,779,00:20:30.379,Carry,
,,,"[63.8, 27.0]",,,,,,,,,,,,1.664475,,,,,,,,,,,,,,d7dc28f2-cf5b-4aef-abaf-085404e0dbde,821,,,"[57.8, 28.6]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lisandro Martínez,27768.0,Left Center Back,40,Argentina,779,"['4a2fd2bf-515d-4649-a121-a2bae0c80a69', '4a54ee3d-1595-414d-960e-49da05dec24f']",32,,,,,,,,,,,,,,,,,Argentina,779,00:20:32.380,Carry,
,,,"[84.9, 3.9]",,,,,,,,,,,,0.880334,,,,,,,,,,,,,,feac46c0-c593-4459-a16a-d2c4f360f2b0,824,,,"[84.8, 4.7]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Iván González,20687.0,Left Midfield,40,Argentina,779,"['0ca6e905-3d3f-4bc1-8095-f0414a9c583d', '85d7ee16-afe2-46a4-8783-3ce35b045b80', 'd91d57c1-a2b7-457c-b46f-1ef70b258629']",35,,,,,,,,,,,,,,,,,Argentina,779,00:20:35.311,Carry,True
,,,"[86.9, 10.6]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,bc62502e-1ef9-4628-a05e-042c0fd22f0e,830,,,"[86.9, 10.6]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lautaro Javier Martínez,11456.0,Left Center Forward,41,Argentina,779,"['34933a19-4cad-416d-b6ca-cba43708daff', '6261e1c5-2996-4fa3-b740-2941b97c0224']",53,,,,,,,,,,,,,,,,,Argentina,779,00:20:53.240,Carry,
,,,"[80.2, 59.9]",,,,,,,,,,,,2.142972,,,,,,,,,,,,,,ffd64ffd-ba74-4390-88f8-a24a2af9a464,833,,,"[67.4, 44.4]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Midfield,41,Argentina,779,"['14c8f6e0-a7a6-4a8b-802c-ef5c879849a6', '8eb77ea9-ed73-4542-bc96-b321bf516748']",56,,,,,,,,,,,,,,,,,Argentina,779,00:20:56.551,Carry,
,,,"[94.9, 78.5]",,,,,,,,,,,,1.764192,,,,,,,,,,,,,,c36ea239-785d-4b42-baeb-c90e8cfe5d9d,836,,,"[95.8, 78.9]",3942228,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nahuel Molina Lucero,29201.0,Right Back,41,Argentina,779,"['4426e3d1-1348-40c8-9f40-76c52f473b25', 'f9f101ec-f420-4e66-9686-b92993cd7014']",59,,,,,,,,,,,,,,,,,Argentina,779,00:20:59.944,Carry,
,,,"[99.3, 60.4]",,,,,,,,,,,,1.931511,,,,,,,,,,,,,,373af416-262c-40a8-bdf6-62b611c354fa,839,,,"[92.3, 62.5]",3942228,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,41,Argentina,779,"['5c4fa028-1b95-49c0-8a3f-fef92bc8eb96', 'f400ff62-ff47-4e16-804d-23f0181da3c4']",2,,,,,,,,,,,,,,,,,Argentina,779,00:21:02.808,Carry,
,,,"[117.4, 26.5]",,,,,,,,,,,,0.078493,,,,,,,,,,,,,,f6916ec7-d026-4f52-8aff-8f60b3bf8f71,842,,,"[116.6, 26.5]",3942228,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Iván González,20687.0,Left Midfield,41,Argentina,779,"['2e1c130a-c842-40ea-b686-3d895a4f9224', '953fab70-8d43-485a-9052-4a7061c9bbfd']",7,,,,,,,,,,,,,,,,,Argentina,779,00:21:07.186,Carry,
,,,"[117.3, 26.1]",,,,,,,,,,,,2.243241,,,,,,,,,,,,,,fad6cbd7-8be2-49c8-8ce9-6708660a9c4e,847,,,"[109.8, 27.2]",3942228,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Fernandez,38718.0,Left Defensive Midfield,41,Argentina,779,"['2098227a-3a1f-4eb6-a91c-604cf5b135af', '67bc60ac-ba45-4a82-9d3d-46a19e212df9', 'd7a25cfa-44dc-4ef7-bffe-32ee50ff6fde', 'e00dfb14-a294-427a-84f0-6d96f412663c']",9,,,,,,,,,,,,,,,,,Argentina,779,00:21:09.727,Carry,True
,,,"[8.5, 55.4]",,,,,,,,,,,,0.040477,,,,,,,,,,,,,,1da1ac59-9628-48eb-9e98-256da26f7839,854,,,"[8.2, 54.8]",3942228,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Kendry Páez Andrade,384888.0,Right Wing,41,Argentina,779,"['b814f2c9-db57-44f1-bc71-f17b65839bfc', 'de7cce88-186f-4ae2-84dd-52e37a0b1223']",14,,,,,,,,,,,,,,,,,Ecuador,3565,00:21:14.678,Carry,
,,,"[94.5, 33.1]",,,,,,,,,,,,1.129729,,,,,,,,,,,,,,1f4dd7ab-3d9f-421e-a40f-d1262a0a7575,857,,,"[90.3, 31.1]",3942228,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Mac Allister,27886.0,Right Defensive Midfield,41,Argentina,779,"['256ed183-75f1-473e-9af5-bc982f7c305e', 'd781067c-f733-411b-b5b2-4ebf1734a797']",16,,,,,,,,,,,,,,,,,Argentina,779,00:21:16.587,Carry,
,,,"[36.8, 12.8]",,,,,,,,,,,,4.803484,,,,,,,,,,,,,,f890c3ec-cef9-45d1-a5d3-d95bf8fd2f4c,865,,,"[36.9, 13.6]",3942228,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willian Joel Pacho Tenorio,41593.0,Left Center Back,42,Ecuador,3565,"['1a6ca543-6756-4972-8552-d7c27264189f', '3cd515e5-543c-449e-b4b7-885cc5b3bcd4']",30,,,,,,,,,,,,,,,,,Ecuador,3565,00:22:30.165,Carry,
,,,"[35.3, 21.5]",,,,,,,,,,,,0.183204,,,,,,,,,,,,,,08f9e74f-d8c1-4352-aece-21a7cf77ed12,868,,,"[35.3, 21.5]",3942228,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alan Steven Franco Palma,37945.0,Left Defensive Midfield,42,Ecuador,3565,"['3707cb6b-50bc-497f-8362-fa12a05ce50e', '6abbcecc-dfef-4074-9304-997f03be713c']",35,,,,,,,,,,,,,,,,,Ecuador,3565,00:22:35.775,Carry,
,,,"[33.9, 6.4]",,,,,,,,,,,,1.771652,,,,,,,,,,,,,,7b349da2-c040-4e64-bb92-69dce9342307,871,,,"[33.7, 9.0]",3942228,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willian Joel Pacho Tenorio,41593.0,Left Center Back,42,Ecuador,3565,"['106c3dc4-d6b5-488c-a030-52cfa9c2aa5a', 'ebba7025-f730-4828-8d5a-0ab7f2974b67']",36,,,,,,,,,,,,,,,,,Ecuador,3565,00:22:36.769,Carry,
,,,"[39.0, 78.9]",,,,,,,,,,,,1.248639,,,,,,,,,,,,,,42c385df-c909-4737-a6c5-16ccc8af9329,879,,,"[44.3, 79.5]",3942228,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nahuel Molina Lucero,29201.0,Right Back,42,Ecuador,3565,"['6c8dfc0d-d5c8-4f87-896c-24c7ce495951', '7c33630b-3e69-42f2-93bb-e2048925ed11', 'decd9d62-d69e-4c49-bddd-73f3781a3be8']",44,,,,,,,,,,,,,,,,,Argentina,779,00:22:44.955,Carry,True
,,,"[93.6, 18.6]",,,,,,,,,,,,2.952119,,,,,,,,,,,,,,84d7a2e9-fb1d-4671-a9d9-f96fa7139da1,884,,,"[90.9, 1.4]",3942228,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enner Remberto Valencia Lastra,28559.0,Center Forward,42,Ecuador,3565,"['76795b11-c42a-4956-ba3d-c5fc24442970', 'be599b58-f5fd-412b-8542-1187e25725a4', 'fd00dae3-af49-43ef-a2a5-cf63f4ca1dfb']",47,,,,,,,,,,,,,,,,,Ecuador,3565,00:22:47.001,Carry,True
,,,"[32.8, 63.4]",,,,,,,,,,,,0.95362,,,,,,,,,,,,,,3cfe4680-04e4-4361-8415-cc163d48a379,889,,,"[32.4, 64.6]",3942228,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Midfield,43,Argentina,779,"['08c9d474-8cb5-4f91-be05-caf57968e663', '7eb41478-7da5-47cf-8fc5-35dc60a7ee3e']",51,,,,,,,,,,,,,,,,,Argentina,779,00:22:51.510,Carry,
,,,"[39.1, 56.2]",,,,,,,,,,,,0.619091,,,,,,,,,,,,,,5579cb1e-2fab-47cc-b7be-af1e2a64d6eb,892,,,"[37.5, 56.3]",3942228,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Left Defensive Midfield,43,Argentina,779,"['32a29340-3f1b-492f-8434-3744c8bd7cd9', '4b95fee9-6956-4df6-a079-051569ee5766']",53,,,,,,,,,,,,,,,,,Argentina,779,00:22:53.273,Carry,
,,,"[8.1, 46.6]",,,,,,,,,,,,1.143884,,,,,,,,,,,,,,fbe3750c-e16c-4502-887c-0d7256f44aec,897,,,"[7.0, 46.9]",3942228,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,43,Argentina,779,"['db242b49-be93-4597-bb0a-d6bb0848be01', 'fce6d6d0-23e8-4f96-916e-9be71e62c95b']",58,,,,,,,,,,,,,,,,,Argentina,779,00:22:58.499,Carry,
,,,"[32.2, 30.0]",,,,,,,,,,,,3.844607,,,,,,,,,,,,,,6249a32f-587d-4461-9e7c-1da3000e4227,900,,,"[19.1, 31.1]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,43,Argentina,779,"['682d3bbc-986e-4569-af04-9a2fe20247db', 'ee3c23ca-3766-4bf5-88fc-ed440b7b1517']",1,,,,,,,,,,,,,,,,,Argentina,779,00:23:01.205,Carry,
,,,"[44.5, 15.3]",,,,,,,,,,,,3.840594,,,,,,,,,,,,,,a7fdabd1-040d-40a0-916c-d10ae1122416,903,,,"[37.7, 9.1]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,43,Argentina,779,"['3000687b-7003-492a-8c54-d051f1927495', 'd9e289b4-33d8-42d2-9640-c7fa139f5b58']",6,,,,,,,,,,,,,,,,,Argentina,779,00:23:06.318,Carry,
,,,"[43.0, 25.6]",,,,,,,,,,,,1.873325,,,,,,,,,,,,,,26c45fe9-28e4-4cb8-a7f0-e27ff90f828e,906,,,"[36.7, 28.4]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,43,Argentina,779,"['21687d57-3c7b-4d0a-b789-50754d32233f', '61c10c36-74fe-4211-b963-c3da711cec03']",12,,,,,,,,,,,,,,,,,Argentina,779,00:23:12.129,Carry,
,,,"[62.6, 46.8]",,,,,,,,,,,,8.76731,,,,,,,,,,,,,,e2d85bb8-02b7-4b7f-83ec-f61e5334f771,909,,,"[57.3, 67.8]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,43,Argentina,779,"['1b7a94fe-9965-4c4e-930a-23704693172c', '7849b6ff-a27e-477a-a485-bea1148cc6c5', 'd3425fa4-6797-47d9-8ec1-b4f4f66d144e']",15,,,,,,,,,,,,,,,,,Argentina,779,00:23:15.988,Carry,True
,,,"[78.2, 30.6]",,,,,,,,,,,,0.159998,,,,,,,,,,,,,,61448e3f-6712-4e3e-a964-e0446e048dfc,913,,,"[78.2, 30.6]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Left Defensive Midfield,43,Argentina,779,"['2e1ca6b1-f1ba-42b6-b102-4e668a3cb8b1', '387e486c-fc0a-49eb-bc8e-7343b599b6cb']",25,,,,,,,,,,,,,,,,,Argentina,779,00:23:25.524,Carry,
,,,"[54.8, 30.2]",,,,,,,,,,,,3.155437,,,,,,,,,,,,,,5b2a8fb0-854f-4344-a68a-cd489f2f840d,917,,,"[41.7, 23.1]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,44,Ecuador,3565,"['2f259cfb-be29-4191-833c-61df745a7673', '97b235ab-aaa4-445a-9f8d-9590ec3e72b5']",27,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:27.145,Carry,
,,,"[64.4, 49.0]",,,,,,,,,,,,1.863204,,,,,,,,,,,,,,b93dc8cb-ce3f-4fda-b111-4ba73a71a6ee,920,,,"[60.9, 42.8]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Center Attacking Midfield,44,Ecuador,3565,"['369bd8b2-9f4b-4bdb-adde-8eb4fd9e4daf', '8912dc40-05e4-477d-8134-574283ace687', 'b3932680-4ac5-4e48-8f50-fec37e5444d0']",31,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:31.473,Carry,True
,,,"[63.2, 64.6]",,,,,,,,,,,,4.08975,,,,,,,,,,,,,,1d7979a0-ba34-454f-a29e-3d853a68252f,924,,,"[64.4, 49.0]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Center Attacking Midfield,44,Ecuador,3565,"['309df036-426a-43cc-a1a3-7b8abed1eaa8', '369bd8b2-9f4b-4bdb-adde-8eb4fd9e4daf', '78f94864-d82f-40d7-bc3a-7ea45c75582a', 'b3932680-4ac5-4e48-8f50-fec37e5444d0']",33,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:33.336,Carry,True
,,,"[63.4, 35.3]",,,,,,,,,,,,1.118262,,,,,,,,,,,,,,6963ee5d-af04-4d37-a6e7-46dd79181e9f,927,,,"[61.8, 42.8]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alan Steven Franco Palma,37945.0,Left Defensive Midfield,44,Ecuador,3565,"['24aa0196-d656-4db7-a22b-2f7368c280fd', '9c16e457-68f7-46af-b487-9b05a3601f8d']",38,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:38.820,Carry,
,,,"[76.0, 3.2]",,,,,,,,,,,,1.382108,,,,,,,,,,,,,,620207b0-0e1b-49b6-a284-ce357ee46b89,930,,,"[73.6, 3.5]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Back,44,Ecuador,3565,"['29082545-dd40-45e3-92ed-64d5156a737f', '3e7be45c-8586-4d77-949e-b71478a75e44']",41,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:41.918,Carry,
,,,"[67.3, 8.2]",,,,,,,,,,,,1.573272,,,,,,,,,,,,,,af7eae03-d66c-4031-8109-728259cf7684,933,,,"[69.3, 7.3]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alan Steven Franco Palma,37945.0,Left Defensive Midfield,44,Ecuador,3565,"['8435f07c-27fe-432d-8d24-c5262b186194', 'ea9fd6c7-1600-4006-94b5-7d4506c36b37', 'f8e2503b-080c-4ba5-a82d-7f76ad4b9220']",44,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:44.263,Carry,True
,,,"[32.3, 9.4]",,,,,,,,,,,,4.189975,,,,,,,,,,,,,,2ae40e6f-d373-49c5-a0cd-1292f7ee0f76,937,,,"[35.3, 9.0]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Joel Pacho Tenorio,41593.0,Left Center Back,44,Ecuador,3565,"['ae74511c-ec40-4f63-9300-5a1067c2b4eb', 'de57eb38-3e0b-42a8-9427-d728f790a840']",47,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:47.803,Carry,
,,,"[13.7, 42.9]",,,,,,,,,,,,0.968689,,,,,,,,,,,,,,00964234-8ec0-47ef-b85f-77c911e84383,940,,,"[13.1, 43.1]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Domínguez Carabalí,32677.0,Goalkeeper,44,Ecuador,3565,"['779fdf7d-f7ab-48a1-b64c-83085bc29b97', '9acb8a14-09f0-4091-904a-ef41a0615ac9']",54,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:54.689,Carry,
,,,"[25.2, 65.4]",,,,,,,,,,,,1.152299,,,,,,,,,,,,,,310beda1-1eac-4d00-9b3a-fbcbec4e0eb2,943,,,"[21.9, 62.3]",3942228,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,44,Ecuador,3565,"['6f60697d-bd98-447d-a5c3-7f33a8f541c4', 'a020c483-cfc4-42b1-8ae1-ebd232a41829']",57,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:57.028,Carry,
,,,"[8.8, 44.7]",,,,,,,,,,,,0.232953,,,,,,,,,,,,,,c40dd216-c243-4303-9264-ca292ec61605,946,,,"[8.0, 44.6]",3942228,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Domínguez Carabalí,32677.0,Goalkeeper,44,Ecuador,3565,"['6891b5d5-3ea5-4fe1-bda7-5baf8057d87a', 'a2d751e7-e5c1-4e21-8c66-4b6c157c477e']",0,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:00.314,Carry,
,,,"[46.4, 65.7]",,,,,,,,,,,,3.669001,,,,,,,,,,,,,,494045e0-530b-4484-9a6e-79e395c5b8e4,949,,,"[31.9, 72.6]",3942228,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,44,Ecuador,3565,"['b415a821-93bd-4f09-a912-3d24eb98cdde', 'c80e6fbb-fd07-4738-b2ba-bc582601ec52']",2,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:02.692,Carry,
,,,"[51.1, 54.3]",,,,,,,,,,,,3.828172,,,,,,,,,,,,,,3687720c-6457-486a-bd0f-ac1f45d4fb7a,952,,,"[48.5, 54.8]",3942228,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ray Kendry Páez Andrade,384888.0,Right Wing,44,Ecuador,3565,"['26f8f152-be42-497d-b7bc-d43df8e39a9c', '41aaad05-fd7f-45ad-ad89-b0033ef23ca6']",7,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:07.220,Carry,
,,,"[79.0, 1.6]",,,,,,,,,,,,1.35716,,,,,,,,,,,,,,35a8461f-69f6-466e-953d-e2b7ce4d770f,955,,,"[76.9, 2.8]",3942228,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Back,44,Ecuador,3565,"['3d73b554-2868-4d60-8243-5197989c6f81', 'a56a23e0-e8c8-455c-be4b-561c92e529b4']",13,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:13.906,Carry,
,,,"[74.0, 5.7]",,,,,,,,,,,,0.845601,,,,,,,,,,,,,,590397ef-22f5-4c75-b226-c63403ca9a6d,960,,,"[74.2, 4.9]",3942228,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alan Steven Franco Palma,37945.0,Left Defensive Midfield,45,Ecuador,3565,"['32ff992a-b1ad-49aa-8168-28e202a4c9b1', '8e7bb14c-36d8-4a21-b980-4d7c569216ea']",23,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:23.918,Carry,
,,,"[76.5, 14.9]",,,,,,,,,,,,3.186382,,,,,,,,,,,,,,4dbae633-71a6-4d54-a595-94f3fe5835e0,963,,,"[76.5, 12.6]",3942228,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Kendry Páez Andrade,384888.0,Right Wing,45,Ecuador,3565,"['25517f80-5974-4acd-9596-e492fe9f03b6', 'b0a847f1-88df-4336-83b9-e489dff18b90']",25,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:25.344,Carry,
,,,"[76.5, 52.2]",,,,,,,,,,,,1.612087,,,,,,,,,,,,,,c1d43396-2cdb-4c20-8bda-f3457a6beea5,966,,,"[70.7, 47.2]",3942228,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,45,Ecuador,3565,"['88937785-e597-4d8f-865c-3817b8eaae6d', '8adf199b-139a-4bb4-8e81-3bf633de8b63']",30,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:30.561,Carry,
,,,"[10.9, 60.4]",,,,,,,,,,,,1.472552,,,,,,,,,,,,,,4f421dd4-158b-4552-a12c-4f1cece91ac4,972,,,"[10.4, 61.7]",3942228,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,46,Argentina,779,"['627f50bb-214a-4a4b-b168-19d3e564e5ca', '9087f4b6-d4c4-43ce-b6e7-042fa088f5e1']",51,,,,,,,,,,,,,,,,,Argentina,779,00:24:51.739,Carry,
