50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf6db1e0-8484-4a7b-b64e-812eeb3d5020,817,,,"[98.8, 1.2]",3939978,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Johan López Lanfranco,23749.0,Left Wing Back,50,Peru,784,['fb964b0d-71de-4be3-ad00-2b807e7d7081'],33,,,,,,,,,,,,,,,,Peru,784,00:23:33.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7386119-3b86-4814-b745-18dd16d6e43b,820,,,"[40.6, 75.7]",3939978,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Liam Millar,23363.0,Right Wing,51,Canada,1833,"['b2bbf10f-a2f6-4969-a601-dcec3c6abe96', 'f3c0852e-1fd1-48e9-aa40-86de47b8645c']",57,,,,,,,,,,,,,,,,Canada,1833,00:23:57.432,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dcea5fe-46bb-4ea2-815d-38ef5331a013,826,,,"[74.8, 4.9]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wilder José Cartagena Mendoza,6313.0,Center Defensive Midfield,52,Peru,784,['9a96b9fb-206b-4b79-88b5-c1ca74cc09eb'],16,,,,,,,,,,,,,,,,Peru,784,00:24:16.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64f4cec9-698c-47a2-aaf3-003df2e2bb10,829,,,"[81.4, 2.3]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Johan López Lanfranco,23749.0,Left Wing Back,52,Peru,784,['9e0e61fb-3aa1-4e6b-96d5-df6a6a638a6c'],17,,,,,,,,,,,,,,,,Peru,784,00:24:17.608,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461f0ca-e5ed-4bfb-b9a3-3b52e93d73ae,834,,,"[52.5, 70.5]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan David,23640.0,Center Attacking Midfield,52,Peru,784,['289f5494-faba-40b5-bf9b-0f44e141ba04'],19,,,,,,,,,,,,,,,,Canada,1833,00:24:19.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1616a3f-3f8b-4218-9c67-ebbd0648be10,839,,,"[69.0, 24.2]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Fernando Peña Flores,10836.0,Right Center Midfield,52,Peru,784,"['2bfc2bdf-c0c0-4287-bee2-8a688b3dac91', '2e42c4cd-8e99-4df4-8a68-a1face9decb8']",21,,,,,,,,,,,,,,,,Peru,784,00:24:21.245,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dd3c7d1-7cbf-4caf-8b6f-108064dddc5e,842,,,"[57.6, 13.3]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Martín Marquinho Callens Asín,15481.0,Left Center Back,52,Peru,784,['9c1de7f1-e645-47fa-9525-0eedc51ecff0'],22,,,,,,,,,,,,,,,,Peru,784,00:24:22.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e2e3552-28d0-420a-b4e3-2edc2d448dee,844,,,"[47.3, 29.1]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Augusto Zambrano Ochandarte,36359.0,Center Back,52,Peru,784,['38a9712f-0e94-4824-bd2d-8a4ccb8bd08e'],23,,,,,,,,,,,,,,,,Peru,784,00:24:23.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e796ab60-f25b-4ad7-8b75-3aaea7435189,847,,,"[53.9, 12.6]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Martín Marquinho Callens Asín,15481.0,Left Center Back,52,Peru,784,['896d9c1e-e256-46e8-8680-26994ed34ce0'],25,,,,,,,,,,,,,,,,Peru,784,00:24:25.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22046549-77d5-4d08-a9e5-c5af4f3eabbc,851,,,"[75.5, 7.7]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Johan López Lanfranco,23749.0,Left Wing Back,52,Peru,784,['a16227c4-0bc5-4b33-9dcb-6641cb559bf4'],29,,,,,,,,,,,,,,,,Peru,784,00:24:29.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473c4993-877c-4591-ae73-91e7f4f2c8eb,857,,,"[83.2, 26.6]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluca Lapadula Vargas,7143.0,Right Center Forward,52,Peru,784,"['2e6a79a4-733c-4c42-bb86-910266fe3b00', '76b18aa7-40f4-4bd2-b9b2-1515584717d6']",32,,,,,,,,,,,,,,,,Peru,784,00:24:32.737,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f8cc064-9fcc-4899-95d2-c8f4d6d440c4,865,,,"[90.7, 43.1]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Jorman Polo Andrade,13435.0,Right Wing Back,52,Peru,784,['249a305e-9ddc-4d4a-b80a-7ab7092d83d3'],35,,,,,,,,,,,,,,,,Peru,784,00:24:35.332,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae5484a9-9815-4439-9c96-af31c096215b,868,,,"[53.2, 45.6]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyle Larin,16459.0,Center Forward,52,Peru,784,['2071f5f2-6840-4d95-8013-7fa2dda50bf3'],39,,,,,,,,,,,,,,,,Canada,1833,00:24:39.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bf9c563-3594-4da3-bf59-c23ee9b7b598,871,,,"[54.8, 46.1]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Gianpierre Araujo Blanco,33176.0,Right Center Back,52,Peru,784,['fa3e789a-a4ad-4af8-a8a9-3c7a60d95ca1'],40,,,,,,,,,,,,,,,,Peru,784,00:24:40.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597e7c27-a2bd-4942-90ff-cce324d85d8d,874,,,"[77.6, 76.9]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Jorman Polo Andrade,13435.0,Right Wing Back,52,Peru,784,['d68bca26-a96e-408a-b534-7192538b1098'],43,,,,,,,,,,,,,,,,Peru,784,00:24:43.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9655cbee-3eb5-40df-b496-9fc57fbc8474,877,,,"[104.0, 67.6]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Édison Michael Flores Peralta,5525.0,Left Center Forward,52,Peru,784,['52fa0a69-2766-4e76-9622-28410d2452a6'],47,,,,,,,,,,,,,,,,Peru,784,00:24:47.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2933ad9-dd34-45a1-a913-943953bc2964,881,,,"[103.0, 60.1]",3939978,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Jorman Polo Andrade,13435.0,Right Wing Back,52,Peru,784,"['1c5f2dc9-2262-4730-b314-817618c3d20b', '6db0b25a-012c-4c0b-834a-44e76fed5c04']",48,,,,,,,,,,,,,,,,Peru,784,00:24:48.177,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3182f2d7-1033-49ba-9412-ae38ee5c5103,895,,,"[25.9, 36.1]",3939978,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro David Gallese Quiróz,5528.0,Goalkeeper,53,Peru,784,['c714d792-4f9c-4f79-844a-2f87d8cf617f'],43,,,,,,,,,,,,,,,,Peru,784,00:25:43.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e841437e-7378-4091-a1c5-59164bb5588c,898,,,"[44.5, 64.5]",3939978,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andy Jorman Polo Andrade,13435.0,Right Wing Back,53,Peru,784,['dfe3b92b-bd84-4c1c-88db-0939d79daa59'],48,,,,,,,,,,,,,,,,Peru,784,00:25:48.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60dea7dd-9cc5-432b-974e-cf6f38824eb9,901,,,"[68.5, 76.7]",3939978,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Fernando Peña Flores,10836.0,Right Center Midfield,53,Peru,784,['46cb04c5-3399-4c6a-aa71-3d7324059405'],50,,,,,,,,,,,,,,,,Peru,784,00:25:50.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2b6e751-469a-48a2-83bf-5ed7d8bfab6b,904,,,"[116.8, 1.4]",3939978,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Piero Aldair Quispe Córdova,101509.0,Left Center Midfield,53,Peru,784,['b9f7f2c5-8c4a-48d5-968f-21b157de4dd3'],58,,,,,,,,,,,,,,,,Peru,784,00:25:58.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d66ca28-efab-4e6e-a93b-068c1650ab62,910,,,"[115.6, 10.0]",3939978,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Aldair Quispe Córdova,101509.0,Left Center Midfield,54,Peru,784,['e95f6174-8222-49d1-aaa0-402df7c5184d'],37,,,,,,,,,,,,,,,,Peru,784,00:26:37.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800e5e46-ff6b-4c7e-b677-1bf0be0c7b13,914,,,"[105.4, 10.0]",3939978,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Johan López Lanfranco,23749.0,Left Wing Back,54,Peru,784,"['5965c697-8fa2-45e7-a6ed-c86b541a8466', 'ea6041f0-83e9-4332-a62e-e2c38f11c016']",38,,,,,,,,,,,,,,,,Peru,784,00:26:38.832,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1b63290-f830-458c-876f-a63283ab5a20,922,,,"[69.2, 38.4]",3939978,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Gianpierre Araujo Blanco,33176.0,Right Center Back,54,Peru,784,['e056b3b1-c9ec-4e97-8f69-a4913850a3ff'],43,,,,,,,,,,,,,,,,Peru,784,00:26:43.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdde2933-ca17-4a84-9d09-c1208a2a940d,925,,,"[86.5, 69.7]",3939978,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Jorman Polo Andrade,13435.0,Right Wing Back,54,Peru,784,['dd6d0a2e-f0b4-47af-9731-ceab8fd840cf'],45,,,,,,,,,,,,,,,,Peru,784,00:26:45.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fe81e8f-b99d-462a-8b9d-592582b47cc4,928,,,"[61.3, 68.7]",3939978,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Gianpierre Araujo Blanco,33176.0,Right Center Back,54,Peru,784,['80efff4b-a06c-44aa-a507-2460410df5e9'],51,,,,,,,,,,,,,,,,Peru,784,00:26:51.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d2c7d8-fc5a-4377-9aaf-b8cf3587ae9e,931,,,"[74.4, 78.8]",3939978,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Fernando Peña Flores,10836.0,Right Center Midfield,54,Peru,784,['ba360d39-8d16-4e1f-96c5-8279dffbc4a6'],53,,,,,,,,,,,,,,,,Peru,784,00:26:53.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88817466-146c-4e8f-abc9-c048515a0d26,933,,,"[84.9, 71.8]",3939978,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Jorman Polo Andrade,13435.0,Right Wing Back,54,Peru,784,['c8b995ec-3ea2-4f2d-95c8-840de4afc20e'],54,,,,,,,,,,,,,,,,Peru,784,00:26:54.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648b28ff-7352-4137-956c-ce4ab48d3a22,936,,,"[91.6, 64.1]",3939978,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Édison Michael Flores Peralta,5525.0,Left Center Forward,54,Peru,784,['bff1d1e1-0c08-4140-82a5-e0b18dbe887a'],55,,,,,,,,,,,,,,,,Peru,784,00:26:55.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8666573-e3b1-479a-96f1-aee5900a8753,940,,,"[107.5, 32.4]",3939978,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Aldair Quispe Córdova,101509.0,Left Center Midfield,54,Peru,784,['2dda66f2-684d-40b2-9879-c6c7b8b18b59'],0,,,,,,,,,,,,,,,,Peru,784,00:27:00.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05073260-4c94-46ec-920c-dfbf7799d147,946,,,"[117.5, 2.3]",3939978,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marcos Johan López Lanfranco,23749.0,Left Wing Back,55,Peru,784,['b6d6f90b-1031-4b2f-bd66-bc3f5b4c1a7e'],46,,,,,,,,,,,,,,,,Peru,784,00:29:46.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0097929d-66e8-4a5f-b7af-758bc8c95576,957,,,"[28.7, 12.5]",3939978,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Liam Millar,23363.0,Right Wing,55,Peru,784,['3d3324de-2f4c-441c-837d-5eee3c9bd3c3'],57,,,,,,,,,,,,,,,,Canada,1833,00:29:57.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1ce1a5b-8fe8-4ce4-8676-467232f73372,967,,,"[51.6, 19.7]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moise Bombito,383250.0,Right Center Back,56,Canada,1833,['0bc89f6d-8227-49c3-836c-2a147acf72e8'],33,,,,,,,,,,,,,,,,Canada,1833,00:30:33.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92b1089e-dddc-45d3-bf24-35cd89d81925,970,,,"[56.7, 77.3]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alistair Johnston,44703.0,Right Back,56,Canada,1833,['05a63871-e3f0-4ae1-a656-6e9853824b43'],37,,,,,,,,,,,,,,,,Canada,1833,00:30:37.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77f7c20c-7489-49b4-a9a2-ce5aa26cdac5,973,,,"[79.3, 67.1]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cyle Larin,16459.0,Center Forward,56,Canada,1833,"['4453eec5-d858-44f3-a627-0b34cf60256a', 'e808d1b1-7992-444c-b51a-d42fda04c476']",39,,,,,,,,,,,,,,,,Canada,1833,00:30:39.021,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05e6bdec-e10d-4d83-830f-64f40c322c38,976,,,"[80.5, 60.3]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Liam Millar,23363.0,Right Wing,56,Canada,1833,['6f9cf256-69fa-4189-be57-523c8461b85e'],41,,,,,,,,,,,,,,,,Canada,1833,00:30:41.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415302d8-938f-4695-affd-428537932a26,987,,,"[34.0, 7.2]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexander Martín Marquinho Callens Asín,15481.0,Left Center Back,56,Canada,1833,['8a242753-088c-4b57-a673-a3117c73c38d'],45,,,,,,,,,,,,,,,,Peru,784,00:30:45.817,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e1d43a9-b307-45e2-bc69-5cd1f5e52ae3,990,,,"[44.3, 21.7]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Johan López Lanfranco,23749.0,Left Wing Back,56,Canada,1833,['a1b9d5a1-4cad-46f0-a257-3e2be741918e'],47,,,,,,,,,,,,,,,,Peru,784,00:30:47.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94fd6b17-9863-43d4-b7d1-ac1ba138d418,992,,,"[83.7, 59.1]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cyle Larin,16459.0,Center Forward,56,Canada,1833,['52e2abe2-4aae-4548-92f6-f1870d5c6dd8'],48,,,,,,,,,,,,,,,,Canada,1833,00:30:48.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff904072-7b59-4195-a6ab-7371ab135056,996,,,"[73.5, 46.5]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Richie Laryea,16120.0,Left Back,56,Canada,1833,['93e57231-2dac-42f4-8365-163a81b08a1f'],51,,,,,,,,,,,,,,,,Canada,1833,00:30:51.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e11c470-b8c9-4a92-ad0d-cb9872352160,999,,,"[75.8, 21.1]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alphonso Davies,12365.0,Left Wing,56,Canada,1833,['6a47517d-1de8-40d9-a810-9fa7adbedbe4'],53,,,,,,,,,,,,,,,,Canada,1833,00:30:53.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d659537a-60fa-418a-8ec0-5ded3848d3b1,1008,,,"[89.3, 48.9]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,56,Canada,1833,['377909d8-6044-4c3e-a75f-8e29ca51600a'],59,,,,,,,,,,,,,,,,Canada,1833,00:30:59.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be70e980-ad60-4613-8261-550f3714c8e2,1010,,,"[101.0, 77.8]",3939978,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Liam Millar,23363.0,Right Wing,56,Canada,1833,['09c9be8f-2bd4-44ec-a5c5-c1fbda2eed07'],59,,,,,,,,,,,,,,,,Canada,1833,00:30:59.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ede46c8-b290-410e-9ce1-0b392706350b,1014,,,"[118.9, 57.3]",3939978,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,56,Canada,1833,['b05a54b7-f140-46ac-8f3f-4e0afd63d67e'],4,,,,,,,,,,,,,,,,Canada,1833,00:31:04.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eae4640-fc3b-4f5b-80ce-aeb8ef5eb7fc,1017,,,"[114.8, 46.5]",3939978,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cyle Larin,16459.0,Center Forward,56,Canada,1833,"['8ece7366-9a5c-426d-ac2b-bbe22c3941d5', '90e483fe-9ad2-4265-b607-c91de3e64047']",5,,,,,,,,,,,,,,,,Canada,1833,00:31:05.438,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3bc6f6e-f0dc-4ba5-9833-fa5c3d01d360,1021,,,"[8.6, 26.5]",3939978,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexander Martín Marquinho Callens Asín,15481.0,Left Center Back,57,Peru,784,['2a32e815-0b90-4b16-bc61-c8f99a31ca07'],38,,,,,,,,,,,,,,,,Peru,784,00:31:38.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79f6c19d-92fa-4fc5-86ea-c6f53cefe2a2,1024,,,"[18.0, 53.8]",3939978,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Augusto Zambrano Ochandarte,36359.0,Center Back,57,Peru,784,['f185839d-9129-4ef3-9e64-958c28a3eed7'],47,,,,,,,,,,,,,,,,Peru,784,00:31:47.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a12bf998-d2a8-4f90-85f2-0af281ca7d83,1027,,,"[24.0, 74.6]",3939978,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Gianpierre Araujo Blanco,33176.0,Right Center Back,57,Peru,784,['454f0b20-83a7-4e3c-a06b-16fe5dcdfdc5'],49,,,,,,,,,,,,,,,,Peru,784,00:31:49.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc5b6742-e3be-40ee-aad3-b85f804bafe2,1030,,,"[17.5, 56.6]",3939978,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Augusto Zambrano Ochandarte,36359.0,Center Back,57,Peru,784,['74d0ef6b-6600-4893-913e-f2232719b1ed'],52,,,,,,,,,,,,,,,,Peru,784,00:31:52.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383674e6-c79e-4738-8356-76ac40d2f861,1033,,,"[32.0, 76.2]",3939978,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Gianpierre Araujo Blanco,33176.0,Right Center Back,57,Peru,784,['3b8f6215-b27f-43a6-8ccb-4cb8e1c45467'],56,,,,,,,,,,,,,,,,Peru,784,00:31:56.634,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95de4bf0-3826-4733-acda-f1ae66586206,1037,,,"[71.8, 70.8]",3939978,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gianluca Lapadula Vargas,7143.0,Right Center Forward,57,Peru,784,['9f901628-d4f5-43a8-84fb-7dae6f0ea9e3'],2,,,,,,,,,,,,,,,,Peru,784,00:32:02.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321ece87-e910-40fb-bcc8-7974850476ed,1041,,,"[36.6, 20.7]",3939978,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,58,Canada,1833,['60d79e81-d03c-4cb8-8c61-391b729aac20'],4,,,,,,,,,,,,,,,,Canada,1833,00:32:04.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f64df0d-78f4-4a45-a872-e4ba00180187,1044,,,"[20.1, 47.2]",3939978,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Moise Bombito,383250.0,Right Center Back,58,Canada,1833,['20b8684c-ac8e-4a62-83a8-5d9a353b3e4a'],7,,,,,,,,,,,,,,,,Canada,1833,00:32:07.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b69c5671-aea8-49f0-b065-8e4bc320647e,1047,,,"[44.8, 44.0]",3939978,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ismael Koné,133229.0,Right Defensive Midfield,58,Canada,1833,['631a6732-2a2a-4846-bab3-0772094577c0'],9,,,,,,,,,,,,,,,,Canada,1833,00:32:09.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,012651f4-6377-4926-b9ef-2a06d4786d45,1051,,,"[14.3, 49.6]",3939978,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Maxime Crépeau,23758.0,Goalkeeper,58,Canada,1833,['53b563b5-4a72-4cb8-885c-6d113aa1f55a'],11,,,,,,,,,,,,,,,,Canada,1833,00:32:11.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cf31654-4091-4eaa-95b1-d022a7affb98,1054,,,"[21.5, 54.2]",3939978,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Moise Bombito,383250.0,Right Center Back,58,Canada,1833,['65151005-d3b6-48ce-9352-aaf9e9dc81d4'],18,,,,,,,,,,,,,,,,Canada,1833,00:32:18.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b2c870e-ac3f-4d7d-a6ef-304d00b62a6c,1058,,,"[47.6, 75.0]",3939978,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alistair Johnston,44703.0,Right Back,58,Canada,1833,['78429a37-a55b-4c8d-b114-1e77d222c13e'],23,,,,,,,,,,,,,,,,Canada,1833,00:32:23.796,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cad5b22-9782-4d3b-be40-f867cbdb9a34,1064,,,"[112.1, 40.5]",3939978,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianluca Lapadula Vargas,7143.0,Right Center Forward,59,Peru,784,['b6d0469d-293c-44e0-823e-7f2131c76916'],13,,,,,,,,,,,,,,,,Peru,784,00:33:13.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679d139d-a516-4433-94a0-75451dfa802a,1066,,,"[25.0, 64.7]",3939978,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alistair Johnston,44703.0,Right Back,60,Canada,1833,['b4c73532-24e3-41c1-ba78-c7dff62c76cf'],30,,,,,,,,,,,,,,,,Canada,1833,00:34:30.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f7e448c-8eac-41eb-ae7a-bb67ee59514f,1069,,,"[40.1, 56.3]",3939978,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,60,Canada,1833,['6193d51d-d632-4626-8815-f9e96c04b66e'],33,,,,,,,,,,,,,,,,Canada,1833,00:34:33.727,Ball Receipt*,
