50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[75.0, 69.3]",,,,,,,,,,,5.565321,,,,,,,,1e044d9b-37e4-451d-9a79-8bb91064587b,170,,,"[61.1, 47.3]",3939971,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Jasib Montes Castro,26368.0,Right Center Back,9,Mexico,794,"['d465b266-7eb6-47c0-8ef8-c9fabd5e53fd', 'dae8cf7d-91b4-4914-b477-741116bb26a3']",29,,,,,,,,,,,,,,,,,,Mexico,794,00:03:29.825,Carry,
,,,,,"[75.3, 58.3]",,,,,,,,,,,0.398493,,,,,,,,305c81e8-38ca-45ca-9773-75893b3aa5dc,173,,,"[75.3, 58.3]",3939971,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Orbelín Pineda Alvarado,26280.0,Right Center Midfield,9,Mexico,794,"['a05ae80c-c95d-421f-bd30-296909601254', 'b364575f-3eca-42e9-bc50-a367d4e3feeb']",36,,,,,,,,,,,,,,,,,,Mexico,794,00:03:36.072,Carry,
,,,,,"[58.9, 40.0]",,,,,,,,,,,2.346349,,,,,,,,2303679f-76bf-4ceb-87d6-0b62134f77a4,176,,,"[61.7, 50.2]",3939971,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,9,Mexico,794,"['544a349b-1eb8-436a-9f51-cd5b40d52ad2', 'e9832fb1-efe1-4276-b1c9-5a56f41b0909']",37,,,,,,,,,,,,,,,,,,Mexico,794,00:03:37.571,Carry,
,,,,,"[52.2, 22.9]",,,,,,,,,,,0.669669,,,,,,,,6f07ad2a-15e2-4ce6-b26e-97dca62127a8,179,,,"[53.6, 24.6]",3939971,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,9,Mexico,794,"['a4bbae89-847b-4b24-9dbb-9a6bb3bc0894', 'd7d681f3-10be-4918-90bc-32b7e22b3e0c']",41,,,,,,,,,,,,,,,,,,Mexico,794,00:03:41.251,Carry,
,,,,,"[56.9, 3.3]",,,,,,,,,,,0.886753,,,,,,,,dee3b66c-af90-4515-90a5-d4319647363d,182,,,"[56.5, 4.5]",3939971,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,9,Mexico,794,"['3e34e2c0-2f46-40ec-ba6d-65838e671fd0', 'da3b008b-1017-42f4-9aa1-be9399578140']",42,,,,,,,,,,,,,,,,,,Mexico,794,00:03:42.985,Carry,
,,,,,"[85.0, 3.5]",,,,,,,,,,,0.039999,,,,,,,,d5e3b3e3-3720-47ff-9df3-f7df941b04f2,186,,,"[85.4, 2.9]",3939971,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julián Andrés Quiñones Quiñones,35375.0,Left Wing,9,Mexico,794,"['8674621a-d3ac-4f9c-9667-9d8c1778d4be', 'b1d74ad2-2a3a-41d3-b64c-1b9d2a0f4f86', 'b339c26c-ae42-4f29-bf7b-82b82cc5062d']",45,,,,,,,,,,,,,,,,,,Mexico,794,00:03:45.587,Carry,True
,,,,,"[113.3, 61.3]",,,,,,,,,,,5.074467,,,,,,,,f781596a-89bf-498d-add6-018b14e5386d,190,,,"[95.9, 56.8]",3939971,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Michail Antonio,3349.0,Center Forward,10,Jamaica,2305,"['829f53c5-7251-4031-a2de-6e2e1e0d7524', 'a31b5dd0-6d96-4c2c-bea2-bbfd9dc04837', 'cf74cb7e-c876-4ac2-975b-c4ad98d228ca']",51,,,,,,,,,,,,,,,,,,Jamaica,2305,00:03:51.805,Carry,True
,,,,,"[105.4, 78.1]",,,,,,,,,,,0.606094,,,,,,,,d0e09607-98f4-496f-a37a-1ee3611331ed,199,,,"[106.1, 78.1]",3939971,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dexter Lembikisa,61204.0,Right Wing Back,11,Jamaica,2305,"['4338cdfd-fe64-4d44-b51f-e2a80d0638c6', '761bd980-ac7d-47e0-8197-1354ef275b43', 'e9f32cbc-eb74-46a0-997a-31f39c58daf5']",4,,,,,,,,,,,,,,,,,,Jamaica,2305,00:04:04.000,Carry,True
,,,,,"[103.4, 73.3]",,,,,,,,,,,1.421128,,,,,,,,4285eada-35e3-454d-a7b1-a0f0a5175c3e,203,,,"[105.4, 78.1]",3939971,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dexter Lembikisa,61204.0,Right Wing Back,11,Jamaica,2305,"['761bd980-ac7d-47e0-8197-1354ef275b43', '9b8909bb-5a33-46c3-8172-fc86ee7fd8a8', 'e5ae1198-8be1-4464-9c15-443ca45a1aeb', 'e9f32cbc-eb74-46a0-997a-31f39c58daf5']",4,,,,,,,,,,,,,,,,,,Jamaica,2305,00:04:04.606,Carry,True
,,,,,"[106.3, 45.1]",,,,,,,,,,,1.185339,,,,,,,,7ab3b7d7-f123-4138-8ef2-053c5dcbf7e3,206,,,"[105.2, 48.1]",3939971,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shamar Nicholson,31455.0,Right Wing,11,Jamaica,2305,"['11294c22-c9b5-468d-9fbf-8b8b62de8cbd', '502f94ad-05ae-4a41-816f-7d0637049c09', 'd6ee3496-c952-47cf-9b6d-501dc4220583']",6,,,,,,,,,,,,,,,,,,Jamaica,2305,00:04:06.896,Carry,True
,,,,,"[88.8, 35.1]",,,,,,,,,,,0.068496,,,,,,,,300e323e-86fd-4fa1-8450-503a7c5fd79f,219,,,"[89.0, 35.1]",3939971,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Orbelín Pineda Alvarado,26280.0,Right Center Midfield,12,Mexico,794,"['588da4f4-948f-43ed-8010-c941b2787b46', '96d90d35-5657-4049-8e31-12cdafe27a3e']",49,,,,,,,,,,,,,,,,,,Mexico,794,00:04:49.862,Carry,
,,,,,"[70.5, 68.4]",,,,,,,,,,,0.04,,,,,,,,0944a317-e3cf-4b82-a831-b6950bee10dc,238,,,"[70.5, 68.4]",3939971,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Shamar Nicholson,31455.0,Right Wing,13,Jamaica,2305,"['9a55efcd-4ce9-4d80-881b-2a9b18631647', 'babffd4e-71b3-48e4-924c-0d025af5220e']",27,,,,,,,,,,,,,,,,,,Jamaica,2305,00:05:27.741,Carry,
,,,,,"[77.0, 66.4]",,,,,,,,,,,1.446905,,,,,,,,6501aa8e-6987-4fdb-ad87-547605a7b7c9,241,,,"[77.1, 66.2]",3939971,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Demarai Gray,3312.0,Left Wing,13,Jamaica,2305,"['55ace2c1-17e9-4a58-b136-a40217b5d35e', 'ef9ffdbb-19ef-47fe-a3e2-1a06084b2492', 'ff556570-1e07-4f58-8bba-2477867f8c80']",28,,,,,,,,,,,,,,,,,,Jamaica,2305,00:05:28.736,Carry,True
,,,,,"[82.6, 76.6]",,,,,,,,,,,2.695321,,,,,,,,a8c340ab-4362-4581-8527-f99fa95a5c96,245,,,"[77.0, 66.4]",3939971,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Demarai Gray,3312.0,Left Wing,13,Jamaica,2305,"['0f546b0f-c663-4185-b5e0-008094ecdfa0', '1f440ff9-71bd-442f-b5ac-577e1a46c440', '445c6f4f-5a8c-489b-a255-45e047b6a74f', '55ace2c1-17e9-4a58-b136-a40217b5d35e', 'ef9ffdbb-19ef-47fe-a3e2-1a06084b2492']",30,,,,,,,,,,,,,,,,,,Jamaica,2305,00:05:30.183,Carry,True
,,,,,"[48.5, 13.5]",,,,,,,,,,,3.642733,,,,,,,,d9c314d9-470d-4437-a55a-e17bb8c4cf80,250,,,"[33.5, 9.4]",3939971,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,14,Mexico,794,"['13891de6-1bf5-4770-9282-8694e3bd4da0', '817953e3-e343-4ce7-9896-e7fc6c86bcd0']",34,,,,,,,,,,,,,,,,,,Mexico,794,00:05:34.375,Carry,
,,,,,"[56.4, 7.1]",,,,,,,,,,,2.797258,,,,,,,,a90c5221-c15a-4e4e-b8a6-563d5e275212,253,,,"[53.2, 3.6]",3939971,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julián Andrés Quiñones Quiñones,35375.0,Left Wing,14,Mexico,794,"['0d15fe85-9c9b-4fc2-9c23-03751c3e19a0', '1f662050-fc94-4604-994b-84616fde4b87']",39,,,,,,,,,,,,,,,,,,Mexico,794,00:05:39.247,Carry,
,,,,,"[55.2, 37.8]",,,,,,,,,,,3.065244,,,,,,,,7a739d8d-ceab-4bd3-9947-3ee8aa481ee3,256,,,"[51.1, 24.3]",3939971,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,14,Mexico,794,"['c933ef53-2302-44c5-9e9f-77642b9e1d45', 'f733fa5f-357e-4e84-8c18-6108c6bf38ba']",42,,,,,,,,,,,,,,,,,,Mexico,794,00:05:42.817,Carry,
,,,,,"[58.2, 56.5]",,,,,,,,,,,2.983198,,,,,,,,97fd900a-9f05-4d68-a8c0-c0e585df60f5,259,,,"[51.6, 54.1]",3939971,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,14,Mexico,794,"['518a53b7-a186-4032-9e23-c5a876ba06a9', 'fb30fd6b-87ed-4ce9-9dc8-57a7fe6e6df5']",47,,,,,,,,,,,,,,,,,,Mexico,794,00:05:47.531,Carry,
,,,,,"[67.3, 46.4]",,,,,,,,,,,2.087109,,,,,,,,40694346-3a84-4667-8464-adbe5fd493e0,262,,,"[62.6, 49.2]",3939971,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,14,Mexico,794,"['17160fd3-88da-4bb0-a188-0b3ad0f62fea', '466e5cdb-7a92-4181-b2ec-e3c40bf34fd0']",51,,,,,,,,,,,,,,,,,,Mexico,794,00:05:51.549,Carry,
,,,,,"[86.8, 44.6]",,,,,,,,,,,1.264822,,,,,,,,a03ed8a5-2560-4413-aacc-4181bdd2a8e7,265,,,"[85.6, 45.1]",3939971,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Orbelín Pineda Alvarado,26280.0,Right Center Midfield,14,Mexico,794,"['059cc7ed-3f9f-4468-850f-6c6a4c505e00', '168e13d3-edad-4aca-9919-a5b0147ed8c6', '7c796716-96d7-491a-8747-60eb503fc107']",54,,,,,,,,,,,,,,,,,,Mexico,794,00:05:54.475,Carry,True
,,,,,"[35.3, 37.0]",,,,,,,,,,,0.508574,,,,,,,,1dfe7e53-9e42-4f43-a8b8-3c975d593886,271,,,"[34.0, 37.9]",3939971,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bobby Armani De Cordova-Reid,9923.0,Right Defensive Midfield,15,Jamaica,2305,"['6bc8c37f-d167-49f6-ac63-fbfbec716e73', 'aba4f17c-d1f0-4131-ae46-d287bba306ed', 'ef698b25-29cd-4e51-83a2-c6e27f661978']",57,,,,,,,,,,,,,,,,,,Jamaica,2305,00:05:57.284,Carry,True
,,,,,"[44.4, 1.7]",,,,,,,,,,,3.803155,,,,,,,,9574243d-fe44-4ee7-85ed-8fab70b858f7,274,,,"[42.9, 19.1]",3939971,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michail Antonio,3349.0,Center Forward,15,Jamaica,2305,"['bba30fd8-61d4-46b5-b3a8-170815e66134', 'd313260f-1ffc-4046-b3a5-6cf276da1f30', 'eb55ae2a-b010-4dea-baf3-eff8a8707053']",58,,,,,,,,,,,,,,,,,,Jamaica,2305,00:05:58.886,Carry,True
,,,,,"[56.1, 77.7]",,,,,,,,,,,1.267752,,,,,,,,274f8a6b-5ef2-4f5a-87b9-0bf6d451cf21,282,,,"[50.4, 77.0]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dexter Lembikisa,61204.0,Right Wing Back,16,Jamaica,2305,"['2de7be32-c6bb-419c-a5d9-7892f470303b', '92d62461-941d-4c34-a31a-b698352f9937', 'd0143c01-413c-4afa-ad37-608483280955']",24,,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:24.524,Carry,True
,,,,,"[70.3, 65.8]",,,,,,,,,,,0.422391,,,,,,,,b69f447a-50ac-4662-bf66-ecd887847177,287,,,"[70.5, 67.3]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shamar Nicholson,31455.0,Right Wing,16,Jamaica,2305,"['5cc08205-0a99-4345-a05e-7167c658ef9c', '7f36dffa-019f-410a-8492-4adf99798d93', 'a0265c09-5b27-4dbd-8a50-45d922ec5ed1']",26,,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:26.779,Carry,True
,,,,,"[57.2, 24.9]",,,,,,,,,,,0.579633,,,,,,,,5158093a-10e6-40b8-a934-f06436b10b95,291,,,"[57.6, 22.6]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,17,Mexico,794,"['5474016d-d59d-44e8-a595-937e04f14cd8', '7364a109-208a-439c-bfb8-c0f199e30c30']",28,,,,,,,,,,,,,,,,,,Mexico,794,00:06:28.687,Carry,
,,,,,"[55.1, 30.9]",,,,,,,,,,,0.929177,,,,,,,,91c08896-ef7e-4ce3-a712-23431e0d81ef,294,,,"[55.8, 36.0]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Orbelín Pineda Alvarado,26280.0,Right Center Midfield,17,Mexico,794,"['31f03610-cfda-4d9f-bb31-93f99353d5fa', 'd57149d0-f26d-4bfc-982f-955145ea7067', 'db241f87-bd22-4146-a024-08440b505405']",30,,,,,,,,,,,,,,,,,,Mexico,794,00:06:30.215,Carry,True
,,,,,"[61.7, 11.8]",,,,,,,,,,,1.92071,,,,,,,,f4e1b2d8-34f2-483c-9c2b-4e8acce18859,298,,,"[58.4, 24.3]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,17,Mexico,794,"['12f5ea0f-8c81-4f4e-854f-ad9fbff7e3ac', '41343d93-529f-4df3-bf5c-34f58abffe81', 'ab92e9f7-1b6e-4ad6-8f61-22085b8079bc']",31,,,,,,,,,,,,,,,,,,Mexico,794,00:06:31.785,Carry,True
,,,,,"[74.2, 2.4]",,,,,,,,,,,1.291055,,,,,,,,19411277-7675-453c-931f-2929c3f39f76,302,,,"[73.5, 2.5]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julián Andrés Quiñones Quiñones,35375.0,Left Wing,17,Mexico,794,"['34f1040a-ac68-4f94-bd24-fbcd0738cce9', '934ffca4-f98b-4525-bb22-dda3275d2bbc', 'f1f422f0-9b24-49ca-8849-cf8b3a3175cc']",34,,,,,,,,,,,,,,,,,,Mexico,794,00:06:34.464,Carry,True
,,,,,"[54.8, 67.7]",,,,,,,,,,,1.251784,,,,,,,,af651cce-8a96-4f02-9ed5-1ffca51c506d,307,,,"[46.8, 68.4]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dexter Lembikisa,61204.0,Right Wing Back,18,Jamaica,2305,"['177d79a3-2629-45c4-8df7-ba55354f6331', 'df0ea134-cc52-46db-aa46-717ea7ad6736']",36,,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:36.718,Carry,
,,,,,"[59.0, 57.8]",,,,,,,,,,,3.67863,,,,,,,,b3a9d259-aba6-4a1f-89ef-4a29c0c282ff,310,,,"[68.2, 72.6]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shamar Nicholson,31455.0,Right Wing,18,Jamaica,2305,"['6a6ffa1f-4680-454e-887d-84770dce06cf', 'c93fcf8f-6330-4beb-a79f-c9722ebe4d2b', 'f595d011-dacb-4f9b-9783-842db42db113']",38,,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:38.670,Carry,True
,,,,,"[55.5, 51.4]",,,,,,,,,,,3.359995,,,,,,,,728ed875-f45f-4092-99f4-c0d40cf10973,314,,,"[52.4, 53.2]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bobby Armani De Cordova-Reid,9923.0,Right Defensive Midfield,18,Jamaica,2305,"['1769d4f3-29ad-424f-bbf9-0634eaf7ffc9', '97df20f8-179d-4b00-89d7-3e3e6f9ddac4']",43,,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:43.271,Carry,
,,,,,"[53.5, 63.7]",,,,,,,,,,,2.117004,,,,,,,,07c851ec-d84f-476b-8409-a903ce19879d,317,,,"[54.4, 63.3]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasey Palmer,3317.0,Left Defensive Midfield,18,Jamaica,2305,"['14a9b7e5-a7c6-431e-9780-25fd26d597df', '7c690675-1bb4-45b0-ac86-f111f595e230']",47,,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:47.670,Carry,
,,,,,"[46.4, 58.9]",,,,,,,,,,,0.540833,,,,,,,,1629a70c-d51d-4b51-830b-4ccf1055d287,320,,,"[46.4, 58.9]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Di'Shon Bernard,33145.0,Right Center Back,18,Jamaica,2305,"['17c353ab-0bdc-44eb-9e62-8135f5567626', 'fc2a2e43-00c3-43cf-98e8-62593fa7fb8c']",51,,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:51.022,Carry,
,,,,,"[38.9, 38.8]",,,,,,,,,,,0.787135,,,,,,,,a2fd2872-61d1-4e79-8fda-2a96216eada4,323,,,"[39.1, 42.0]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Latibeaudiere,32685.0,Center Back,18,Jamaica,2305,"['2ecacdcd-ef43-48c0-a2fb-986538998276', 'af6a9fc0-0cc7-4831-a321-e7d6d0deaf9b']",52,,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:52.680,Carry,
,,,,,"[48.9, 28.2]",,,,,,,,,,,1.088756,,,,,,,,e30c5dfb-4e77-464e-97d0-2fc4ecf1efc0,326,,,"[48.6, 30.1]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bobby Armani De Cordova-Reid,9923.0,Right Defensive Midfield,18,Jamaica,2305,"['b6a248c8-a9a8-4a60-b5e9-91dc7ebdabe6', 'eaec7927-e5e2-42a7-9969-a81fc1d26298']",54,,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:54.404,Carry,
,,,,,"[64.0, 25.0]",,,,,,,,,,,0.154387,,,,,,,,2570f441-9788-4d09-b144-13c56a3faf74,331,,,"[68.7, 40.2]",3939971,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Tomás Giménez,31053.0,Center Forward,19,Mexico,794,"['6be6bf0c-afb7-4b5f-a7ff-be76546cbaf1', 'f1ba9990-2483-4ee5-912c-08cb9fa51a10', 'fa99743d-23af-40ef-bc95-1197abd82d3c']",58,,,,,,,,,,,,,,,,,,Mexico,794,00:06:58.239,Carry,True
,,,,,"[75.0, 28.9]",,,,,,,,,,,2.048064,,,,,,,,da8ae5bc-c992-4bb3-aa61-6e67327ba97f,338,,,"[75.3, 28.9]",3939971,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,20,Mexico,794,"['83c24856-9980-4479-8487-34922a552d41', '98edfe7b-1a9f-44b2-a634-f67b9a3ca30d']",23,,,,,,,,,,,,,,,,,,Mexico,794,00:07:23.703,Carry,
,,,,,"[87.2, 12.1]",,,,,,,,,,,1.006185,,,,,,,,13e81b66-4d71-4f64-a6db-dd7db0eee01e,341,,,"[89.4, 20.1]",3939971,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julián Andrés Quiñones Quiñones,35375.0,Left Wing,20,Mexico,794,"['605a57a6-30e9-40d6-b1bd-487c1c11159f', 'c6147cf0-a684-46a2-aeca-cf84842fb7c5']",26,,,,,,,,,,,,,,,,,,Mexico,794,00:07:26.851,Carry,
,,,,,"[89.0, 3.8]",,,,,,,,,,,0.890607,,,,,,,,f273e565-7210-42c2-b45e-0c8886caadac,344,,,"[90.3, 3.8]",3939971,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,20,Mexico,794,"['b2af868d-1eee-43c9-b07d-ceed210ae591', 'cffa7662-7b82-4d42-8938-ca2ee18d2690']",28,,,,,,,,,,,,,,,,,,Mexico,794,00:07:28.885,Carry,
,,,,,"[106.4, 13.4]",,,,,,,,,,,1.109726,,,,,,,,88d14714-b946-4500-abf5-9e2e4fb49ec2,356,,,"[105.1, 13.1]",3939971,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,20,Mexico,794,"['107cb2ef-0db3-4146-aa7d-9d7fe82d8388', '6ba6ed0b-b4ee-49fd-83a7-57231dcd601a']",40,,,,,,,,,,,,,,,,,,Mexico,794,00:07:40.368,Carry,
,,,,,"[33.1, 2.3]",,,,,,,,,,,1.91628,,,,,,,,5350d26a-8d08-4518-a311-1cd29f88d6f2,360,,,"[33.1, 3.4]",3939971,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Demarai Gray,3312.0,Left Wing,21,Jamaica,2305,"['0a0fe43a-5a53-4ae1-bf05-9e89a8eced69', '2cac0f9f-88a8-4266-baa4-17a657fa4714']",46,,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:46.274,Carry,
,,,,,"[20.1, 8.8]",,,,,,,,,,,0.717841,,,,,,,,e9cdaa6c-a530-4c83-bde2-8a96388d07c4,363,,,"[19.8, 8.8]",3939971,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gregory Leigh,3159.0,Left Wing Back,21,Jamaica,2305,"['352d93e1-8eda-4da0-adc8-359454c58754', '879af7ac-d3f7-4a59-a9f8-a3b62a8b5f95']",49,,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:49.385,Carry,
,,,,,"[11.9, 20.7]",,,,,,,,,,,0.08,,,,,,,,519d4541-332c-4b7c-834e-dc2468cdfb7b,367,,,"[12.3, 21.1]",3939971,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ethan Pinnock,4610.0,Left Center Back,21,Jamaica,2305,"['bc6c46b0-9d6f-4e5b-a731-ce91b8036c27', 'cd627e57-d352-4037-9df7-0145eae0427e', 'e83ed81c-385e-473e-8f23-12562bd41a3d']",51,,,,,,,,,,,,,,,,,,Jamaica,2305,00:07:51.388,Carry,True
,,,,,"[91.6, 70.0]",,,,,,,,,,,0.567918,,,,,,,,65492e92-bd2c-4b16-bc6a-ea85e53f5eed,371,,,"[91.6, 69.8]",3939971,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,22,Mexico,794,"['201d7abd-a302-428a-a1a4-0aa9defa4378', 'e5e03391-574b-49cf-9316-55f127689ae4']",5,,,,,,,,,,,,,,,,,,Mexico,794,00:08:05.000,Carry,
,,,,,"[75.7, 67.3]",,,,,,,,,,,1.539992,,,,,,,,5f929357-231d-476d-917f-97b04abbf34d,376,,,"[75.3, 69.8]",3939971,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Jasib Montes Castro,26368.0,Right Center Back,22,Mexico,794,"['387a13c3-9b6f-40fe-a95b-e29bebb8696c', 'cd4ef2f5-f4c8-41fd-abdf-42e7fdf4e9f7']",7,,,,,,,,,,,,,,,,,,Mexico,794,00:08:07.736,Carry,
,,,,,"[62.0, 35.8]",,,,,,,,,,,1.125428,,,,,,,,72409177-9962-4806-a19a-2afd0bd8341f,379,,,"[62.4, 40.2]",3939971,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,22,Mexico,794,"['a7c8de5c-926c-4dc8-a12a-df01f1997f4b', 'f565351f-0815-4f14-9d23-abe60af6cda7']",11,,,,,,,,,,,,,,,,,,Mexico,794,00:08:11.033,Carry,
,,,,,"[73.7, 8.8]",,,,,,,,,,,1.035717,,,,,,,,99cf0b59-12eb-4d0b-8a7b-7aba707390e8,382,,,"[73.5, 9.4]",3939971,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerardo Daniel Arteaga Zamora,27896.0,Left Back,22,Mexico,794,"['625cb722-e16d-4655-ad95-eeaee5be07fa', 'b84aac87-2861-477a-bc6f-f5b788c4e051']",13,,,,,,,,,,,,,,,,,,Mexico,794,00:08:13.696,Carry,
,,,,,"[75.2, 4.2]",,,,,,,,,,,1.39576,,,,,,,,8144a963-da3f-4f47-983f-6e5427d6a27f,385,,,"[83.5, 4.0]",3939971,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julián Andrés Quiñones Quiñones,35375.0,Left Wing,22,Mexico,794,"['072fa53e-3819-468c-ba2c-78a5388d21ed', '9964d680-f86d-4052-8fa9-329df865033d', 'c810a1a6-21ba-462a-8ad7-d55fd2009535']",15,,,,,,,,,,,,,,,,,,Mexico,794,00:08:15.776,Carry,True
,,,,,"[57.4, 24.3]",,,,,,,,,,,1.195428,,,,,,,,e761d2ba-fcea-4bf1-8c46-1d79e60c7b8e,389,,,"[55.6, 25.6]",3939971,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johan Felipe Vásquez Ibarra,26336.0,Left Center Back,22,Mexico,794,"['0e1b8223-4fb1-4c7d-ba75-82c24529ca8b', '68c15311-15b1-432c-96fe-152abab662a8']",18,,,,,,,,,,,,,,,,,,Mexico,794,00:08:18.979,Carry,
