50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fbdd2ea-56c4-4c0e-9aa5-7fbbb3d2686e,2152,,,"[85.9, 53.0]",3939976,52,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manfred Ugalde,36251.0,Left Center Forward,80,Costa Rica,795,['50b89c00-c918-4079-bc9e-8d5617491262'],28,,,,,,,,,,,,,,,,,Costa Rica,795,00:07:28.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504c14f7-2630-4623-9413-efd531ad4e4e,2155,,,"[37.2, 25.0]",3939976,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,81,Brazil,781,['c30c806d-2907-45be-ae46-6fe7dadd1a87'],30,,,,,,,,,,,,,,,,,Brazil,781,00:07:30.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f37a0cba-1cb0-49d0-aaf7-e1eaedd701e7,2158,,,"[33.6, 49.4]",3939976,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,81,Brazil,781,['776b90ef-9b7d-4751-b617-9717ebdd5253'],32,,,,,,,,,,,,,,,,,Brazil,781,00:07:32.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b0fceb9-3355-47ce-aa9c-1ceb207d01db,2161,,,"[68.9, 55.9]",3939976,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,81,Brazil,781,['da0187e0-843e-4307-b805-d2323c5c3649'],39,,,,,,,,,,,,,,,,,Brazil,781,00:07:39.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b837eed-f7f5-4322-bfad-ec783cf03b04,2164,,,"[68.5, 46.9]",3939976,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,81,Brazil,781,['f65c65f2-d8ba-481a-8ed4-c579c273ca48'],41,,,,,,,,,,,,,,,,,Brazil,781,00:07:41.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a29a277-4208-4775-a411-4face1dadf81,2166,,,"[52.9, 57.6]",3939976,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éder Gabriel Militão,13620.0,Right Center Back,81,Brazil,781,['363c260d-3a49-4807-9431-f140dbe1406e'],42,,,,,,,,,,,,,,,,,Brazil,781,00:07:42.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28195da4-75ef-4d0f-ae62-8556ee8b8900,2169,,,"[67.3, 38.2]",3939976,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,81,Brazil,781,['98fb21ff-bac5-45dc-befe-35f91d810a74'],46,,,,,,,,,,,,,,,,,Brazil,781,00:07:46.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d5e17e9-452d-46ab-b9fe-8f7f8754643b,2171,,,"[51.5, 30.5]",3939976,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,81,Brazil,781,['f91b69b0-f7c7-49bb-a936-f32b6e9fc77a'],47,,,,,,,,,,,,,,,,,Brazil,781,00:07:47.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f49096eb-6843-4977-8e1e-33257759586f,2174,,,"[66.3, 8.8]",3939976,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,81,Brazil,781,['60716d31-c4ad-4e9d-a25a-be391b900ca8'],49,,,,,,,,,,,,,,,,,Brazil,781,00:07:49.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b70ad40a-0c60-465a-b6f1-32df19653515,2177,,,"[68.9, 22.5]",3939976,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,81,Brazil,781,['126480ad-1674-4891-90a7-c2398a134ef8'],52,,,,,,,,,,,,,,,,,Brazil,781,00:07:52.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63d6f439-a3b9-4a65-a251-cb18c38a56a8,2180,,,"[83.6, 37.9]",3939976,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrygo Silva de Goes,25104.0,Center Forward,81,Brazil,781,['d66d2aad-9c24-4d9d-99d7-2f9113826d55'],53,,,,,,,,,,,,,,,,,Brazil,781,00:07:53.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16ae4410-a858-46ce-9de2-5b6692123f5c,2186,,,"[86.5, 54.0]",3939976,53,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,82,Brazil,781,['8eaf1436-1dfd-4755-9785-8fe9bbeb01ae'],36,,,,,,,,,,,,,,,,,Brazil,781,00:08:36.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf1f499f-10f0-4cbb-9ab5-42c2415bf927,2188,,,"[111.1, 33.7]",3939976,53,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrygo Silva de Goes,25104.0,Center Forward,82,Brazil,781,['a78fee25-40a5-43fd-8c9c-0a5701988444'],40,,,,,,,,,,,,,,,,,Brazil,781,00:08:40.150,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89848a45-a1b3-4915-bfa8-70b6598af583,2193,,,"[77.6, 55.0]",3939976,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manfred Ugalde,36251.0,Left Center Forward,83,Costa Rica,795,['88f54081-ba0b-4f27-863c-ded824541598'],22,,,,,,,,,,,,,,,,,Costa Rica,795,00:09:22.627,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20a1be36-ff35-4b0d-a67b-caaa54ccdb88,2196,,,"[53.3, 30.5]",3939976,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,83,Costa Rica,795,['a7d14b70-4525-490e-9b9d-655fdf97a928'],24,,,,,,,,,,,,,,,,,Brazil,781,00:09:24.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a782df9-db1c-47c1-9640-ccd4a58ca119,2206,,,"[44.9, 5.0]",3939976,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guilherme Antonio Arana Lopes,6919.0,Left Back,84,Brazil,781,['c5d0cde0-9586-4c6e-9167-d6035adc6132'],30,,,,,,,,,,,,,,,,,Brazil,781,00:09:30.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deddde87-8946-487f-9977-772c1db8593d,2210,,,"[25.0, 14.1]",3939976,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,84,Brazil,781,"['ae152337-b490-4ce3-a9bf-9e450424b20a', 'f7137caa-c794-4a50-af08-71e16afc0976']",33,,,,,,,,,,,,,,,,,Brazil,781,00:09:33.865,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583f5560-1b2d-40d4-b439-9cf9559b89dc,2212,,,"[33.6, 0.8]",3939976,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guilherme Antonio Arana Lopes,6919.0,Left Back,84,Brazil,781,['3dca287f-361b-46a6-93b6-ed4fa7557199'],35,,,,,,,,,,,,,,,,,Brazil,781,00:09:35.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4487a76-6b81-427d-9b00-39c627f46710,2215,,,"[22.8, 14.0]",3939976,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,84,Brazil,781,['2a9fbd84-6b70-4369-8cac-aa6b26124875'],40,,,,,,,,,,,,,,,,,Brazil,781,00:09:40.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef2f63a5-2722-4439-9a27-d4fdafe489d9,2218,,,"[36.6, 59.0]",3939976,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,84,Brazil,781,['83b4c56c-5f8a-43b0-9994-66e5667e4ac0'],44,,,,,,,,,,,,,,,,,Brazil,781,00:09:44.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db08e807-b904-4e7e-b1e6-a6b179b560f2,2221,,,"[66.7, 75.6]",3939976,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphael Dias Belloli,10595.0,Right Wing,84,Brazil,781,['65664ec6-0af8-4827-b32b-a516a4ac9c60'],47,,,,,,,,,,,,,,,,,Brazil,781,00:09:47.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00f3a15e-728f-443a-95b7-ae9a7edcbe79,2226,,,"[44.1, 71.3]",3939976,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,84,Brazil,781,['b3733597-7821-4ac2-9fd5-4d11607c791a'],53,,,,,,,,,,,,,,,,,Brazil,781,00:09:53.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c55b2034-b2a3-4626-8d15-1694b6a858e8,2229,,,"[53.9, 55.9]",3939976,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,84,Brazil,781,['f4563e3e-fe33-4ad3-b92c-4ef5dec3f68b'],57,,,,,,,,,,,,,,,,,Brazil,781,00:09:57.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa23c140-a925-4e34-a737-7e6b43027444,2232,,,"[50.3, 23.9]",3939976,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,84,Brazil,781,['0e4ebeef-8e1f-4209-b91a-c8edaa6ef68a'],1,,,,,,,,,,,,,,,,,Brazil,781,00:10:01.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad3b171a-dab0-4e23-9a90-d08ddbd5e8ba,2235,,,"[79.2, 0.6]",3939976,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guilherme Antonio Arana Lopes,6919.0,Left Back,84,Brazil,781,['ab562cce-f231-46b1-a761-3e4a82962b4b'],5,,,,,,,,,,,,,,,,,Brazil,781,00:10:05.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e926b40-edad-4938-8f4e-36705bed5cca,2238,,,"[75.3, 28.6]",3939976,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,84,Brazil,781,['afa3a46e-aaa8-49e2-88da-3976c23ce9c7'],9,,,,,,,,,,,,,,,,,Brazil,781,00:10:09.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63823518-2736-4f69-8295-831737516c3a,2241,,,"[86.0, 54.6]",3939976,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrygo Silva de Goes,25104.0,Center Forward,84,Brazil,781,['d64a59bf-ada9-4324-b79b-fcafacfc06c9'],12,,,,,,,,,,,,,,,,,Brazil,781,00:10:12.815,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d902b46-5562-4099-b505-3095e9fe60d0,2244,,,"[106.2, 46.4]",3939976,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,84,Brazil,781,['ba48b136-e59b-447e-9316-f543c54176fb'],15,,,,,,,,,,,,,,,,,Brazil,781,00:10:15.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8220083-9ce0-4f3d-9655-852dd077c808,2249,,,"[79.3, 37.8]",3939976,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manfred Ugalde,36251.0,Left Center Forward,85,Costa Rica,795,['4000d87e-0766-48d2-940e-8a1ece44d96f'],2,,,,,,,,,,,,,,,,,Costa Rica,795,00:11:02.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a920ac1d-098d-4c5f-b06a-e9dd6cbcfc6c,2252,,,"[88.3, 3.8]",3939976,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ariel Lassiter,19101.0,Left Wing Back,85,Costa Rica,795,['44b4c7b2-f209-4417-88ef-8cf0cd06e659'],5,,,,,,,,,,,,,,,,,Costa Rica,795,00:11:05.711,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13b9a74d-f12b-406b-8dfc-ac1bca875d98,2263,,,"[109.8, 37.5]",3939976,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro José Zamora Mata,184468.0,Right Center Forward,86,Costa Rica,795,['4fe1886a-16b0-4d13-9633-f61dfa8e9af0'],5,,,,,,,,,,,,,,,,,Costa Rica,795,00:12:05.719,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153044d6-d95c-4131-9d82-c5a2636f39b0,2266,,,"[51.5, 73.8]",3939976,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raphael Dias Belloli,10595.0,Right Wing,86,Costa Rica,795,['7ba20d65-f3e3-426c-839d-fdf2841d0ec4'],9,,,,,,,,,,,,,,,,,Brazil,781,00:12:09.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe6b8ab5-51ac-4aa5-8ea7-0ae67c3c9aaf,2269,,,"[34.4, 60.6]",3939976,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éder Gabriel Militão,13620.0,Right Center Back,87,Brazil,781,['92fd5a29-1f9a-4486-af85-0dba89c99f88'],23,,,,,,,,,,,,,,,,,Brazil,781,00:12:23.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8c6487-ba55-4e4f-9a6f-bbebcf03b2b0,2272,,,"[42.2, 31.1]",3939976,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,87,Brazil,781,['6dcb9c31-1073-4296-bc31-107d983b1fc9'],26,,,,,,,,,,,,,,,,,Brazil,781,00:12:26.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbd09685-b9d7-4677-a9cf-48cd9a86c090,2275,,,"[52.8, 15.7]",3939976,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,87,Brazil,781,['f696811e-b72a-417e-8972-e42904f57b8e'],28,,,,,,,,,,,,,,,,,Brazil,781,00:12:28.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0da1413-28b5-4d0a-a92d-119119ade5f2,2279,,,"[56.7, 29.5]",3939976,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,87,Brazil,781,"['804ea2f9-aee4-4676-be2c-fae35c426a87', 'c76449e4-b63c-4e4c-9a60-89b1f6897cc4']",30,,,,,,,,,,,,,,,,,Brazil,781,00:12:30.787,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b68e154-c76c-47dd-8b5f-321ce0778b68,2284,,,"[57.5, 40.6]",3939976,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,88,Brazil,781,['f941bd57-0f07-47c1-9f90-e0d487ca4b65'],54,,,,,,,,,,,,,,,,,Brazil,781,00:12:54.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5dbf5c9-04b3-408f-97e4-e5f82215978f,2286,,,"[113.7, 61.4]",3939976,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raphael Dias Belloli,10595.0,Right Wing,88,Brazil,781,['fd8cc871-0c35-44aa-9e53-9d2adbe0fe19'],58,,,,,,,,,,,,,,,,,Brazil,781,00:12:58.206,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c50449c7-8262-4a10-9983-1064fcb2225c,2297,,,"[57.4, 14.8]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro José Zamora Mata,184468.0,Right Center Forward,89,Costa Rica,795,['ecb5dd4a-bd7b-40aa-9eab-a23f45b93f76'],6,,,,,,,,,,,,,,,,,Costa Rica,795,00:13:06.223,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4659aa84-9aaa-45e9-bbaa-08c03ba90f51,2299,,,"[99.0, 50.2]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrygo Silva de Goes,25104.0,Center Forward,89,Costa Rica,795,['4a164bbc-be55-48ac-8564-230523a59901'],8,,,,,,,,,,,,,,,,,Brazil,781,00:13:08.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a43d3880-0c68-4233-872a-2f8f02ca6eb0,2301,,,"[41.0, 6.9]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro José Zamora Mata,184468.0,Right Center Forward,89,Costa Rica,795,['5b67cab3-c95c-42a8-9d47-b0f3c42320e6'],9,,,,,,,,,,,,,,,,,Costa Rica,795,00:13:09.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2ed511f-54c7-477b-80f4-dd3c88f402c3,2308,,,"[31.5, 55.2]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éder Gabriel Militão,13620.0,Right Center Back,90,Brazil,781,['ed231f06-cbb8-494c-ba25-67ecad00846e'],23,,,,,,,,,,,,,,,,,Brazil,781,00:13:23.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8293bf05-29d8-4cad-bcc9-6b6f90a9ff12,2311,,,"[33.6, 17.1]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,90,Brazil,781,['01229965-966c-4c31-bc04-6158a838253c'],27,,,,,,,,,,,,,,,,,Brazil,781,00:13:27.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b8cf7bf-a23c-475e-b5ed-a57bccc58f76,2314,,,"[58.3, 3.0]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guilherme Antonio Arana Lopes,6919.0,Left Back,90,Brazil,781,['971e3b2d-ad8d-4403-951d-cbd13cdea86a'],29,,,,,,,,,,,,,,,,,Brazil,781,00:13:29.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f7a8b5-2b59-4368-b2db-ced5b912a673,2317,,,"[58.1, 19.9]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,90,Brazil,781,['454bc7ce-ad59-4b53-8ebc-610a81dded4f'],31,,,,,,,,,,,,,,,,,Brazil,781,00:13:31.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23795b9e-d1bd-42a9-a813-5eac9c050ffc,2320,,,"[82.9, 0.8]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guilherme Antonio Arana Lopes,6919.0,Left Back,90,Brazil,781,['7bb4b1e0-1161-43e4-8247-241d1bfaf6f4'],36,,,,,,,,,,,,,,,,,Brazil,781,00:13:36.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a538cea5-3473-4a12-bbb3-70420f7ebf98,2323,,,"[99.4, 4.4]",3939976,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,90,Brazil,781,['c70905fe-ddac-43fa-ac5e-e9a96f88e858'],37,,,,,,,,,,,,,,,,,Brazil,781,00:13:37.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87d457e3-44d5-40bf-9dc7-42c918caaf37,2333,,,"[31.2, 31.5]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alisson Ramsés Becker,5547.0,Goalkeeper,91,Brazil,781,['8c95ebaa-77e8-4853-86f3-16a416d29589'],12,,,,,,,,,,,,,,,,,Brazil,781,00:14:12.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61e84b0f-f4ed-472f-ad56-b4d08f2343f6,2336,,,"[46.8, 44.4]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,91,Brazil,781,['d0d17586-a003-4469-b7a2-936cfb9d665f'],14,,,,,,,,,,,,,,,,,Brazil,781,00:14:14.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672bbb44-a9e4-49f7-bd18-7cbcd29799f5,2339,,,"[62.9, 34.6]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,91,Brazil,781,['7e2a5076-1361-4cff-9d64-241ac24645df'],21,,,,,,,,,,,,,,,,,Brazil,781,00:14:21.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29d20d22-999a-4463-ac6a-c2067fc71149,2342,,,"[69.0, 65.3]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danilo Luiz da Silva,3063.0,Right Back,91,Brazil,781,['cb27ca12-36dc-4e3c-b6f0-78cad1b0bd4b'],25,,,,,,,,,,,,,,,,,Brazil,781,00:14:25.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc255f2d-aafc-4f5f-9649-19da64e5a266,2345,,,"[84.4, 55.9]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,91,Brazil,781,['0ec58aaf-568f-4d97-83bc-043821ba3f16'],26,,,,,,,,,,,,,,,,,Brazil,781,00:14:26.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98fc53ba-b8b1-466b-a3bb-202f67136e30,2348,,,"[105.7, 67.8]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Raphael Dias Belloli,10595.0,Right Wing,91,Brazil,781,['dfc5174c-7482-46b0-9a3b-a91fb2769c55'],28,,,,,,,,,,,,,,,,,Brazil,781,00:14:28.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34284984-284b-4523-a395-cc98bb075bc1,2352,,,"[109.0, 47.4]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,91,Brazil,781,['8537f20a-1070-43b7-8e7f-321084d65c05'],31,,,,,,,,,,,,,,,,,Brazil,781,00:14:31.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce7ed917-c0ec-4325-a2dd-bd99d60b0b5b,2355,,,"[109.8, 36.0]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rodrygo Silva de Goes,25104.0,Center Forward,91,Brazil,781,['2583fc44-ac2b-49d4-8597-51af2d2f29ad'],32,,,,,,,,,,,,,,,,,Brazil,781,00:14:32.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57996e08-ae6a-4f2d-b5d5-a55a814ecc3a,2363,,,"[21.1, 14.8]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ariel Lassiter,19101.0,Left Wing Back,91,Brazil,781,['173fccc8-dce6-4979-adc4-e9043d5e7520'],36,,,,,,,,,,,,,,,,,Costa Rica,795,00:14:36.529,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a802b91-8fe3-40f2-9577-5637fcf512f3,2367,,,"[48.4, 18.9]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Álvaro José Zamora Mata,184468.0,Right Center Forward,91,Brazil,781,['a3d3afe1-b41c-4455-b275-c4afeb5c02d3'],39,,,,,,,,,,,,,,,,,Costa Rica,795,00:14:39.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbcecdae-2490-46a3-8768-77abd3807577,2369,,,"[78.8, 76.2]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,91,Brazil,781,['d10c79f5-714a-435e-ab84-b2b1b38ba00b'],40,,,,,,,,,,,,,,,,,Brazil,781,00:14:40.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6339c60-1e07-4c27-b379-866dcdb29608,2376,,,"[80.7, 71.3]",3939976,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danilo Luiz da Silva,3063.0,Right Back,91,Brazil,781,['ca826723-bdd7-46c8-902a-339669c85389'],43,,,,,,,,,,,,,,,,,Brazil,781,00:14:43.051,Ball Receipt*,
