50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[51.1, 57.4]",,,,,,,,,,,1.293775,,,,,,,,,,,,,,068519c1-76e8-4e2f-9539-3f15e55c0463,10,,,"[48.1, 56.3]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Richard Rios Montoya,49395.0,Right Center Midfield,2,Colombia,769,"['3600c43e-72f3-4282-82ce-bad242742eb4', '7ea88741-ed90-48cf-8c6a-e13539e42a74']",2,,,,,,,,,,,,,,,,,Colombia,769,00:00:02.693,Carry,
,,,,"[44.9, 75.3]",,,,,,,,,,,1.055864,,,,,,,,,,,,,,ab342490-8dee-48ad-926b-8233aa69f83b,13,,,"[46.4, 75.9]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Muñoz Mejía,27423.0,Right Back,2,Colombia,769,"['6f0a7cf9-273b-4e17-b400-44a9f1b296a9', '8e9cb96f-30e0-435e-93db-1d7e789592c2']",5,,,,,,,,,,,,,,,,,Colombia,769,00:00:05.183,Carry,
,,,,"[31.0, 56.2]",,,,,,,,,,,0.736389,,,,,,,,,,,,,,5921eafa-65cb-4c66-acdd-5e7216554a68,16,,,"[31.0, 56.2]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Davinson Sánchez Mina,3494.0,Right Center Back,2,Colombia,769,"['9d0c8970-6243-48d4-a291-581d88f7d337', 'bb726aee-d2b6-4632-891f-d57c0c7e5be8']",7,,,,,,,,,,,,,,,,,Colombia,769,00:00:07.589,Carry,
,,,,"[30.8, 26.1]",,,,,,,,,,,0.39299,,,,,,,,,,,,,,3e57c465-ceaa-4b5b-8d7b-baa969bfe11a,19,,,"[29.4, 34.0]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,2,Colombia,769,"['12297439-2aa3-4325-9e7a-d46697838b37', '2aebaaa6-2036-472d-bdb4-7c76cc169ab8']",10,,,,,,,,,,,,,,,,,Colombia,769,00:00:10.439,Carry,
,,,,"[39.5, 5.0]",,,,,,,,,,,0.468154,,,,,,,,,,,,,,1d122538-0b14-4263-b541-acf5c8aed041,22,,,"[39.5, 5.0]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Johan Andrés Mojica Palacio,5691.0,Left Back,2,Colombia,769,"['d729f2b7-2a93-43bb-9884-4c796aad0e94', 'f7a43932-c0fb-4806-bcbc-b5c8f188b587']",12,,,,,,,,,,,,,,,,,Colombia,769,00:00:12.116,Carry,
,,,,"[27.3, 26.3]",,,,,,,,,,,1.212617,,,,,,,,,,,,,,036694cc-027c-40e1-b7d0-0a826fde263d,25,,,"[27.3, 23.5]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,2,Colombia,769,"['2a254a74-0f70-4bbf-a4ad-05dd67ed68e2', '9971dd15-976c-4ba5-961f-44337d1d2636']",13,,,,,,,,,,,,,,,,,Colombia,769,00:00:13.703,Carry,
,,,,"[32.1, 56.4]",,,,,,,,,,,1.281938,,,,,,,,,,,,,,fbe5f30b-e812-43e9-bb85-0094ae463779,28,,,"[28.3, 55.5]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Davinson Sánchez Mina,3494.0,Right Center Back,2,Colombia,769,"['b7b61791-b76e-441e-b5f6-aa29f7a6d29c', 'e229aee9-a191-4783-bcf8-53abc287ad98']",17,,,,,,,,,,,,,,,,,Colombia,769,00:00:17.415,Carry,
,,,,"[40.8, 56.6]",,,,,,,,,,,0.799999,,,,,,,,,,,,,,785ebf04-532d-483e-9383-e50a2021ed5b,31,,,"[43.3, 57.2]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Richard Rios Montoya,49395.0,Right Center Midfield,2,Colombia,769,"['18b24e0b-6fda-4a62-aab7-3a059146b51e', 'dbf3ba9a-4237-41cd-bd9b-b82975b82de1']",19,,,,,,,,,,,,,,,,,Colombia,769,00:00:19.667,Carry,
,,,,"[40.2, 77.9]",,,,,,,,,,,1.518462,,,,,,,,,,,,,,7b4f4f7d-f3ee-4164-9981-26d387f4a084,34,,,"[39.1, 77.7]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Muñoz Mejía,27423.0,Right Back,2,Colombia,769,"['225e44b6-df11-422f-ba32-3413d6bcf80c', '3e2e7379-f700-4839-8a2b-e026f7ab74b3']",21,,,,,,,,,,,,,,,,,Colombia,769,00:00:21.994,Carry,
,,,,"[86.6, 40.0]",,,,,,,,,,,2.31043,,,,,,,,,,,,,,d33721d2-92c1-476e-9444-b1f7a30275dd,44,,,"[77.4, 45.0]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,2,Colombia,769,"['915f2af5-f6d6-41d0-9390-2c67445ad8f1', 'e97fa57e-8245-4111-9a93-4a55606fc12d', 'f070b9ee-bfae-4c08-b867-17c92138af77']",30,,,,,,,,,,,,,,,,,Colombia,769,00:00:30.380,Carry,True
,,,,"[75.2, 11.1]",,,,,,,,,,,2.476657,,,,,,,,,,,,,,8d57bc18-e93f-47e5-85a9-36d5a1ec4415,48,,,"[93.2, 18.9]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,2,Colombia,769,"['a5b12a29-5575-4be6-96b0-337b2b2dba09', 'b0ec759b-e5cd-438a-a85b-be6cd346820a', 'd256ee69-ffab-4e12-b2c1-a21415f3d5ed']",34,,,,,,,,,,,,,,,,,Colombia,769,00:00:34.435,Carry,True
,,,,"[68.9, 5.0]",,,,,,,,,,,0.736217,,,,,,,,,,,,,,fd56af45-1722-49a1-a77a-eef9a0e23aa4,53,,,"[68.9, 7.0]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Johan Andrés Mojica Palacio,5691.0,Left Back,2,Colombia,769,"['3b574e44-a633-4b26-b0bd-374bbd7fd76b', 'c3987b6b-9018-4226-91e6-81918a9e883b']",37,,,,,,,,,,,,,,,,,Colombia,769,00:00:37.630,Carry,
,,,,"[49.7, 30.9]",,,,,,,,,,,2.047272,,,,,,,,,,,,,,8b76e9c0-bc4c-4f8d-9d2f-5a57eddb2194,56,,,"[50.1, 30.3]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,2,Colombia,769,"['51b4e796-cb62-4338-8e3d-a98fc31d3d40', '9802a07b-8659-4592-8d06-381a883e5634']",39,,,,,,,,,,,,,,,,,Colombia,769,00:00:39.975,Carry,
,,,,"[50.9, 12.8]",,,,,,,,,,,1.327628,,,,,,,,,,,,,,3d5c7276-99e1-4290-a9b5-e7711b22f37a,59,,,"[56.3, 9.6]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Johan Andrés Mojica Palacio,5691.0,Left Back,2,Colombia,769,"['af19847e-cab5-427d-a046-67276f864cc0', 'eac2cd72-098c-4408-85fb-cc6b02c72e6a']",43,,,,,,,,,,,,,,,,,Colombia,769,00:00:43.642,Carry,
,,,,"[45.0, 16.6]",,,,,,,,,,,1.02708,,,,,,,,,,,,,,e112c5f2-4ca2-4293-8908-833d8cec37d8,65,,,"[45.0, 15.5]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Johan Andrés Mojica Palacio,5691.0,Left Back,2,Colombia,769,"['230da724-5be6-440a-a968-7ba9cce35f34', 'cc468fbb-ff32-4f30-a4cc-f81003c79b9f']",47,,,,,,,,,,,,,,,,,Colombia,769,00:00:47.053,Carry,
,,,,"[32.8, 37.5]",,,,,,,,,,,0.985159,,,,,,,,,,,,,,71be3a7e-9bfb-43fa-afaf-a4809a1b3b72,68,,,"[33.5, 36.7]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,2,Colombia,769,"['2accfb84-4b03-4956-bfa0-5104a947db29', '55450ce5-3218-4bac-92c8-a8592ac6e238']",50,,,,,,,,,,,,,,,,,Colombia,769,00:00:50.183,Carry,
,,,,"[48.9, 57.0]",,,,,,,,,,,5.192997,,,,,,,,,,,,,,857eecac-d2eb-4444-ab30-0b6e7dc0289d,71,,,"[40.0, 61.3]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Davinson Sánchez Mina,3494.0,Right Center Back,2,Colombia,769,"['28c7fc76-3500-4bcc-b4d8-30c971134002', '7f38129a-340d-412b-8c04-c809292b459f']",52,,,,,,,,,,,,,,,,,Colombia,769,00:00:52.826,Carry,
,,,,"[51.3, 64.8]",,,,,,,,,,,0.738989,,,,,,,,,,,,,,fe27f5b0-3262-4851-8d1c-05065ab25b1b,74,,,"[51.1, 66.3]",3942416,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,2,Colombia,769,"['728a133f-25c2-4386-93ef-c0b5b083d118', 'a9850a62-1397-4afe-9c38-dfbdb7ad6514', 'ce86ea12-5161-4629-86dd-4fc1420fc16f']",58,,,,,,,,,,,,,,,,,Colombia,769,00:00:58.941,Carry,True
,,,,"[49.5, 27.8]",,,,,,,,,,,2.824567,,,,,,,,,,,,,,f08e9ca3-df7c-42a5-8b30-0c2aa3d16e50,78,,,"[41.0, 36.3]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,2,Colombia,769,"['478fc939-0e19-40ca-8b42-4e09020e044c', '963fb78c-1a8b-4314-9ee7-c3ab43d70501']",1,,,,,,,,,,,,,,,,,Colombia,769,00:01:01.652,Carry,
,,,,"[64.4, 4.8]",,,,,,,,,,,0.697251,,,,,,,,,,,,,,e4204fe4-88a1-4f66-a7c5-64b18ee545d7,81,,,"[63.7, 5.6]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Johan Andrés Mojica Palacio,5691.0,Left Back,2,Colombia,769,"['2a146773-c721-409e-94cd-4e46720be421', 'fa342bee-0d4b-4137-8cac-fd715f16d03e']",6,,,,,,,,,,,,,,,,,Colombia,769,00:01:06.373,Carry,
,,,,"[59.4, 12.0]",,,,,,,,,,,0.477771,,,,,,,,,,,,,,4a0b5caa-f888-47f5-a7fb-5a3b9bb38240,84,,,"[60.4, 12.6]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,2,Colombia,769,"['78187380-953d-4aac-94ba-e15732bf4c5b', '83c1e40d-b522-4f9a-8cfb-83db1efc0d56']",7,,,,,,,,,,,,,,,,,Colombia,769,00:01:07.987,Carry,
,,,,"[43.0, 25.0]",,,,,,,,,,,0.804684,,,,,,,,,,,,,,533f093d-8913-48f8-b114-c796914fbba3,87,,,"[43.0, 22.4]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,2,Colombia,769,"['bb51d612-2f93-4e8d-95f6-3cad23818102', 'e6041e67-ebd1-469c-bf62-28e4d01e81ea']",9,,,,,,,,,,,,,,,,,Colombia,769,00:01:09.975,Carry,
,,,,"[56.9, 46.0]",,,,,,,,,,,1.571294,,,,,,,,,,,,,,cc0d8701-63f0-4946-b478-b488dad14dd3,90,,,"[49.3, 45.2]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,2,Colombia,769,"['94d28e2f-a711-45dc-83e4-8afd3bb0a528', 'e220ed25-dc17-4df0-80b4-f173ce51f3a7']",12,,,,,,,,,,,,,,,,,Colombia,769,00:01:12.366,Carry,
,,,,"[98.5, 76.8]",,,,,,,,,,,1.634787,,,,,,,,,,,,,,07152a8d-473f-4fe8-91fe-f2853a96e88a,93,,,"[94.2, 77.7]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Muñoz Mejía,27423.0,Right Back,2,Colombia,769,"['15de56ad-b45e-49cb-a2db-507fa3269643', '277750fa-1bff-4ee2-8690-f74c286c6864']",16,,,,,,,,,,,,,,,,,Colombia,769,00:01:16.502,Carry,
,,,,"[16.8, 41.1]",,,,,,,,,,,1.459134,,,,,,,,,,,,,,5f8f2269-7f02-4821-ba50-2cc006116ced,100,,,"[14.2, 35.3]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jovani Francisco Welch Lopez,363986.0,Left Defensive Midfield,3,Panama,798,"['6e578e7d-edf2-4e35-b964-395b67b897fe', 'b0c7bf36-67ee-4362-9e52-54c75f660b44', 'c0d1e0e1-caeb-40f4-b799-4b049080abcd', 'dac7f98a-ba77-46aa-b182-e70bb8b13a70']",20,,,,,,,,,,,,,,,,,Panama,798,00:01:20.438,Carry,True
,,,,"[30.3, 24.0]",,,,,,,,,,,1.248786,,,,,,,,,,,,,,1e39003f-0c9f-43c3-8e3e-ad18a5ddd7b5,107,,,"[26.4, 27.8]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Jesús Martinez,16637.0,Right Defensive Midfield,3,Panama,798,"['bb415e3e-2a21-412a-a745-53a3c3a4ae92', 'e36d8f90-59dd-4428-b2d9-9170de8f38ad', 'e70e49ad-ca8d-4a8b-831e-a08531da595e']",24,,,,,,,,,,,,,,,,,Panama,798,00:01:24.141,Carry,True
,,,,"[41.8, 2.8]",,,,,,,,,,,2.358696,,,,,,,,,,,,,,f9d8c460-d9a7-4e8f-b59d-5aa75aef30f8,111,,,"[40.3, 2.2]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,3,Panama,798,"['5a1c37fe-0b82-41f6-9e03-ce8de952a9f3', 'c5454188-1cc6-4381-b614-82754540459b', 'f358bf18-6363-4382-b23d-c462c814d288']",26,,,,,,,,,,,,,,,,,Panama,798,00:01:26.604,Carry,True
,,,,"[56.4, 17.1]",,,,,,,,,,,1.81678,,,,,,,,,,,,,,ac865733-587b-4243-afc1-005ea8b09d09,115,,,"[50.7, 8.0]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Jesús Martinez,16637.0,Right Defensive Midfield,3,Panama,798,"['5cd03fb5-332e-4d33-b7c9-396c2e06e5f7', 'ab465688-622a-4552-89df-0e14e2d68d10', 'ce8672f0-0524-4aec-b2c5-f1797117a1bf']",29,,,,,,,,,,,,,,,,,Panama,798,00:01:29.893,Carry,True
,,,,"[66.9, 45.8]",,,,,,,,,,,0.069611,,,,,,,,,,,,,,c6572268-1a40-4212-9226-0006aaae91ad,130,,,"[66.9, 45.8]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,4,Colombia,769,"['ae3ccc73-ddf0-48f6-8246-d7055fcfe595', 'ce2bed05-0e2c-41f3-b672-901092d2c34f']",37,,,,,,,,,,,,,,,,,Colombia,769,00:01:37.931,Carry,
,,,,"[61.7, 46.4]",,,,,,,,,,,0.541535,,,,,,,,,,,,,,2bc8c9ad-cb3a-4fc4-b985-6148d945a6b6,133,,,"[63.3, 47.7]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Mateus Uribe Villa,6193.0,Center Defensive Midfield,4,Colombia,769,"['44578315-eddb-4a8e-98db-90ed700078a9', '45f578d6-44bb-4948-8329-939f17aaeb87']",38,,,,,,,,,,,,,,,,,Colombia,769,00:01:38.748,Carry,
,,,,"[63.7, 9.6]",,,,,,,,,,,2.403273,,,,,,,,,,,,,,1c96335e-8acf-4e21-ae96-ea504f5d3c9a,136,,,"[68.7, 10.4]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,4,Colombia,769,"['0d308df8-0949-48f3-9880-621885c223ec', '4fa50659-47cf-463e-a1d3-1dd55d7e6590']",42,,,,,,,,,,,,,,,,,Colombia,769,00:01:42.863,Carry,
,,,,"[40.6, 34.2]",,,,,,,,,,,1.692689,,,,,,,,,,,,,,36d477c6-cad6-4562-a54d-273df1b060cf,139,,,"[40.4, 26.7]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,4,Colombia,769,"['112a41dc-a628-4abc-abe5-b60a2d562fab', 'bcc043d5-ccf8-4ea7-beae-e4c89b839314']",46,,,,,,,,,,,,,,,,,Colombia,769,00:01:46.721,Carry,
,,,,"[52.6, 42.7]",,,,,,,,,,,1.713676,,,,,,,,,,,,,,ec3274d2-12c0-4a5e-a5be-bc0909ea538d,142,,,"[48.0, 39.4]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,4,Colombia,769,"['2e26b9c7-b1e8-4e83-9fbb-68577e2d9bd4', 'fee30b5b-543e-453c-87f2-42211e47e5c0']",49,,,,,,,,,,,,,,,,,Colombia,769,00:01:49.141,Carry,
,,,,"[57.6, 48.7]",,,,,,,,,,,1.409923,,,,,,,,,,,,,,95792b37-b140-4ed3-9438-803a47f08589,145,,,"[57.4, 52.9]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,4,Colombia,769,"['4ac4a7b8-b599-4f94-8d68-07bcd03d568f', 'edde0a64-0cb0-4aa6-85ef-77a0c6d0e5ed']",51,,,,,,,,,,,,,,,,,Colombia,769,00:01:51.834,Carry,
,,,,"[77.6, 34.2]",,,,,,,,,,,0.560135,,,,,,,,,,,,,,4b839016-10bc-463e-8761-ae9363e9aa6a,148,,,"[76.5, 34.8]",3942416,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,4,Colombia,769,"['1aa2ff35-0afc-459f-a99d-888830bc369a', '9f70bf60-1dd2-4c1c-b14d-28892520ab49', 'bb855266-ef25-4a33-92ff-1bfa123c8e89']",54,,,,,,,,,,,,,,,,,Colombia,769,00:01:54.351,Carry,True
,,,,"[44.1, 53.6]",,,,,,,,,,,1.800118,,,,,,,,,,,,,,92d48219-6040-4492-ba5c-291ad4bfe912,159,,,"[38.5, 60.3]",3942416,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jovani Francisco Welch Lopez,363986.0,Left Defensive Midfield,5,Panama,798,"['1f562d70-2253-4d5d-b99b-7a0a221b06e7', 'de2dbd21-fb1c-44ec-8312-c93065c5df50']",12,,,,,,,,,,,,,,,,,Panama,798,00:02:12.350,Carry,
,,,,"[63.0, 7.0]",,,,,,,,,,,2.080971,,,,,,,,,,,,,,ef5dc46d-28ef-463c-ab65-2e8f8b649d59,162,,,"[56.6, 2.0]",3942416,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Javier Davis Grajales,5634.0,Left Wing Back,5,Panama,798,"['4bb8c833-a717-454f-a49c-247062420e30', 'ccc5b5ad-5f56-47c4-bd8a-9477696928b7']",16,,,,,,,,,,,,,,,,,Panama,798,00:02:16.687,Carry,
,,,,"[63.4, 20.0]",,,,,,,,,,,1.268847,,,,,,,,,,,,,,3be8f0ee-a634-4c6b-b0a6-605c3d88b7f3,165,,,"[62.7, 22.3]",3942416,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Jesús Martinez,16637.0,Right Defensive Midfield,5,Panama,798,"['054eb10f-c010-48a4-b0f0-282678261996', '70ef70a0-95f6-4145-adb7-31705cc4fed7']",19,,,,,,,,,,,,,,,,,Panama,798,00:02:19.413,Carry,
,,,,"[69.8, 24.2]",,,,,,,,,,,0.975361,,,,,,,,,,,,,,7fac2738-8d7e-439b-ba08-362e11e54d40,168,,,"[74.2, 21.1]",3942416,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,5,Panama,798,"['48bbb0c9-63a4-412b-a987-c5f9ad60ba4a', '6439cbe1-057c-4c1c-a67c-4a8d330561bb', 'c653d8cf-9e0a-4940-ad01-357c3216abd9']",21,,,,,,,,,,,,,,,,,Panama,798,00:02:21.436,Carry,True
,,,,"[61.5, 25.6]",,,,,,,,,,,0.865363,,,,,,,,,,,,,,8131b807-b4da-4f82-bd64-d5982b6d550f,173,,,"[61.5, 27.4]",3942416,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jovani Francisco Welch Lopez,363986.0,Left Defensive Midfield,5,Panama,798,"['441392c6-cc78-4329-8d06-815243d479cc', 'bf00b50f-8a5b-439d-b295-8d58298a3f6b']",23,,,,,,,,,,,,,,,,,Panama,798,00:02:23.074,Carry,
,,,,"[67.1, 10.5]",,,,,,,,,,,3.099858,,,,,,,,,,,,,,54e284bc-4907-439e-ae4e-c0b500668e18,176,,,"[64.0, 10.3]",3942416,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Jesús Martinez,16637.0,Right Defensive Midfield,5,Panama,798,"['5e203fec-b9bd-423c-ac29-5d571a10fcf1', '8bc5f1b2-ae5f-4c2b-9a8a-e241fc626c91', 'e5772780-3be5-4209-b349-f172aec40e11']",24,,,,,,,,,,,,,,,,,Panama,798,00:02:24.871,Carry,True
,,,,"[93.0, 65.2]",,,,,,,,,,,0.044054,,,,,,,,,,,,,,211c07d5-9aea-4d57-9dd0-b0d0649520dc,183,,,"[93.0, 64.2]",3942416,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Rodolfo Blackman Camarena,44305.0,Right Wing,5,Panama,798,"['163c7d67-b653-411e-bb72-59bf60c43beb', '30f966b0-e957-48a3-ab58-dc974a871b77', 'f2b9fa36-048a-423a-9256-f4a9010caeef']",33,,,,,,,,,,,,,,,,,Panama,798,00:02:33.160,Carry,True
,,,,"[88.4, 72.2]",,,,,,,,,,,0.57150203,,,,,,,,,,,,,,d82321bf-27d3-4343-a605-78cbb58d98d4,187,,,"[88.6, 68.1]",3942416,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Wing Back,5,Panama,798,"['4e6fa1ad-016d-4985-ad15-7df4aaf36853', '5ae02b13-b83b-47ab-8a83-9e063dfbb2fb', 'd22c8585-a714-4943-be33-ebaee243f7ba', 'ffa2972b-7bf0-4e71-b748-8a663240a86c']",34,,,,,,,,,,,,,,,,,Panama,798,00:02:34.686,Carry,True
,,,,"[38.3, 76.4]",,,,,,,,,,,2.20475,,,,,,,,,,,,,,528efe9d-d8d6-4379-9cc1-64062c664292,200,,,"[51.0, 74.7]",3942416,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Wing Back,7,Panama,798,"['73b387be-d2ab-4b31-9529-0d7f86a57754', '93dbb642-088c-45bc-8632-26e9ad2f6876', 'ab71ff4e-7531-41be-b55c-4ad30c9ace25']",1,,,,,,,,,,,,,,,,,Panama,798,00:03:01.320,Carry,True
,,,,"[38.7, 67.0]",,,,,,,,,,,0.65201503,,,,,,,,,,,,,,18b6856f-117c-4df9-b42b-a3e0bee4b64e,204,,,"[39.9, 66.2]",3942416,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgardo Isaac Fariña Wynter,260212.0,Right Center Back,7,Panama,798,"['df1236b3-32d9-46de-8ed3-499409ee595e', 'fd423e3e-38f3-42a8-b96c-e79d968b2873']",4,,,,,,,,,,,,,,,,,Panama,798,00:03:04.153,Carry,
,,,,"[7.4, 44.0]",,,,,,,,,,,1.374045,,,,,,,,,,,,,,e6375589-58a2-42ca-883a-e05e22207cfc,207,,,"[7.4, 43.8]",3942416,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Orlando Mosquera,104179.0,Goalkeeper,7,Panama,798,"['226a2a94-34e3-4e05-a8eb-62d28e0dada0', '908fef89-4de4-4f26-91ee-fd5f6d33a488']",8,,,,,,,,,,,,,,,,,Panama,798,00:03:08.128,Carry,
,,,,"[34.8, 30.5]",,,,,,,,,,,3.18241,,,,,,,,,,,,,,58ef7e92-f845-4d72-8026-75a39e1d08ab,210,,,"[23.1, 45.5]",3942416,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Córdoba Chambers,223971.0,Center Back,7,Panama,798,"['0503dfb6-99b4-4cb6-b73d-d3bbab68f7fc', '47db8492-3eec-46c0-b620-e276fcc2c33f']",10,,,,,,,,,,,,,,,,,Panama,798,00:03:10.977,Carry,
,,,,"[58.8, 6.1]",,,,,,,,,,,1.268233,,,,,,,,,,,,,,cb2b32ef-0223-4f10-abce-ed1deb9c0c9c,213,,,"[51.6, 2.0]",3942416,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Javier Davis Grajales,5634.0,Left Wing Back,7,Panama,798,"['3f9b7b5a-9717-42a5-a3a8-bc20bbdb3f0f', '62f0b713-e1fa-4972-aaa7-d6130da82bfd']",16,,,,,,,,,,,,,,,,,Panama,798,00:03:16.257,Carry,
,,,,"[110.0, 2.8]",,,,,,,,,,,0.154127,,,,,,,,,,,,,,9dfcfa30-dc17-4ff2-8636-14ef889bbc97,221,,,"[109.7, 2.8]",3942416,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,8,Panama,798,"['84827fb7-a3fa-4a29-bc79-792dc7d4bb68', 'e24ed88a-7342-4c9e-8218-a3c2b86352f6']",32,,,,,,,,,,,,,,,,,Panama,798,00:03:32.065,Carry,
