50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb898b10-fe68-4aea-bc21-a78edfd9e86a,1165,,,"[35.5, 54.6]",3939985,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan David,23640.0,Center Attacking Midfield,59,Chile,3562,"['104a9046-49d3-4be0-a168-87272d2bbfbc', '4ad2e9e3-d316-48f7-aa17-74d0159c5145']",38,,,,,,,,,,,,,,,,,Canada,1833,00:40:38.494,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78c65d55-1158-40f6-8188-6ea2c02990fc,1171,,,"[92.6, 25.1]",3939985,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Alejandro Dávila Zavala,30944.0,Right Midfield,59,Chile,3562,['ffd9bc0e-7e6f-4adb-807e-8dc575d8c3bc'],41,,,,,,,,,,,,,,,,,Chile,3562,00:40:41.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719b7846-85be-4231-acfb-e48b77efee7e,1177,,,"[9.5, 60.5]",3939985,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Richie Laryea,16120.0,Right Wing,59,Chile,3562,['928c87d6-74a7-4cf0-94db-379ff7e49d6e'],51,,,,,,,,,,,,,,,,,Canada,1833,00:40:51.019,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,77d28627-e852-4448-a2b6-35405a823b65,1182,,,"[63.8, 49.8]",3939985,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cyle Larin,16459.0,Center Forward,59,Chile,3562,['b981513a-de8a-49af-88f2-4c804b0b4711'],55,,,,,,,,,,,,,,,,,Canada,1833,00:40:55.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7187d22c-c254-47e9-9973-9180049beae4,1184,,,"[66.8, 18.3]",3939985,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Guillermo Alfonso Maripán Loaysa,6855.0,Left Center Back,59,Chile,3562,['a661eeb0-e1c5-4563-b8db-881c66eb20ef'],56,,,,,,,,,,,,,,,,,Chile,3562,00:40:56.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53d4f880-10f0-49c9-b927-43901077b61a,1190,,,"[69.2, 54.2]",3939985,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyle Larin,16459.0,Center Forward,60,Canada,1833,"['3f52a7d1-ed19-478a-ac8b-a049129b4c89', 'ae06108e-0d69-4262-ac79-f5e99f45512c']",0,,,,,,,,,,,,,,,,,Canada,1833,00:41:00.106,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd9fdd06-889e-43a8-9701-99d73a4089d0,1194,,,"[103.8, 62.0]",3939985,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan David,23640.0,Center Attacking Midfield,60,Canada,1833,['68ad63ab-171f-455e-b599-a7ea7d3132c3'],5,,,,,,,,,,,,,,,,,Canada,1833,00:41:05.706,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,69de6eeb-a913-4d57-acc3-d8b429740aba,1197,,,"[112.8, 34.3]",3939985,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacob Shaffelburg,26152.0,Left Wing,60,Canada,1833,['6013b09f-6f4e-4276-8632-ce69136d67e9'],7,,,,,,,,,,,,,,,,,Canada,1833,00:41:07.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d0810e-438e-4024-aa94-a7782502d12f,1210,,,"[74.7, 78.3]",3939985,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauricio Aníbal Isla Isla,18874.0,Right Back,62,Chile,3562,['9629a53e-c6c6-4f73-bd1f-bb9dfd6a9f6a'],58,,,,,,,,,,,,,,,,,Chile,3562,00:41:58.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54180ca0-49f1-4c85-81aa-953792942c93,1213,,,"[78.1, 69.1]",3939985,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Alejandro Dávila Zavala,30944.0,Right Midfield,62,Chile,3562,['962c7f87-497c-44b6-a011-5c0e1e3fcb8c'],0,,,,,,,,,,,,,,,,,Chile,3562,00:42:00.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbae084d-9e6c-4ef9-a0c9-40154d8c1b1b,1215,,,"[55.7, 74.8]",3939985,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Igor Lichnovsky Osorio,26256.0,Right Center Back,62,Chile,3562,['499e49b7-1eca-410a-a1b4-9fd229775bcb'],2,,,,,,,,,,,,,,,,,Chile,3562,00:42:02.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da9557a9-e023-4e1d-bd15-336263786de3,1218,,,"[54.7, 62.3]",3939985,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Eduardo Echeverría Sáez,35738.0,Left Defensive Midfield,62,Chile,3562,['033a73ce-122e-45a8-8544-ed7f6b3f8e10'],3,,,,,,,,,,,,,,,,,Chile,3562,00:42:03.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b3af587-6099-4003-9e18-698bf70ea6f7,1225,,,"[38.7, 32.3]",3939985,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,63,Canada,1833,['9d4b3211-0576-42b8-8e9d-5c36753cf8c8'],10,,,,,,,,,,,,,,,,,Canada,1833,00:42:10.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16c0c022-b041-49cb-b602-0dd24eecfd99,1227,,,"[51.6, 20.1]",3939985,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacob Shaffelburg,26152.0,Left Wing,63,Canada,1833,['e2ecd661-5ab9-477f-beef-aa384db37930'],11,,,,,,,,,,,,,,,,,Canada,1833,00:42:11.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977f2a15-1ac5-4add-9145-2372fcd9262c,1234,,,"[20.2, 57.1]",3939985,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rodrigo Eduardo Echeverría Sáez,35738.0,Left Defensive Midfield,65,Chile,3562,['6436837e-d73e-4e6d-9f53-0d0e0db7be4e'],32,,,,,,,,,,,,,,,,,Chile,3562,00:43:32.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73cb5fd9-9288-4e7f-a990-d95f43997bea,1239,,,"[34.2, 39.8]",3939985,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guillermo Alfonso Maripán Loaysa,6855.0,Left Center Back,66,Chile,3562,['d1749359-c9c5-49b7-b8d2-10117b240a19'],7,,,,,,,,,,,,,,,,,Chile,3562,00:44:07.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8a4e13-74a9-42e5-9793-7ec08a5dbc4d,1241,,,"[37.5, 70.5]",3939985,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Igor Lichnovsky Osorio,26256.0,Right Center Back,66,Chile,3562,['5fa227e1-3648-4973-900b-3efb879ef80c'],11,,,,,,,,,,,,,,,,,Chile,3562,00:44:11.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a15e1045-027f-45ba-b5fc-f6aa281ee815,1245,,,"[56.7, 19.6]",3939985,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,67,Canada,1833,['2ecf6cd7-33b2-4f8e-a01f-8c3cd284d688'],15,,,,,,,,,,,,,,,,,Canada,1833,00:44:15.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649fd4b-2eee-4918-b26e-c34a433e8ec5,1248,,,"[64.1, 33.5]",3939985,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan David,23640.0,Center Attacking Midfield,67,Canada,1833,['0ed00010-3b72-432f-a60b-08102dfb8c8d'],16,,,,,,,,,,,,,,,,,Canada,1833,00:44:16.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3d59b9d-6f63-4cae-b2d9-40a919080c7b,1252,,,"[100.2, 54.6]",3939985,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richie Laryea,16120.0,Right Wing,67,Canada,1833,['14e4c40a-bd1d-4f9f-b370-69af799ea545'],20,,,,,,,,,,,,,,,,,Canada,1833,00:44:20.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41785b3c-793e-43cb-a90e-b3ad84a534ce,1263,,,"[106.2, 68.3]",3939985,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,68,Canada,1833,['650a0ac5-6267-4552-9bb3-e33708257577'],53,,,,,,,,,,,,,,,,,Canada,1833,00:44:53.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8054c0fc-026b-4705-a449-88febd353711,1266,,,"[114.0, 74.1]",3939985,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alistair Johnston,44703.0,Right Back,68,Canada,1833,['c4bb2345-b740-43e7-8340-0be6025955a3'],54,,,,,,,,,,,,,,,,,Canada,1833,00:44:54.710,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5645e051-3389-4445-860e-933b58d7ddfe,1269,,,"[110.6, 30.9]",3939985,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacob Shaffelburg,26152.0,Left Wing,68,Canada,1833,['44c03737-a3e7-4caf-b1a8-340f804b438d'],56,,,,,,,,,,,,,,,,,Canada,1833,00:44:56.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235b89d7-0846-46bc-a93b-2e4b89c52b28,1271,,,"[3.7, 40.5]",3939985,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Arias Arroyo,28648.0,Goalkeeper,68,Canada,1833,['8ffc3b67-3244-4e2b-a9b7-0c264191d6f7'],57,,,,,,,,,,,,,,,,,Chile,3562,00:44:57.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bce6908-6970-4b3e-8cd5-2fb94c517ebd,1277,,,"[36.2, 5.5]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alphonso Davies,12365.0,Left Back,68,Canada,1833,['a6bc0049-b791-4f94-90e5-53313bf04344'],15,,,,,,,,,,,,,,,,,Canada,1833,00:45:15.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7adb7206-1c74-483f-b391-9d3823384d15,1280,,,"[63.0, 3.5]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacob Shaffelburg,26152.0,Left Wing,68,Canada,1833,['faa8d282-a0e5-41df-b700-f5a0218ff95a'],20,,,,,,,,,,,,,,,,,Canada,1833,00:45:20.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98b613f9-39e0-4660-b28d-d472383c524f,1283,,,"[47.3, 3.7]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alphonso Davies,12365.0,Left Back,68,Canada,1833,['ef09196c-33df-4c73-906b-a79913638c72'],22,,,,,,,,,,,,,,,,,Canada,1833,00:45:22.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5053e51c-4600-4a52-a2b7-7d12dec012a8,1287,,,"[46.6, 12.4]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,68,Canada,1833,"['b9a23415-1206-4305-bf42-63e6ad9a05c6', 'fb7a475f-38e5-4f59-90bd-5facd50a5473']",23,,,,,,,,,,,,,,,,,Canada,1833,00:45:23.863,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a28ea459-1cee-4c5e-aa08-6ba81d4aebc3,1291,,,"[48.0, 5.5]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alphonso Davies,12365.0,Left Back,68,Canada,1833,"['0314601c-2a2c-47b0-b389-b2faed45f668', 'a9733a84-c886-493e-951d-a183eb0736f8']",24,,,,,,,,,,,,,,,,,Canada,1833,00:45:24.769,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6a772e5-8c32-4710-b395-29992681f392,1294,,,"[33.4, 9.7]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Derek Cornelius,23760.0,Left Center Back,68,Canada,1833,['718f0add-290b-4333-bdf0-794fcaa5da7d'],26,,,,,,,,,,,,,,,,,Canada,1833,00:45:26.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82b08b3f-23bb-49b1-8e5b-49493d440900,1297,,,"[10.2, 31.9]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxime Crépeau,23758.0,Goalkeeper,68,Canada,1833,['bf35a3f9-e598-4067-b8c9-772b6057ec1d'],29,,,,,,,,,,,,,,,,,Canada,1833,00:45:29.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3baa589-b3ea-46e9-9f62-2db194f37095,1300,,,"[17.4, 47.2]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moise Bombito,383250.0,Right Center Back,68,Canada,1833,['418e7ec0-c994-45d9-9591-32d48c2d2a6e'],32,,,,,,,,,,,,,,,,,Canada,1833,00:45:32.543,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,056703df-0933-4995-aa17-cba714c29aa9,1303,,,"[44.2, 76.9]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alistair Johnston,44703.0,Right Back,68,Canada,1833,['5d5027d8-f417-4265-a89f-8e78f8de3c9e'],35,,,,,,,,,,,,,,,,,Canada,1833,00:45:35.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2642877-5d2d-463f-ad83-a4b06678f7af,1305,,,"[45.5, 9.8]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guillermo Alfonso Maripán Loaysa,6855.0,Left Center Back,69,Chile,3562,['97c0ea7f-44ff-4497-b5c3-cb9831071dbf'],52,,,,,,,,,,,,,,,,,Chile,3562,00:45:52.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd383de-cc48-4a43-aaff-fd327233fb2b,1308,,,"[19.1, 41.8]",3939985,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Arias Arroyo,28648.0,Goalkeeper,69,Chile,3562,['a8f5b872-4ce2-43f0-aae7-7c3fc5c5f853'],58,,,,,,,,,,,,,,,,,Chile,3562,00:45:58.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b84fc13f-2372-4a22-aca4-4206c9d3f05b,1311,,,"[32.7, 68.3]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Igor Lichnovsky Osorio,26256.0,Right Center Back,69,Chile,3562,['7f289b38-738e-4f92-a18f-83643d6d85c8'],0,,,,,,,,,,,,,,,,,Chile,3562,00:46:00.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62a18524-875a-4a57-b99d-26749ea23e23,1314,,,"[41.3, 59.3]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelino Ignacio Nuñez Espinoza,36532.0,Right Defensive Midfield,69,Chile,3562,['ca7d0344-dc39-403f-bc12-0708063fa513'],3,,,,,,,,,,,,,,,,,Chile,3562,00:46:03.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4beafe1-e20b-44f6-b0b8-d425bc5d49a1,1318,,,"[15.2, 40.4]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Arias Arroyo,28648.0,Goalkeeper,69,Chile,3562,['d60eaaf1-ae41-492e-9da8-55046e4517e1'],6,,,,,,,,,,,,,,,,,Chile,3562,00:46:06.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ddac9ee-8cd0-495e-8211-402b4120b1d8,1324,,,"[29.9, 68.5]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Osorio,12770.0,Right Defensive Midfield,70,Canada,1833,['c5879e7a-e87e-4223-80e4-538044ab20c2'],17,,,,,,,,,,,,,,,,,Canada,1833,00:46:17.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ceda3bb-734f-4437-8735-11b81d9b4a21,1329,,,"[50.1, 70.4]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richie Laryea,16120.0,Right Wing,70,Canada,1833,['423bcc1f-6a1d-4aa2-bd21-a966fb6f4c3c'],20,,,,,,,,,,,,,,,,,Canada,1833,00:46:20.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607e3029-61a1-4e6b-8fef-98b726741b09,1334,,,"[65.8, 70.4]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Osorio,12770.0,Right Defensive Midfield,71,Canada,1833,['15a47c6b-1cfe-479d-a446-7d57b0539eab'],29,,,,,,,,,,,,,,,,,Canada,1833,00:46:29.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb7d3cad-ac72-40bd-974d-5bc75439c2e9,1339,,,"[73.8, 74.3]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Richie Laryea,16120.0,Right Wing,71,Canada,1833,['ba8cf006-17b3-4127-bb27-1ffff10a9655'],30,,,,,,,,,,,,,,,,,Canada,1833,00:46:30.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57667e29-7af1-4657-b16d-18f4178fd7d6,1342,,,"[74.9, 63.3]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyle Larin,16459.0,Center Forward,71,Canada,1833,['b5deb7d9-47f7-4bcb-8950-d437d25018c7'],31,,,,,,,,,,,,,,,,,Canada,1833,00:46:31.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3e24059-2543-4fe2-9966-c2dcb09e6a1e,1346,,,"[67.8, 48.6]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan David,23640.0,Center Attacking Midfield,71,Canada,1833,['adb75baf-2f25-4d56-9cda-d4bf819b94a8'],33,,,,,,,,,,,,,,,,,Canada,1833,00:46:33.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be32697d-c338-4666-a051-62f155ce0c87,1349,,,"[84.2, 16.4]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alphonso Davies,12365.0,Left Back,71,Canada,1833,['845049a6-b32c-434e-b386-b18666ce3ff3'],36,,,,,,,,,,,,,,,,,Canada,1833,00:46:36.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcdd6161-bf6c-4813-8064-0f97b1a6d0ed,1353,,,"[109.6, 18.7]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacob Shaffelburg,26152.0,Left Wing,71,Canada,1833,['e0a2a793-8a05-491e-b4cf-60f384bb8396'],42,,,,,,,,,,,,,,,,,Canada,1833,00:46:42.600,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee485177-7e36-475c-81ea-f089b23e2d18,1355,,,"[116.0, 40.1]",3939985,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyle Larin,16459.0,Center Forward,71,Canada,1833,['cc60bac8-9ad4-4445-b19f-406a36c59419'],43,,,,,,,,,,,,,,,,,Canada,1833,00:46:43.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068bd64-b63c-4395-a711-6aa99c7f22e0,1361,,,"[37.6, 4.1]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alphonso Davies,12365.0,Left Back,71,Canada,1833,['44796edb-06cf-496f-971e-356f999b9615'],11,,,,,,,,,,,,,,,,,Canada,1833,00:47:11.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27828054-4755-4747-8041-78b738b9ee9e,1369,,,"[66.2, 72.5]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Eduardo Echeverría Sáez,35738.0,Left Defensive Midfield,72,Chile,3562,['e9cf9646-1f87-49f0-8034-93919c755f00'],23,,,,,,,,,,,,,,,,,Chile,3562,00:47:23.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c543912-0696-4c20-a5d3-6841715fe706,1371,,,"[73.1, 77.0]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Back,72,Chile,3562,['68d2a8a8-3246-4f71-8556-889c43979e3d'],24,,,,,,,,,,,,,,,,,Chile,3562,00:47:24.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86251e35-dbe6-43f6-b650-bc6d32c5bd76,1374,,,"[53.6, 72.4]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Igor Lichnovsky Osorio,26256.0,Right Center Back,72,Chile,3562,['07664937-e082-492d-a5a4-1f376b001fe0'],25,,,,,,,,,,,,,,,,,Chile,3562,00:47:25.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801122b0-4015-4d4e-a841-141d17cdbd41,1377,,,"[19.9, 45.4]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Arias Arroyo,28648.0,Goalkeeper,72,Chile,3562,['55498e8a-845c-449d-a850-592ca6a0e2cf'],30,,,,,,,,,,,,,,,,,Chile,3562,00:47:30.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46e67c80-2353-4594-ad9c-86b138aff0e0,1380,,,"[31.3, 66.3]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Igor Lichnovsky Osorio,26256.0,Right Center Back,72,Chile,3562,['642559de-d36f-4f79-b5ca-8398dbf704f7'],35,,,,,,,,,,,,,,,,,Chile,3562,00:47:35.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a15742f7-397c-4c9e-8cc0-6f2470ee4dd5,1384,,,"[9.3, 41.9]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Arias Arroyo,28648.0,Goalkeeper,72,Chile,3562,['9d4980ad-511b-479c-89e1-f8c7130d67f0'],40,,,,,,,,,,,,,,,,,Chile,3562,00:47:40.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269a1a3b-53cf-456c-97f9-652bee061a67,1387,,,"[22.6, 27.9]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guillermo Alfonso Maripán Loaysa,6855.0,Left Center Back,72,Chile,3562,['8fa88da1-10f5-4b82-96c0-f80ef5bfc9e3'],47,,,,,,,,,,,,,,,,,Chile,3562,00:47:47.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32960cbe-f13f-45f5-89eb-ecce8f0a4909,1390,,,"[31.0, 63.7]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Igor Lichnovsky Osorio,26256.0,Right Center Back,72,Chile,3562,['94d04d09-2243-4127-a187-11e840663c74'],53,,,,,,,,,,,,,,,,,Chile,3562,00:47:53.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db255fb8-82f9-4e01-b754-d506d1e75021,1393,,,"[53.2, 77.8]",3939985,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Back,72,Chile,3562,['ac0c6ee6-fcb6-491c-b5bc-f7c9c409bdec'],57,,,,,,,,,,,,,,,,,Chile,3562,00:47:57.382,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b3a16f2-ce94-4082-919d-8e33c0ce01ae,1396,,,"[77.6, 75.6]",3939985,48,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Alejandro Dávila Zavala,30944.0,Right Midfield,72,Chile,3562,['1a5a04df-eeb1-4b4e-b3ff-e6b418cd6c3c'],0,,,,,,,,,,,,,,,,,Chile,3562,00:48:00.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2b0fcf9-cb79-4726-8564-a836ba1dcec0,1398,,,"[40.4, 13.3]",3939985,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,73,Canada,1833,['31218037-8156-44e5-8575-d570d4eb49b6'],1,,,,,,,,,,,,,,,,,Canada,1833,00:48:01.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3e56ba1-3f5e-4fdb-9535-7030293cef67,1401,,,"[42.2, 21.0]",3939985,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Osorio,12770.0,Right Defensive Midfield,73,Canada,1833,['5542b7a0-b05a-4015-9214-1b49ddb723a6'],2,,,,,,,,,,,,,,,,,Canada,1833,00:48:02.907,Ball Receipt*,
