50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[13.2, 34.1]",,,,,,,,,,,,1.176379,,,,,,,,,,,,,8ffdc8fc-292a-4bf0-8137-ee4d36bb7766,700,,,"[13.4, 32.8]",3942415,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,46,Brazil,781,"['4b3ae1d2-9fb8-474c-b8a5-80444c3cd227', '8074587d-507a-4da5-902d-9703c5e55917']",33,,,,,,,,,,,,,,,,,Brazil,781,00:23:33.162,Carry,
,,,,,"[28.5, 50.9]",,,,,,,,,,,,3.590203,,,,,,,,,,,,,3049796a-b885-4eed-b48d-437cb7175aba,703,,,"[20.2, 51.9]",3942415,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Éder Gabriel Militão,13620.0,Right Center Back,46,Brazil,781,"['47b319c4-4091-44a5-9307-1bb45212b978', '626b2b10-88d6-47da-a327-0c8cfd724aec']",36,,,,,,,,,,,,,,,,,Brazil,781,00:23:36.070,Carry,
,,,,,"[32.9, 25.5]",,,,,,,,,,,,1.565242,,,,,,,,,,,,,c067794e-4fad-46da-b6a8-ff8d29ab86ed,706,,,"[40.6, 37.9]",3942415,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,46,Brazil,781,"['a481dade-a178-4009-89d9-efb0ebfe99f1', 'de6427fd-974b-4c7d-a939-7a80e04ccafa', 'ed61d79d-d8af-4687-9e2b-75b9d523e052']",40,,,,,,,,,,,,,,,,,Brazil,781,00:23:40.997,Carry,True
,,,,,"[20.7, 19.0]",,,,,,,,,,,,0.964003,,,,,,,,,,,,,53c7eed9-b9ef-4975-80b4-782846ee8922,710,,,"[21.5, 18.6]",3942415,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,46,Brazil,781,"['1d9adae3-9f8c-42d0-8457-ca73d3ace300', '208e1dde-b26d-43a3-a7f1-638c63daf6e5', 'd5a74dac-12fc-4b51-94dc-5387e60a92c1']",43,,,,,,,,,,,,,,,,,Brazil,781,00:23:43.832,Carry,True
,,,,,"[13.8, 33.0]",,,,,,,,,,,,1.952822,,,,,,,,,,,,,47b84a13-b7c0-40e6-9b18-bf2ccf0fed86,714,,,"[11.7, 32.0]",3942415,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,46,Brazil,781,"['73b4ee7b-805d-49f8-9e64-b23697f781e5', 'b75c2fa1-cc4c-4fcb-a144-b3703c894cf7']",46,,,,,,,,,,,,,,,,,Brazil,781,00:23:46.268,Carry,
,,,,,"[36.0, 17.0]",,,,,,,,,,,,5.322691,,,,,,,,,,,,,3398bf46-cae6-423b-821c-afbdd340766e,717,,,"[21.0, 19.0]",3942415,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,46,Brazil,781,"['8e29bdb1-e805-437d-91f8-8083934e7bdb', '94749628-7627-4ea0-9b1c-e2c51aedc61b', 'a16e32d5-40e5-45b0-aa4c-467f5bb5dc20']",49,,,,,,,,,,,,,,,,,Brazil,781,00:23:49.455,Carry,True
,,,,,"[49.7, 1.3]",,,,,,,,,,,,1.658399,,,,,,,,,,,,,06bcd8ff-278b-47d3-970e-3d5a99c59acb,721,,,"[50.8, 1.3]",3942415,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,46,Brazil,781,"['3f6d8d70-4eec-4928-8ab7-4b897ea87074', '7c445178-ee52-4497-8216-297c84583e0f']",55,,,,,,,,,,,,,,,,,Brazil,781,00:23:55.902,Carry,
,,,,,"[22.5, 18.0]",,,,,,,,,,,,1.218452,,,,,,,,,,,,,50caa200-8e30-4a50-b2be-3d515d968bc0,724,,,"[25.1, 18.6]",3942415,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,46,Brazil,781,"['2b09ea9c-b976-4866-af1f-37c151e7e457', 'de8cf98a-2e63-40cf-a616-01f8bd231ea7']",58,,,,,,,,,,,,,,,,,Brazil,781,00:23:58.972,Carry,
,,,,,"[14.2, 39.5]",,,,,,,,,,,,0.576301,,,,,,,,,,,,,79934676-bf94-41b6-bfdb-2328f00c5077,727,,,"[14.0, 38.5]",3942415,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,46,Brazil,781,"['97939c78-50c9-485f-aadf-860b29581a02', 'effb1c7e-e8a5-4598-9b46-de3d3290403e']",1,,,,,,,,,,,,,,,,,Brazil,781,00:24:01.914,Carry,
,,,,,"[19.1, 53.4]",,,,,,,,,,,,1.7907,,,,,,,,,,,,,7069f4aa-90dd-4de4-9fd2-929946684d06,730,,,"[15.8, 52.6]",3942415,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Éder Gabriel Militão,13620.0,Right Center Back,46,Brazil,781,"['1ecc737b-47f8-4280-9a06-21562d9dd016', 'c5fd0d6d-adcc-4a7b-8719-4def91dcb6a1']",4,,,,,,,,,,,,,,,,,Brazil,781,00:24:04.141,Carry,
,,,,,"[42.5, 69.0]",,,,,,,,,,,,2.400397,,,,,,,,,,,,,0921c3c6-925d-4681-a49f-d070e2ddda2a,733,,,"[44.3, 75.7]",3942415,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphael Dias Belloli,10595.0,Right Wing,46,Brazil,781,"['1cd12cb8-e4bd-40bd-9fcf-0a66dcfedae5', 'fbe01c6a-fcb6-4cbe-a32c-fe3a49701617']",7,,,,,,,,,,,,,,,,,Brazil,781,00:24:07.775,Carry,
,,,,,"[58.2, 33.5]",,,,,,,,,,,,5.655671,,,,,,,,,,,,,0561e968-a35f-4e5b-b800-3ac09f18a363,736,,,"[31.1, 26.1]",3942415,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,46,Brazil,781,"['43f9f46d-c564-45fa-9702-13246d377e91', '5ea52c1b-bcd8-4521-ba2c-fa9c88eca94b']",12,,,,,,,,,,,,,,,,,Brazil,781,00:24:12.628,Carry,
,,,,,"[42.5, 46.5]",,,,,,,,,,,,0.069096,,,,,,,,,,,,,3972c3d8-6c82-4790-8c80-dab40d08d5f3,743,,,"[42.5, 46.2]",3942415,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Éder Gabriel Militão,13620.0,Right Center Back,46,Brazil,781,"['03c2b86f-58a5-4e5e-8af3-677cc75ae928', '332a6d4e-c1f7-4715-b6da-7169a4d6eb25', '8112ee51-94f4-4a6d-83cb-5a0a0956ce94']",21,,,,,,,,,,,,,,,,,Brazil,781,00:24:21.727,Carry,True
,,,,,"[15.8, 40.2]",,,,,,,,,,,,3.000226,,,,,,,,,,,,,b1d61b63-8f98-4918-8153-2c1ea8f5c7ae,746,,,"[15.6, 40.8]",3942415,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,46,Brazil,781,"['016045ca-079d-4591-84dc-c77b91e55557', 'a0ec9b1f-0ac2-474e-9661-25ba48fef0f5', 'ea1280d1-6635-4ae0-ae81-f79b4d875c70']",24,,,,,,,,,,,,,,,,,Brazil,781,00:24:24.104,Carry,True
,,,,,"[81.1, 73.8]",,,,,,,,,,,,0.578532,,,,,,,,,,,,,8edd9e16-95eb-422c-a254-b7ae9cab50bd,756,,,"[81.8, 71.6]",3942415,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Facundo Pellistri Rebollo,36288.0,Right Wing,46,Brazil,781,"['8d2e3b9a-20e3-41e7-aa58-7fc64c826728', 'aa118ad0-be02-4579-8082-3e277c7f048b', 'b6e826be-faf3-487d-ac97-6571275445da', 'b84385ba-cddc-40e2-acea-dff915d23a40']",31,,,,,,,,,,,,,,,,,Uruguay,783,00:24:31.950,Carry,True
,,,,,"[57.7, 58.7]",,,,,,,,,,,,1.500431,,,,,,,,,,,,,2811dbb2-861b-450e-a79d-79267c1e3d29,771,,,"[55.9, 52.3]",3942415,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,49,Uruguay,783,"['8119a8d7-8ab4-4f7d-bcf6-60cd9b95cc8c', '915faa57-e726-4a7b-9e63-fe523d2322b4']",58,,,,,,,,,,,,,,,,,Uruguay,783,00:26:58.318,Carry,
,,,,,"[68.3, 77.8]",,,,,,,,,,,,1.168259,,,,,,,,,,,,,62c90b20-c11b-4f07-9438-51a2f6e620fc,774,,,"[67.0, 77.8]",3942415,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nahitan Michel Nández Acosta,5247.0,Right Back,49,Uruguay,783,"['13e83c8d-c930-4547-ad12-2059712d00e3', '426c142c-9df5-4e62-b0e1-458c2ce31244', '8a0ccaaf-32db-41f1-b62c-868dd2f5a28e']",1,,,,,,,,,,,,,,,,,Uruguay,783,00:27:01.075,Carry,True
,,,,,"[87.2, 72.9]",,,,,,,,,,,,0.832028,,,,,,,,,,,,,ea3c9d74-6f5e-4938-94d9-13afcecbc5ac,778,,,"[91.4, 77.6]",3942415,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Facundo Pellistri Rebollo,36288.0,Right Wing,49,Uruguay,783,"['251c56ac-47cb-4deb-9986-a7cd8824bb8f', '5421d50d-7a3a-4196-8cce-c22c6327144b']",3,,,,,,,,,,,,,,,,,Uruguay,783,00:27:03.573,Carry,
,,,,,"[73.8, 63.6]",,,,,,,,,,,,0.646097,,,,,,,,,,,,,3438cd25-d636-4398-ae1d-a77056634501,781,,,"[74.0, 63.1]",3942415,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Ugarte Ribeiro,36659.0,Center Defensive Midfield,49,Uruguay,783,"['1f613832-53a3-4674-b75d-c211446863cb', '6fedb2b3-992b-4497-9852-a294cfb5168c', '7e28a36f-24b8-4da1-8d3b-9210a3d3f922']",5,,,,,,,,,,,,,,,,,Uruguay,783,00:27:05.710,Carry,True
,,,,,"[64.2, 45.5]",,,,,,,,,,,,0.027745001,,,,,,,,,,,,,efcbd3cf-44bc-4735-8dfc-3943455b64f6,793,,,"[64.0, 46.3]",3942415,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,51,Uruguay,783,"['583ca541-7d9d-4835-bfb7-435a9fdcdd41', 'bbd03f1f-96e4-4ec8-a510-d1cc445c300d']",28,,,,,,,,,,,,,,,,,Uruguay,783,00:27:28.991,Carry,
,,,,,"[11.9, 37.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,,9ee2526a-6c94-425c-ac53-253aae30fd5b,797,,,"[11.7, 38.3]",3942415,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rochet Álvarez,36710.0,Goalkeeper,51,Uruguay,783,"['00b69a98-33cb-4d80-8f35-e11c9721416b', '29c975b2-2f02-4519-8f1c-c7633fe55af5', 'd9d1c73b-a786-4bd8-b3dd-35847adbc9d9']",33,,,,,,,,,,,,,,,,,Uruguay,783,00:27:33.895,Carry,True
,,,,,"[96.8, 58.3]",,,,,,,,,,,,3.833601,,,,,,,,,,,,,9430d832-235f-4198-9de1-20fe5c8dc977,810,,,"[92.9, 70.5]",3942415,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrygo Silva de Goes,25104.0,Left Wing,52,Brazil,781,"['21c55aad-c780-4c1f-a6ea-4304fb244a99', '6f5e3e4b-d130-491c-8a22-e3879821c84a', 'e913d1c4-044a-49c5-b215-50bc534c9249']",58,,,,,,,,,,,,,,,,,Brazil,781,00:27:58.378,Carry,True
,,,,,"[38.1, 24.1]",,,,,,,,,,,,0.773806,,,,,,,,,,,,,3995ceb2-d467-411c-acc7-f738d3649345,816,,,"[37.1, 22.2]",3942415,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darwin Gabriel Núñez Ribeiro,32478.0,Center Forward,53,Uruguay,783,"['03e11043-f14c-4b23-8bb1-ded333a197eb', '218ea102-f5d0-47e1-ae78-96bc89924c0e', '5eccdb37-5763-40e8-856e-d709878f0c36']",3,,,,,,,,,,,,,,,,,Uruguay,783,00:28:03.992,Carry,True
,,,,,"[56.7, 41.4]",,,,,,,,,,,,2.804956,,,,,,,,,,,,,01285c6e-fb9c-4adc-affa-a508fe7c3866,820,,,"[38.1, 24.1]",3942415,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darwin Gabriel Núñez Ribeiro,32478.0,Center Forward,53,Uruguay,783,"['03e11043-f14c-4b23-8bb1-ded333a197eb', '218ea102-f5d0-47e1-ae78-96bc89924c0e', '53a71141-a8ec-4836-a870-b50609a5c0af', '67a0c8a3-c3ac-4409-89f2-80a7847829de', 'd11468f2-752f-4678-b481-87a3faf63d01']",4,,,,,,,,,,,,,,,,,Uruguay,783,00:28:04.765,Carry,True
,,,,,"[110.8, 71.4]",,,,,,,,,,,,5.755653,,,,,,,,,,,,,fa676a7f-de03-4714-add3-b4e161470d11,824,,,"[77.2, 76.0]",3942415,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Pellistri Rebollo,36288.0,Right Wing,53,Uruguay,783,"['69a06e96-38fb-446b-98e3-2436672ee496', 'ad78c49f-143f-45e6-82b3-a4af3d8d777f']",9,,,,,,,,,,,,,,,,,Uruguay,783,00:28:09.983,Carry,
,,,,,"[7.8, 39.8]",,,,,,,,,,,,6.908539,,,,,,,,,,,,,26f3ce5e-e817-473a-9c95-9e5c98a88614,828,,,"[3.9, 39.2]",3942415,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,54,Brazil,781,"['6c0ebef3-5367-43e8-938e-4168e9ffe1c4', 'ad37fd97-19c7-44a0-9e3b-60c9d51fd104']",42,,,,,,,,,,,,,,,,,Brazil,781,00:28:42.756,Carry,
,,,,,"[17.4, 69.7]",,,,,,,,,,,,2.218909,,,,,,,,,,,,,16519fb4-d0a0-44c8-bc9d-89719955fe3c,831,,,"[9.1, 58.9]",3942415,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Éder Gabriel Militão,13620.0,Right Center Back,54,Brazil,781,"['84ce3729-b535-424b-b85e-d2da81ce7bcc', 'c022469c-0b9b-4206-af69-a1b1076c9740']",51,,,,,,,,,,,,,,,,,Brazil,781,00:28:51.310,Carry,
,,,,,"[33.7, 53.8]",,,,,,,,,,,,2.372952,,,,,,,,,,,,,bec9bd55-39a7-41ca-a802-2774ccabd6c1,835,,,"[45.3, 60.2]",3942415,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,54,Brazil,781,"['6f505a8a-ee3d-494e-97bc-0e539f39f86a', 'b0c4f4cb-996e-4a01-a809-79dbcc2927a4', 'bf93be72-9475-4d0a-a897-0265d958085e']",54,,,,,,,,,,,,,,,,,Brazil,781,00:28:54.734,Carry,True
,,,,,"[30.8, 46.6]",,,,,,,,,,,,0.12658401,,,,,,,,,,,,,b5aa002d-1b46-4691-958a-c55c545a8f84,848,,,"[35.3, 50.9]",3942415,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Ugarte Ribeiro,36659.0,Center Defensive Midfield,56,Uruguay,783,"['08ecc69e-6444-47c0-8546-ad7cf78c781c', '24ab959d-e388-44f4-b89f-491eb48b9483']",7,,,,,,,,,,,,,,,,,Uruguay,783,00:30:07.760,Carry,
,,,,,"[4.0, 47.1]",,,,,,,,,,,,1.597974,,,,,,,,,,,,,10294cf6-b795-4759-856f-082755b44b8a,851,,,"[4.4, 44.8]",3942415,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rochet Álvarez,36710.0,Goalkeeper,56,Uruguay,783,"['1a6c8e6a-1b51-4d4a-8181-4e216a3d0bdc', '293074bf-0fdc-42ef-80e3-1758fd071220', 'ddebeeec-2436-4e6e-9219-54f985b0cf3c']",9,,,,,,,,,,,,,,,,,Uruguay,783,00:30:09.936,Carry,True
,,,,,"[84.8, 2.3]",,,,,,,,,,,,1.233049,,,,,,,,,,,,,e0063e8a-d9e1-48f1-b179-cbdacd970e44,857,,,"[88.5, 2.0]",3942415,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrygo Silva de Goes,25104.0,Left Wing,57,Brazil,781,"['2038aa5e-6473-4d70-9577-6f2d513cc692', '5de41e39-303f-43a8-ad97-1f7320cca0b5', '826e3756-e726-44f6-88a2-4005954a0c20', 'aee2e194-8edc-4b63-afdf-57d8cfe16b02']",29,,,,,,,,,,,,,,,,,Brazil,781,00:30:29.403,Carry,True
,,,,,"[105.0, 9.0]",,,,,,,,,,,,2.368265,,,,,,,,,,,,,a9ec19a8-6932-4431-892e-bcb7a7f0ff21,861,,,"[92.3, 3.5]",3942415,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guilherme Antonio Arana Lopes,6919.0,Left Back,57,Brazil,781,"['5e3da159-d763-464a-9d0b-f2ea14c12503', '8872aaaa-583b-4ff5-b47f-3cb45b3dd23e', 'b4867f14-34f7-415b-b1e7-28aae9cfe35b']",31,,,,,,,,,,,,,,,,,Brazil,781,00:30:31.038,Carry,True
,,,,,"[13.2, 23.9]",,,,,,,,,,,,1.54283,,,,,,,,,,,,,edecf43f-662f-4bf4-92f7-f00c93687eac,879,,,"[13.0, 23.7]",3942415,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Marcos Aoás Corrêa,4372.0,Left Center Back,59,Brazil,781,"['937d3571-4575-42bf-9c6f-c410ac1eeec2', 'a4b35a02-9273-4766-88ea-25acfc5475d5']",47,,,,,,,,,,,,,,,,,Brazil,781,00:33:47.473,Carry,
,,,,,"[55.9, 26.1]",,,,,,,,,,,,0.204097,,,,,,,,,,,,,01a0e2bf-454a-43ae-a2b5-5e38c23a05cb,883,,,"[55.9, 25.5]",3942415,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Rodrygo Silva de Goes,25104.0,Left Wing,59,Brazil,781,"['38d43f62-84f7-4595-906b-4252dfefc57b', '9273970f-fcde-406b-bce2-b87a635e1f0b', 'f94a32d4-bc19-4dec-818a-674273453d93']",50,,,,,,,,,,,,,,,,,Brazil,781,00:33:50.926,Carry,True
,,,,,"[70.7, 51.5]",,,,,,,,,,,,0.178033,,,,,,,,,,,,,bf9cebf4-7efa-469f-b305-1a71cfdfd8fe,887,,,"[71.2, 51.2]",3942415,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,60,Uruguay,783,"['18bd165b-968f-42e4-b85e-fc39b74af717', 'c622a6c9-7dbc-4bce-b444-366315a82f7f', 'd1c165a9-78db-45b6-a5c3-ec2c7328999c', 'f83a0af3-add5-4b3a-b8fb-48585f9c0ba5']",52,,,,,,,,,,,,,,,,,Uruguay,783,00:33:52.521,Carry,True
,,,,,"[66.8, 54.8]",,,,,,,,,,,,1.364349,,,,,,,,,,,,,58fe33a0-c6eb-46ef-b9e4-a88471a3ee17,890,,,"[70.7, 51.5]",3942415,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,60,Uruguay,783,"['60a340a5-68a5-43d5-96c3-8b5974690143', '9e806508-31e4-4026-9301-b88d905f3b04', 'c622a6c9-7dbc-4bce-b444-366315a82f7f', 'd1c165a9-78db-45b6-a5c3-ec2c7328999c']",52,,,,,,,,,,,,,,,,,Uruguay,783,00:33:52.699,Carry,True
,,,,,"[73.8, 77.3]",,,,,,,,,,,,1.212201,,,,,,,,,,,,,f74df941-6d1d-4206-9c09-3fa848461790,897,,,"[71.2, 76.8]",3942415,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Nicolás De La Cruz Arcosa,28729.0,Left Center Midfield,61,Uruguay,783,"['55f84d09-bf72-4e0c-ab33-24329132d03d', 'ea8c1d22-04b3-4945-9938-2c6a25d1f17a']",7,,,,,,,,,,,,,,,,,Uruguay,783,00:34:07.969,Carry,
,,,,,"[91.1, 79.0]",,,,,,,,,,,,2.053882,,,,,,,,,,,,,535c4723-45b0-4569-8f62-ff87eda0fa64,900,,,"[88.2, 78.6]",3942415,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nahitan Michel Nández Acosta,5247.0,Right Back,61,Uruguay,783,"['dec11a1f-a34d-4b99-af64-ddd7984ed4ce', 'f5b09829-c40e-4a58-b756-c2e6da5ed602']",10,,,,,,,,,,,,,,,,,Uruguay,783,00:34:10.292,Carry,
,,,,,"[68.8, 53.4]",,,,,,,,,,,,0.393384,,,,,,,,,,,,,4843d608-e538-44f9-8c5e-8fb0a233058d,913,,,"[68.3, 52.4]",3942415,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphael Dias Belloli,10595.0,Right Wing,62,Brazil,781,"['6fc27dab-74c4-4417-a5b5-04e998ad5d9a', '7d9c72f2-68b0-47ff-befe-14d5803d62a2', 'b474ef68-9247-4a1f-83d0-6cf822a97d51', 'e36f9c43-be78-4d40-895e-dd88f7c4091e']",42,,,,,,,,,,,,,,,,,Brazil,781,00:34:42.009,Carry,True
,,,,,"[103.4, 44.7]",,,,,,,,,,,,4.109603,,,,,,,,,,,,,a3891989-3180-4ebd-9287-4e0be2407e92,916,,,"[68.8, 53.4]",3942415,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphael Dias Belloli,10595.0,Right Wing,62,Brazil,781,"['6fc27dab-74c4-4417-a5b5-04e998ad5d9a', '7d9c72f2-68b0-47ff-befe-14d5803d62a2', 'c110d723-c91a-4885-aedd-993264e9270e', 'ebdc15c2-92a5-4668-a356-0ef2341e5044']",42,,,,,,,,,,,,,,,,,Brazil,781,00:34:42.403,Carry,True
,,,,,"[94.7, 48.1]",,,,,,,,,,,,1.923216,,,,,,,,,,,,,ea65be66-cb43-4e45-9ff6-e801018b07ba,928,,,"[90.1, 54.5]",3942415,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Endrick Felipe Moreira de Sousa,271988.0,Center Forward,64,Brazil,781,"['10327771-b2ee-4775-b7b5-3b098eb320ab', 'bf4ba2ab-6eb4-45b5-9070-3b75567a7f1a', 'cf3db4b9-388a-4aae-acff-95daa632ea76']",47,,,,,,,,,,,,,,,,,Brazil,781,00:35:47.888,Carry,True
,,,,,"[77.6, 32.2]",,,,,,,,,,,,1.669754,,,,,,,,,,,,,b25e5006-28bf-4d33-b3c8-ac49d34a8906,937,,,"[87.2, 37.9]",3942415,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,65,Brazil,781,"['86e8a41c-831c-4df8-96d7-16149361a895', 'a9cf0c98-cdcb-47ba-b79f-22a7be9cf6e0']",15,,,,,,,,,,,,,,,,,Brazil,781,00:37:15.909,Carry,
,,,,,"[23.8, 39.8]",,,,,,,,,,,,1.205091,,,,,,,,,,,,,3bfffaa2-1548-4cff-981d-bd639b67f02c,942,,,"[19.5, 38.5]",3942415,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,65,Brazil,781,"['7aa75af4-9f82-4d0b-a522-a7f339e08a95', 'ee98166e-c329-4707-bcb3-9a38dbb56570', 'f59a5f63-ba73-4205-80e7-c62e92b35c8c']",22,,,,,,,,,,,,,,,,,Brazil,781,00:37:22.638,Carry,True
,,,,,"[110.7, 57.1]",,,,,,,,,,,,0.592838,,,,,,,,,,,,,b50fdf92-ad38-4c4e-b2b4-96dd5ac89418,950,,,"[111.2, 57.1]",3942415,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,66,Brazil,781,"['0b25c72d-144d-4723-8826-d4a7a33dee14', '431f2dc2-c537-4de7-b95f-5bb4c1c8b76c', '6c897628-ed73-4405-9699-6b3cc6279f14', '77486c92-f9b8-4168-b86a-0e0a2489f169']",48,,,,,,,,,,,,,,,,,Brazil,781,00:37:48.591,Carry,True
,,,,,"[10.7, 22.2]",,,,,,,,,,,,1.308671,,,,,,,,,,,,,c75557c1-560d-4bfa-80f5-0ee5cb3712b2,954,,,"[9.4, 23.0]",3942415,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathías Olivera Miramontes,7104.0,Left Center Back,67,Uruguay,783,"['56a83f68-e9d0-4e64-8d5e-48c02f235126', 'a07d2b53-e0be-4982-814e-1ef38ee524f9', 'a0811b95-80e5-44d8-8971-96b5572114d1']",49,,,,,,,,,,,,,,,,,Uruguay,783,00:37:49.184,Carry,True
,,,,,"[61.1, 16.8]",,,,,,,,,,,,2.273052,,,,,,,,,,,,,ba0af91a-9ac3-4e1b-8af3-06ff161db15a,964,,,"[53.6, 19.4]",3942415,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Javier Araújo Vilches,35492.0,Left Wing,67,Uruguay,783,"['1e1a7ca0-b6a4-4a5b-8fa9-20c95d4fd51f', '35bac254-c4ac-44b2-a485-5bc6e40f5e97', 'bea5cbc6-5ff6-4499-8ab3-70db466bc0b6']",0,,,,,,,,,,,,,,,,,Uruguay,783,00:38:00.904,Carry,True
,,,,,"[71.5, 23.0]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,e388a93f-062c-41a4-a345-002c42532552,967,,,"[71.5, 23.0]",3942415,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darwin Gabriel Núñez Ribeiro,32478.0,Center Forward,67,Uruguay,783,"['6c640009-3d36-4297-839b-1e1cded7fc94', 'e92fe7a7-f1ad-43a0-b1dd-e9d32a7c868e']",4,,,,,,,,,,,,,,,,,Uruguay,783,00:38:04.200,Carry,
