50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[10.5, 21.7]",,,,,,,,,,,,,1.66144,,,,,,,,,,,,,8903bf7a-d998-447a-97d3-bb864c8f3279,672,,,"[8.9, 23.4]",3939991,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deiver Andrés Machado Mena,27473.0,Left Back,39,Colombia,769,"['88bdc495-2d98-4b4e-a476-d1833fd52554', '9bc338a0-df5d-44eb-8744-7278357dfc41']",21,,,,,,,,,,,,,,,,Colombia,769,00:25:21.764,Carry,
,,,,,,,"[15.7, 7.0]",,,,,,,,,,,,,2.105648,,,,,,,,,,,,,6ccde208-3a69-4a4f-9d85-6d2337ab2137,675,,,"[12.8, 13.0]",3939991,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,39,Colombia,769,"['1f3fd05f-5e8d-4585-b4aa-e760baab7850', 'abc3c881-88e1-4649-8fb1-75e35dd0c494']",23,,,,,,,,,,,,,,,,Colombia,769,00:25:23.870,Carry,
,,,,,,,"[25.3, 11.8]",,,,,,,,,,,,,3.138414,,,,,,,,,,,,,d550b31a-5d37-4f8a-a3a7-e3f07370849b,680,,,"[26.0, 16.3]",3939991,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,40,Colombia,769,"['947eaf54-dfc4-44c3-a0f4-e7b793066d8a', 'aaf43373-4987-413d-83bd-50080d8fea8c', 'ee2b36c2-c899-41dc-9c90-5604ea4ca8da']",34,,,,,,,,,,,,,,,,Colombia,769,00:25:34.272,Carry,True
,,,,,,,"[34.5, 3.7]",,,,,,,,,,,,,0.751359,,,,,,,,,,,,,26ea77e5-3f93-44a5-b41d-a46b9ec92ed6,685,,,"[32.4, 3.8]",3939991,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Deiver Andrés Machado Mena,27473.0,Left Back,40,Colombia,769,"['02cb9d92-7845-4b5b-b4db-5bee0e5f79a1', '4576274d-49bf-43e1-9e32-801d05728c3e', '86e382e3-98e6-4773-9d06-7de2a509a007', '9514bf74-cacf-4390-9e5d-dab8ef53e0af']",37,,,,,,,,,,,,,,,,Colombia,769,00:25:37.911,Carry,True
,,,,,,,"[49.1, 11.5]",,,,,,,,,,,,,1.361729,,,,,,,,,,,,,ad7b89c2-d99e-4c8e-ba83-7feb4e9411df,699,,,"[47.3, 9.6]",3939991,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,42,Brazil,781,"['47a8f567-0ab2-4037-b205-e1e09180d52b', 'e5e02e7c-778c-4b09-8649-146eee178076']",27,,,,,,,,,,,,,,,,Brazil,781,00:27:27.022,Carry,
,,,,,,,"[51.5, 19.6]",,,,,,,,,,,,,0.694143,,,,,,,,,,,,,b410a3e3-cf4c-4eb4-95cc-f4f5bab042ef,703,,,"[48.7, 21.2]",3939991,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Guimarães Rodriguez Moura,25142.0,Left Defensive Midfield,42,Brazil,781,"['318a745d-b1bc-476c-884b-03b9a746374c', '3c4ed43b-585a-46a0-a9c5-589e6352b913', 'a6b3fd65-ebb5-4663-8571-8cd95f4d62cc', 'ea46bee6-c0c1-4e2a-9c1b-0caae800f428']",29,,,,,,,,,,,,,,,,Brazil,781,00:27:29.892,Carry,True
,,,,,,,"[13.8, 46.4]",,,,,,,,,,,,,1.12,,,,,,,,,,,,,517f7619-58d9-4a89-9a6c-ca2ff036640a,710,,,"[14.7, 43.2]",3939991,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,44,Colombia,769,"['7bbaa5ea-dcc9-4647-9d2b-71149851887b', 'e277e152-c871-4f9d-ab22-553e6cc51a8c']",53,,,,,,,,,,,,,,,,Colombia,769,00:27:53.601,Carry,
,,,,,,,"[37.5, 73.6]",,,,,,,,,,,,,2.1637821,,,,,,,,,,,,,52e045d7-6a80-4596-9244-cfd58e66cb77,713,,,"[27.6, 67.7]",3939991,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Muñoz Mejía,27423.0,Right Back,44,Colombia,769,"['5b974d73-cb46-4a70-b0b0-2775e1252348', 'cf524a60-419e-4b55-bdf8-ce8ce7db8074']",57,,,,,,,,,,,,,,,,Colombia,769,00:27:57.163,Carry,
,,,,,,,"[40.3, 73.2]",,,,,,,,,,,,,0.849906,,,,,,,,,,,,,0de12c20-417a-4e09-96bd-c0c1e3b98952,718,,,"[39.9, 73.4]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Muñoz Mejía,27423.0,Right Back,44,Colombia,769,"['ca7f8439-7be5-4d3f-89c4-dfb3c0d37c6b', 'd9b735c8-ea18-46d1-92c0-13eacb086653']",0,,,,,,,,,,,,,,,,Colombia,769,00:28:00.775,Carry,
,,,,,,,"[47.1, 68.2]",,,,,,,,,,,,,0.676162,,,,,,,,,,,,,d3cbfb6c-a364-44b4-afac-17ff55a0033e,721,,,"[46.9, 68.6]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,44,Colombia,769,"['9ef453a2-f7dd-4c94-9bc6-0c42cacf3007', 'df270257-7977-41b1-b6f8-0761f706fe92']",2,,,,,,,,,,,,,,,,Colombia,769,00:28:02.216,Carry,
,,,,,,,"[62.9, 72.8]",,,,,,,,,,,,,0.640365,,,,,,,,,,,,,d0fe5d5c-80f1-484f-8d36-bec095e5b2a3,730,,,"[60.6, 71.5]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,44,Colombia,769,"['28db4433-99b1-49ac-92b9-c69c90de0cb5', '2f3c443c-2a10-4c0e-9bed-1da9a595eddf', '31a0fccf-a318-4dbd-90b4-ce8933c9219b', '45edb2c5-cf33-421d-b0d1-4023a6d04e18', '4d1438f6-dd12-469b-aad9-664c0e4eb3c6']",5,,,,,,,,,,,,,,,,Colombia,769,00:28:05.501,Carry,True
,,,,,,,"[100.6, 69.3]",,,,,,,,,,,,,3.070286,,,,,,,,,,,,,745cde60-3ebc-4ec6-b384-b6b47dd67c10,735,,,"[75.3, 72.4]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Right Center Forward,44,Colombia,769,"['2367ed95-2720-49ed-ae74-71ad582451a2', 'aca5ae4b-59a3-47e8-9890-36b5d78b343b', 'c64b6850-86e9-4659-afc4-5494f6d0b02a']",7,,,,,,,,,,,,,,,,Colombia,769,00:28:07.137,Carry,True
,,,,,,,"[3.0, 13.2]",,,,,,,,,,,,,2.064137,,,,,,,,,,,,,7d6d4037-07e1-4cd7-ac63-883001c21c36,738,,,"[19.5, 10.8]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,44,Colombia,769,"['48250419-8ab1-44ab-bf2c-56c7ad537f84', '8aa91357-a83b-4c9e-a3d1-78f0f2e1c320']",10,,,,,,,,,,,,,,,,Brazil,781,00:28:10.208,Carry,
,,,,,,,"[102.8, 76.0]",,,,,,,,,,,,,1.134432,,,,,,,,,,,,,8dfed745-5944-4a07-bed1-eb3edf915164,746,,,"[105.2, 75.6]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Muñoz Mejía,27423.0,Right Back,45,Colombia,769,"['17dc3807-8afe-492d-9b13-ce70b1a6919a', '6ed5c947-ba6a-4a03-9ab7-59eb07e1a3f2', 'f576edd1-4793-4ad6-998c-d24b78d1c59c']",19,,,,,,,,,,,,,,,,Colombia,769,00:28:19.564,Carry,True
,,,,,,,"[104.2, 72.8]",,,,,,,,,,,,,1.898402,,,,,,,,,,,,,1968c01b-985a-46f5-83bc-8cb8f73ea7a1,751,,,"[104.5, 79.0]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,45,Colombia,769,"['319b66cc-ace8-48dc-a435-cbe83974b7c5', '39059361-1f65-4a6b-a66e-568c9c1f95a0', '6aa8e454-32d8-4295-824d-712d247a22e0', '7e67df45-a887-411a-8fab-1ab5385e2866']",21,,,,,,,,,,,,,,,,Colombia,769,00:28:21.306,Carry,True
,,,,,,,"[7.4, 27.6]",,,,,,,,,,,,,0.996534,,,,,,,,,,,,,aea0aae2-a8c2-4313-98a2-d28d329abb8b,759,,,"[7.4, 27.5]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,46,Brazil,781,"['742d7190-be6a-4da8-b639-a45299b33ebe', '77b43396-3413-4c0b-a5fd-a39d125f8a9a']",26,,,,,,,,,,,,,,,,Brazil,781,00:28:26.595,Carry,
,,,,,,,"[8.8, 18.4]",,,,,,,,,,,,,1.01913,,,,,,,,,,,,,4a3feade-f9a9-4305-ad34-cfdec2f1c4f1,762,,,"[7.4, 22.2]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,46,Brazil,781,"['30bdbdfd-5c84-4850-a913-88c5ff87b74f', '7c15f01c-5c9a-4fab-8931-e4c9e5a198b9']",28,,,,,,,,,,,,,,,,Brazil,781,00:28:28.552,Carry,
,,,,,,,"[21.1, 2.7]",,,,,,,,,,,,,1.617872,,,,,,,,,,,,,e41c663a-63c6-428d-a8dd-5f0d177d9fcc,765,,,"[19.5, 4.5]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Tolentino Coelho de Lima,22600.0,Center Attacking Midfield,46,Brazil,781,"['6b9013ea-abd7-4252-aca5-42090a3eec4b', '9d8d2675-bf2d-492b-8f54-98660f4c7de0', 'a3889800-53a3-464f-a351-6c89cc36293d']",30,,,,,,,,,,,,,,,,Brazil,781,00:28:30.711,Carry,True
,,,,,,,"[91.3, 73.8]",,,,,,,,,,,,,0.350005,,,,,,,,,,,,,41784019-2ce9-4db0-978b-feaa575962fb,769,,,"[90.8, 74.2]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,47,Colombia,769,"['2e9a801c-a0be-4714-a961-666c2f703de0', '35d2bdfb-0519-4a8a-adfe-f26a7e42dad4', '3b13e808-9284-4762-b780-37572376b6ae']",34,,,,,,,,,,,,,,,,Colombia,769,00:28:34.066,Carry,True
,,,,,,,"[91.8, 66.5]",,,,,,,,,,,,,0.668747,,,,,,,,,,,,,8d982ab8-93f6-4ec2-9264-f3e1a610908b,775,,,"[93.0, 66.9]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,47,Colombia,769,"['5c271413-3b7a-4904-94d8-3cb4e486c6d5', 'aa3d19a6-fb6f-4630-8e4d-9e9e2edbc73c']",35,,,,,,,,,,,,,,,,Colombia,769,00:28:35.880,Carry,
,,,,,,,"[91.8, 27.9]",,,,,,,,,,,,,3.039247,,,,,,,,,,,,,1d56a8e3-6e09-4e18-bb80-d34704e65e8a,778,,,"[94.0, 56.2]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,47,Colombia,769,"['39198b7a-d7e4-4ff9-9af2-d51491fcf948', '7403a08e-768e-47e4-ad37-5c3f405570e7']",37,,,,,,,,,,,,,,,,Colombia,769,00:28:37.422,Carry,
,,,,,,,"[94.6, 21.5]",,,,,,,,,,,,,1.166813,,,,,,,,,,,,,5a145759-57a0-40e0-a01d-9ee738fccfa2,781,,,"[94.6, 22.4]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deiver Andrés Machado Mena,27473.0,Left Back,47,Colombia,769,"['3e8c8324-5be3-443e-add0-e073017394c0', '9badd9b8-55f9-47f1-a4ba-03d0a1a1719f']",41,,,,,,,,,,,,,,,,Colombia,769,00:28:41.380,Carry,
,,,,,,,"[88.8, 13.9]",,,,,,,,,,,,,3.105464,,,,,,,,,,,,,7c746fea-fa2f-42e6-a398-b6c51e788383,784,,,"[87.8, 16.4]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,47,Colombia,769,"['2fbb39ee-474f-4afb-b990-f1199e134d3c', 'cbd47bb9-a4fe-4a3b-bfd2-a5e46982b4ba']",43,,,,,,,,,,,,,,,,Colombia,769,00:28:43.194,Carry,
,,,,,,,"[63.0, 20.3]",,,,,,,,,,,,,0.72,,,,,,,,,,,,,5bffe44f-0c41-4393-b8b2-ee9ea10601fa,789,,,"[64.3, 18.5]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,47,Colombia,769,"['8340f4ff-8b88-46de-b449-9a67b749645d', 'bf4b06a9-4c50-4587-bc56-05947b727a0b']",48,,,,,,,,,,,,,,,,Colombia,769,00:28:48.843,Carry,
,,,,,,,"[76.3, 32.1]",,,,,,,,,,,,,4.283021,,,,,,,,,,,,,c0579424-f30f-4533-9c67-62d40443aaaa,793,,,"[70.7, 29.9]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,47,Colombia,769,"['c5fa6cba-3ee6-4b00-95c2-568b94f959f4', 'de3f3455-2776-489e-bfa8-70d51f3b513c', 'e0c3a9e6-9615-4eaa-bcab-d23a23ec8a7f']",50,,,,,,,,,,,,,,,,Colombia,769,00:28:50.659,Carry,True
,,,,,,,"[77.0, 23.4]",,,,,,,,,,,,,0.667076,,,,,,,,,,,,,268f9604-446f-4371-a072-1f670bb708a4,796,,,"[76.9, 24.5]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,47,Colombia,769,"['74e74070-46af-458a-9f4e-9befd7d345a1', '7ec38215-c9e1-44b9-86d9-cb5e847995cc']",55,,,,,,,,,,,,,,,,Colombia,769,00:28:55.742,Carry,
,,,,,,,"[81.4, 4.6]",,,,,,,,,,,,,0.641231,,,,,,,,,,,,,ff99eccc-363c-42ee-bbcf-549ba0053a4f,799,,,"[80.5, 6.0]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deiver Andrés Machado Mena,27473.0,Left Back,47,Colombia,769,"['9ed26253-f7ae-4089-99c7-c4db56167ade', 'b286bfc5-8f8d-4d8a-90df-f474a0876a01']",57,,,,,,,,,,,,,,,,Colombia,769,00:28:57.345,Carry,
,,,,,,,"[99.9, 5.2]",,,,,,,,,,,,,0.872785,,,,,,,,,,,,,2e4eafad-e61b-4378-bb5c-114106081336,802,,,"[95.0, 3.2]",3939991,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,47,Colombia,769,"['0aa70643-9e2c-4110-986d-9cd7c4414f78', 'a929b9e0-1afe-4c75-81b7-2e99eaecd3a3', 'b61f879e-edda-4c61-b3d5-bd16c80d28ae']",59,,,,,,,,,,,,,,,,Colombia,769,00:28:59.011,Carry,True
,,,,,,,"[95.7, 46.7]",,,,,,,,,,,,,1.514773,,,,,,,,,,,,,8399ea28-7e6e-432b-929c-c9aba796fedc,809,,,"[93.6, 55.3]",3939991,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Richard Rios Montoya,49395.0,Right Center Midfield,48,Colombia,769,"['37054850-140e-465b-b27c-d5f6347268ff', '95657885-860e-4dff-837c-d94205b18ec9']",42,,,,,,,,,,,,,,,,Colombia,769,00:29:42.225,Carry,
,,,,,,,"[19.2, 16.2]",,,,,,,,,,,,,4.740729,,,,,,,,,,,,,28ae1db3-b6bd-4cb9-b35c-76fc66bc7393,814,,,"[11.2, 25.4]",3939991,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marcos Aoás Corrêa,4372.0,Left Center Back,49,Brazil,781,"['058eb42a-1f18-4764-aa2c-91a9397aab7f', '7511b75f-2e66-4cec-8447-15318c493bb5', 'f0e1979e-25ee-465c-a7f0-56a62eee36ba']",59,,,,,,,,,,,,,,,,Brazil,781,00:29:59.051,Carry,True
,,,,,,,"[33.7, 5.8]",,,,,,,,,,,,,0.723739,,,,,,,,,,,,,1c237e5e-7288-4c3a-aee9-37569c5ecb86,823,,,"[33.5, 4.8]",3939991,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrygo Silva de Goes,25104.0,Center Forward,50,Brazil,781,"['c36409af-5b60-4bde-b2d3-48ad45f8a2d3', 'c6ed800e-0e88-47eb-b576-694e842e14b2']",18,,,,,,,,,,,,,,,,Brazil,781,00:30:18.514,Carry,
,,,,,,,"[26.9, 2.1]",,,,,,,,,,,,,0.453547,,,,,,,,,,,,,fec61c09-7788-43a1-875f-11e5ee5d993d,826,,,"[27.1, 1.3]",3939991,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,50,Brazil,781,"['350ab860-5491-4b8d-957b-8a8aefab7cb3', '773949f1-93f7-47d3-a9a0-3fc57697fc98']",19,,,,,,,,,,,,,,,,Brazil,781,00:30:19.711,Carry,
,,,,,,,"[78.0, 4.8]",,,,,,,,,,,,,4.190796,,,,,,,,,,,,,fee1c42e-41ce-40b2-a7bb-5ec65ced7141,837,,,"[64.4, 4.5]",3939991,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,51,Brazil,781,"['9b834390-e8aa-4454-bad2-7319947ae503', 'dd7adf86-fd24-41a9-aef0-f2febd9f0ed4']",43,,,,,,,,,,,,,,,,Brazil,781,00:30:43.635,Carry,
,,,,,,,"[93.3, 69.3]",,,,,,,,,,,,,1.541707,,,,,,,,,,,,,5197a1a9-05a2-4206-a629-6ebeb3043cda,840,,,"[93.4, 59.6]",3939991,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphael Dias Belloli,10595.0,Right Wing,51,Brazil,781,"['adb63f51-4372-424a-b593-c0ccc781bb12', 'c9a60374-d1f9-43c9-b726-8d6e84dcb783']",50,,,,,,,,,,,,,,,,Brazil,781,00:30:50.286,Carry,
,,,,,,,"[10.0, 75.2]",,,,,,,,,,,,,3.010176,,,,,,,,,,,,,facaa9a1-8e31-4ac4-a0b2-c48119b3ff69,847,,,"[41.0, 67.9]",3939991,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Éder Gabriel Militão,13620.0,Right Center Back,51,Brazil,781,"['100a4886-ae1b-4633-9544-4eb7309e2c08', '5dd7d221-e005-498b-a8f2-fb959d5440c1', 'ad8189e0-c499-48b3-8c58-c4e3508e6e8d']",56,,,,,,,,,,,,,,,,Brazil,781,00:30:56.403,Carry,True
,,,,,,,"[8.6, 56.2]",,,,,,,,,,,,,0.533812,,,,,,,,,,,,,6cbf2aca-02ec-4bcb-86e4-445706108068,850,,,"[4.9, 56.7]",3939991,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,51,Brazil,781,"['10d6d3d2-f34c-493c-8617-b95064428d5e', '1743ff6a-dcfe-45e8-a866-94da30a80e38', '7fc39fe6-b29b-476a-8b0b-683c16869004']",1,,,,,,,,,,,,,,,,Brazil,781,00:31:01.204,Carry,True
,,,,,,,"[21.9, 56.7]",,,,,,,,,,,,,0.068648,,,,,,,,,,,,,b0796c3b-4c4a-403c-a50e-125fc96106b0,854,,,"[21.1, 56.7]",3939991,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Victor Gomes da Silva,48720.0,Right Defensive Midfield,51,Brazil,781,"['314611dc-e83a-46cf-94f1-735db5770f45', 'd82c85a9-b468-4987-87ad-e2af62c0ce14']",2,,,,,,,,,,,,,,,,Brazil,781,00:31:02.899,Carry,
,,,,,,,"[7.6, 74.9]",,,,,,,,,,,,,0.919728,,,,,,,,,,,,,abecdf04-6869-4134-859e-63498a5fdfbf,857,,,"[11.6, 74.1]",3939991,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Éder Gabriel Militão,13620.0,Right Center Back,51,Brazil,781,"['097ca94b-9893-41fa-a6e3-0294e401685e', 'df68a281-0018-45f4-8649-7a896c927c85']",4,,,,,,,,,,,,,,,,Brazil,781,00:31:04.193,Carry,
,,,,,,,"[22.7, 75.3]",,,,,,,,,,,,,1.873494,,,,,,,,,,,,,e5fdc75e-82f1-42e9-9301-69f9fb95645e,862,,,"[21.9, 66.7]",3939991,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Guimarães Rodriguez Moura,25142.0,Left Defensive Midfield,52,Brazil,781,"['33d8de77-84e5-4ffc-89ce-b748b1dd52cd', 'fd855a90-a8cb-4fa7-99b4-8800c2231a45']",35,,,,,,,,,,,,,,,,Brazil,781,00:31:35.852,Carry,
,,,,,,,"[14.6, 46.4]",,,,,,,,,,,,,1.279999,,,,,,,,,,,,,5026f569-9e98-4b88-a03d-e681f2d699ab,866,,,"[15.2, 47.0]",3939991,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,53,Colombia,769,"['32482ba0-b66b-4a3f-b4de-ac1b87b776d3', '99b8b46d-9453-4031-a5b3-a577c7ff7ffe']",44,,,,,,,,,,,,,,,,Colombia,769,00:31:44.094,Carry,
,,,,,,,"[22.8, 57.2]",,,,,,,,,,,,,2.45363,,,,,,,,,,,,,6f8fa753-7265-422c-a321-bb9128976e6e,869,,,"[22.3, 55.7]",3939991,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Muñoz Mejía,27423.0,Right Back,53,Colombia,769,"['5e211ec0-dd85-4360-8675-4866298612f3', 'bf2a9e32-c875-45a6-ad71-a0d1aab7a4f0']",46,,,,,,,,,,,,,,,,Colombia,769,00:31:46.529,Carry,
,,,,,,,"[24.6, 38.2]",,,,,,,,,,,,,0.881778,,,,,,,,,,,,,425bf2b6-b68c-4566-833e-b80f64e3a42b,872,,,"[23.6, 40.8]",3939991,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,53,Colombia,769,"['179d6911-7caf-4c88-98cb-cee780534355', 'c4054754-590c-4bbc-8796-14c72115043f']",50,,,,,,,,,,,,,,,,Colombia,769,00:31:50.170,Carry,
,,,,,,,"[49.1, 22.9]",,,,,,,,,,,,,5.330757,,,,,,,,,,,,,908ccc14-f498-43a7-b57c-24a3fcbaebdc,875,,,"[27.1, 23.4]",3939991,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,53,Colombia,769,"['0b1ed599-3891-4279-bb24-bdebc9c3d1ae', '653ea6db-19ff-422e-878a-c71056eb37bd']",52,,,,,,,,,,,,,,,,Colombia,769,00:31:52.333,Carry,
,,,,,,,"[51.2, 8.4]",,,,,,,,,,,,,1.063112,,,,,,,,,,,,,cfce15d4-a5ad-4210-b82a-d7fef4309818,878,,,"[52.3, 11.1]",3939991,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,53,Colombia,769,"['6a33a2aa-001c-4617-86cf-49b22ece55e6', 'd5decba7-fdbb-4667-aeea-6a5465930d5a']",58,,,,,,,,,,,,,,,,Colombia,769,00:31:58.585,Carry,
,,,,,,,"[44.3, 14.0]",,,,,,,,,,,,,2.839999,,,,,,,,,,,,,b31b16eb-0ee8-44b5-a59c-e6e30d5e464f,881,,,"[45.3, 16.8]",3939991,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,53,Colombia,769,"['8f1ffbcc-6070-4c7b-a658-3ef898bd68f5', 'da56e39c-58e5-49d3-8237-39c8d560e1f9']",0,,,,,,,,,,,,,,,,Colombia,769,00:32:00.534,Carry,
,,,,,,,"[51.4, 6.2]",,,,,,,,,,,,,0.385521,,,,,,,,,,,,,5bb73b9d-87bc-490a-a7cb-06b9af7c782d,884,,,"[50.5, 5.3]",3939991,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,53,Colombia,769,"['99fd2749-defd-4365-b333-07b59f4d4d03', 'b6319f30-fe41-49e4-9ffc-29ff3de4e39a']",4,,,,,,,,,,,,,,,,Colombia,769,00:32:04.267,Carry,
,,,,,,,"[63.0, 76.7]",,,,,,,,,,,,,0.339425,,,,,,,,,,,,,c784f15f-4bae-4974-9400-61f6a76ed179,887,,,"[61.7, 75.5]",3939991,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Dias Belloli,10595.0,Right Wing,53,Colombia,769,"['a2e70a1a-bc8c-4dfd-bf99-5419c19d01f9', 'a863526c-0be8-46ea-9471-8da354c3e5f2', 'b37525ec-0a31-4dde-b4d8-b8891824b43c']",5,,,,,,,,,,,,,,,,Brazil,781,00:32:05.187,Carry,True
,,,,,,,"[76.6, 65.2]",,,,,,,,,,,,,0.753627,,,,,,,,,,,,,be23d09a-1957-41bb-b1d0-149ded59addc,891,,,"[70.7, 64.7]",3939991,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrygo Silva de Goes,25104.0,Center Forward,53,Colombia,769,"['858907b3-9ea2-4e21-886f-b78d63a6930b', 'b4b408dd-ad43-4fb9-9495-342001935841']",6,,,,,,,,,,,,,,,,Brazil,781,00:32:06.965,Carry,
